id,Label,Number_Points,X,Y
1538,1538,1,0.104099,0.257671
1539,1539,1,0.299711,0.066974
1540,1540,1,0.432019,0.090565
1541,1541,1,0.316329,0.203885
1542,1542,1,0.283818,0.322466
1543,1543,1,0.532532,0.208380
1544,1544,2,0.235073,0.229296
1545,1545,1,0.937177,0.434450
1546,1546,1,0.780104,0.122040
1547,1547,1,0.414449,0.160395
1548,1548,1,0.129150,0.078053
1549,1549,2,0.828970,0.272933
1550,1550,1,0.701340,0.426439
1551,1551,1,0.655038,0.311442
1552,1552,2,0.232971,0.327385
1553,1553,1,0.334756,0.349642
1554,1554,2,0.188121,0.207666
1555,1555,1,0.273492,0.083019
1556,1556,1,0.641802,0.310700
1557,1557,1,0.193548,0.090813
1558,1558,1,0.582096,0.104851
1559,1559,1,0.527960,0.416647
1560,1560,1,0.118243,0.092666
1561,1561,1,0.195046,0.307064
1562,1562,2,0.824647,0.179077
1563,1563,1,0.271224,0.069208
1564,1564,1,0.609933,0.051879
1565,1565,1,0.518040,0.049521
1566,1566,1,0.580535,0.383310
1567,1567,1,0.580238,0.378719
1568,1568,1,0.315364,0.194735
1569,1569,1,0.200149,0.376834
1570,1570,3,0.047951,0.166948
1571,1571,1,0.406866,0.046615
1572,1572,2,0.373615,0.404305
1573,1573,2,0.767361,0.112456
1574,1574,1,0.083981,0.158468
1575,1575,1,0.667660,0.376808
1576,1576,2,0.871950,0.244094
1577,1577,1,0.218588,0.307355
1578,1578,2,0.815562,0.053875
1579,1579,1,0.334928,0.391564
1580,1580,1,0.611673,0.091534
1581,1581,2,0.109948,0.307500
1582,1582,1,0.442944,0.249235
1583,1583,1,0.834313,0.310848
1584,1584,1,0.498502,0.191385
1585,1585,1,0.898316,0.108065
1586,1586,1,0.611962,0.308315
1587,1587,1,0.841126,0.217842
1588,1588,3,0.524480,0.215888
1589,1589,2,0.553368,0.221590
1590,1590,1,0.337679,0.090387
1591,1591,3,0.213110,0.095760
1592,1592,1,0.848529,0.093559
1593,1593,1,0.604669,0.235232
1594,1594,1,0.604906,0.373882
1595,1595,1,0.811070,0.334981
1596,1596,1,0.558907,0.318216
1597,1597,1,0.534097,0.151530
1598,1598,1,0.844719,0.314390
1599,1599,1,0.393562,0.304704
1600,1600,1,0.593728,0.368591
1601,1601,1,0.767458,0.061161
1602,1602,1,0.204557,0.180904
1603,1603,1,0.355011,0.483976
1604,1604,1,0.627273,0.091995
1605,1605,2,0.102352,0.273335
1606,1606,1,0.124660,0.088784
1607,1607,2,0.601132,0.252556
1608,1608,2,0.175978,0.061946
1609,1609,2,0.144841,0.109888
1610,1610,1,0.325125,0.480756
1611,1611,1,0.827152,0.347580
1612,1612,1,0.824827,0.249181
1613,1613,1,0.452260,0.438066
1614,1614,1,0.356311,0.319775
1615,1615,1,0.535492,0.312629
1616,1616,1,0.743585,0.393874
1617,1617,2,0.281819,0.155002
1618,1618,1,0.362562,0.306815
1619,1619,1,0.544677,0.191474
1620,1620,1,0.887740,0.156738
1621,1621,1,0.639756,0.399430
1622,1622,2,0.592471,0.253093
1623,1623,1,0.300955,0.232556
1624,1624,1,0.279286,0.120016
1625,1625,2,0.884211,0.166562
1626,1626,1,0.546978,0.340382
1627,1627,1,0.623850,0.407690
1628,1628,2,0.038462,0.099210
1629,1629,1,0.327922,0.413845
1630,1630,1,0.711144,0.404220
1631,1631,2,0.132768,0.101050
1632,1632,1,0.878217,0.233871
1633,1633,1,0.592613,0.170704
1634,1634,1,0.399399,0.335224
1635,1635,3,0.635397,0.309537
1636,1636,2,0.172784,0.064210
1637,1637,1,0.029973,0.024743
1638,1638,1,0.222075,0.330433
1639,1639,1,0.187283,0.347942
1640,1640,1,0.270107,0.351291
1641,1641,1,0.231621,0.296842
1642,1642,2,0.873451,0.184478
1643,1643,1,0.169204,0.071262
1644,1644,1,0.127511,0.101040
1645,1645,1,0.292826,0.399995
1646,1646,1,0.806831,0.182097
1647,1647,1,0.336556,0.355500
1648,1648,1,0.560748,0.291688
1649,1649,1,0.587193,0.104505
1650,1650,1,0.214422,0.389233
1651,1651,1,0.183382,0.063615
1652,1652,2,0.427138,0.215927
1653,1653,2,0.184010,0.368021
1654,1654,2,0.641821,0.408008
1655,1655,1,0.380294,0.406436
1656,1656,2,0.867412,0.363890
1657,1657,1,0.802415,0.324318
1658,1658,1,0.748752,0.389064
1659,1659,1,0.640251,0.208113
1660,1660,1,0.470305,0.457513
1661,1661,1,0.820530,0.113331
1662,1662,1,0.540681,0.275642
1663,1663,2,0.343960,0.321705
1664,1664,1,0.812668,0.068468
1665,1665,1,0.440904,0.057607
1666,1666,4,0.221759,0.082093
1667,1667,1,0.181676,0.313915
1668,1668,1,0.093248,0.298097
1669,1669,1,0.240609,0.093417
1670,1670,2,0.496898,0.396606
1671,1671,1,0.212403,0.372808
1672,1672,1,0.120609,0.091609
1673,1673,1,0.129225,0.224973
1674,1674,1,0.450717,0.090000
1675,1675,1,0.611343,0.069727
1676,1676,3,0.421942,0.078406
1677,1677,1,0.076046,0.198460
1678,1678,1,0.097987,0.249238
1679,1679,1,0.113369,0.082673
1680,1680,1,0.626053,0.229554
1681,1681,1,0.177714,0.163923
1682,1682,2,0.644648,0.326639
1683,1683,1,0.337792,0.392276
1684,1684,1,0.180831,0.158489
1685,1685,1,0.132160,0.084716
1686,1686,1,0.221888,0.190765
1687,1687,1,0.832361,0.194629
1688,1688,1,0.854034,0.341061
1689,1689,1,0.422885,0.259014
1690,1690,1,0.291374,0.380382
1691,1691,1,0.309174,0.088885
1692,1692,2,0.235025,0.155952
1693,1693,1,0.729891,0.101097
1694,1694,1,0.041773,0.339476
1695,1695,1,0.253660,0.173767
1696,1696,1,0.870663,0.134831
1697,1697,1,0.204546,0.149331
1698,1698,1,0.340927,0.092502
1699,1699,1,0.742741,0.384663
1700,1700,1,0.885500,0.321407
1701,1701,1,0.057200,0.245843
1702,1702,1,0.820396,0.274256
1703,1703,1,0.834741,0.435607
1704,1704,2,0.543976,0.161653
1705,1705,1,0.666954,0.113879
1706,1706,1,0.810877,0.100276
1707,1707,1,0.280430,0.081618
1708,1708,2,0.867210,0.177347
1709,1709,1,0.143268,0.273738
1710,1710,1,0.110136,0.190906
1711,1711,1,0.561101,0.385077
1712,1712,1,0.514784,0.125446
1713,1713,1,0.438684,0.070958
1714,1714,2,0.399321,0.229665
1715,1715,2,0.238927,0.147292
1716,1716,1,0.787845,0.294380
1717,1717,2,0.529876,0.086495
1718,1718,1,0.543788,0.179428
1719,1719,1,0.602591,0.136441
1720,1720,1,0.142527,0.037385
1721,1721,1,0.202120,0.259054
1722,1722,1,0.114564,0.101519
1723,1723,1,0.237835,0.272543
1724,1724,1,0.311297,0.224217
1725,1725,1,0.152484,0.055597
1726,1726,1,0.245874,0.065923
1727,1727,1,0.492669,0.049196
1728,1728,1,0.877930,0.112575
1729,1729,1,0.861922,0.354152
1730,1730,2,0.423950,0.263749
1731,1731,1,0.683518,0.082835
1732,1732,1,0.076925,0.056478
1733,1733,1,0.509711,0.121243
1734,1734,1,0.298730,0.365883
1735,1735,1,0.582890,0.105695
1736,1736,1,0.514061,0.127834
1737,1737,1,0.537311,0.407249
1738,1738,1,0.308492,0.137419
1739,1739,1,0.613174,0.313486
1740,1740,1,0.833056,0.083984
1741,1741,1,0.416099,0.382113
1742,1742,1,0.564104,0.061518
1743,1743,2,0.280578,0.127581
1744,1744,2,0.767046,0.184772
1745,1745,1,0.107850,0.086995
1746,1746,1,0.407021,0.202091
1747,1747,1,0.528187,0.286219
1748,1748,1,0.432457,0.164435
1749,1749,2,0.867915,0.369756
1750,1750,1,0.861065,0.379911
1751,1751,1,0.830770,0.354117
1752,1752,1,0.431369,0.245089
1753,1753,1,0.277874,0.102297
1754,1754,2,0.312498,0.175140
1755,1755,1,0.463982,0.100482
1756,1756,1,0.266997,0.410535
1757,1757,1,0.231430,0.314891
1758,1758,2,0.180906,0.359103
1759,1759,1,0.523387,0.193938
1760,1760,1,0.283597,0.121970
1761,1761,1,0.091292,0.203403
1762,1762,1,0.191990,0.373131
1763,1763,1,0.397832,0.195768
1764,1764,1,0.227567,0.214581
1765,1765,1,0.422966,0.104810
1766,1766,1,0.841053,0.327105
1767,1767,1,0.063719,0.287123
1768,1768,1,0.544019,0.134728
1769,1769,2,0.875675,0.150248
1770,1770,1,0.313155,0.117696
1771,1771,1,0.169077,0.406591
1772,1772,1,0.240193,0.189514
1773,1773,1,0.524225,0.402578
1774,1774,1,0.898061,0.112524
1775,1775,1,0.297208,0.314875
1776,1776,1,0.100696,0.065251
1777,1777,1,0.554094,0.245626
1778,1778,1,0.368979,0.400262
1779,1779,3,0.379577,0.361717
1780,1780,3,0.209811,0.315708
1781,1781,2,0.309185,0.252621
1782,1782,1,0.047942,0.415262
1783,1783,1,0.098834,0.065602
1784,1784,1,0.763845,0.073810
1785,1785,1,0.848375,0.149155
1786,1786,2,0.788771,0.255198
1787,1787,1,0.618458,0.313021
1788,1788,1,0.223433,0.224610
1789,1789,1,0.297165,0.191030
1790,1790,1,0.435454,0.171952
1791,1791,1,0.623171,0.074283
1792,1792,1,0.102446,0.069188
1793,1793,1,0.101305,0.105198
1794,1794,3,0.190415,0.166807
1795,1795,1,0.126446,0.240807
1796,1796,1,0.207848,0.096756
1797,1797,1,0.092641,0.267236
1798,1798,1,0.807749,0.281129
1799,1799,1,0.822235,0.231885
1800,1800,1,0.199391,0.295950
1801,1801,1,0.775195,0.108155
1802,1802,1,0.760123,0.063519
1803,1803,1,0.760332,0.414634
1804,1804,1,0.740163,0.067863
1805,1805,1,0.232743,0.191163
1806,1806,1,0.708053,0.375848
1807,1807,1,0.296976,0.156067
1808,1808,1,0.680393,0.409142
1809,1809,1,0.705805,0.174751
1810,1810,2,0.450115,0.043743
1811,1811,1,0.845829,0.233588
1812,1812,1,0.193149,0.171719
1813,1813,1,0.314347,0.306653
1814,1814,2,0.849784,0.287986
1815,1815,1,0.598797,0.185856
1816,1816,1,0.549145,0.062260
1817,1817,1,0.856206,0.058716
1818,1818,1,0.305805,0.104706
1819,1819,1,0.289201,0.273752
1820,1820,1,0.618585,0.185026
1821,1821,1,0.764083,0.199131
1822,1822,1,0.543307,0.077558
1823,1823,1,0.719109,0.081811
1824,1824,1,0.144740,0.114679
1825,1825,1,0.730682,0.059248
1826,1826,1,0.051093,0.098585
1827,1827,1,0.831224,0.185911
1828,1828,1,0.395327,0.202915
1829,1829,2,0.540179,0.123623
1830,1830,2,0.263758,0.111803
1831,1831,1,0.596455,0.282204
1832,1832,1,0.891556,0.365286
1833,1833,1,0.808626,0.309788
1834,1834,1,0.715003,0.205628
1835,1835,1,0.302879,0.314016
1836,1836,1,0.575685,0.049283
1837,1837,1,0.077198,0.362324
1838,1838,1,0.795893,0.116329
1839,1839,2,0.438625,0.230157
1840,1840,2,0.446426,0.403988
1841,1841,2,0.116181,0.241391
1842,1842,1,0.545620,0.199869
1843,1843,1,0.748853,0.066495
1844,1844,1,0.540096,0.441494
1845,1845,1,0.372442,0.356693
1846,1846,1,0.754075,0.218238
1847,1847,1,0.810195,0.311851
1848,1848,2,0.441421,0.385528
1849,1849,3,0.457811,0.073135
1850,1850,1,0.797380,0.145032
1851,1851,1,0.796982,0.090744
1852,1852,2,0.820154,0.081323
1853,1853,1,0.881797,0.140334
1854,1854,2,0.124211,0.189811
1855,1855,1,0.786641,0.293572
1856,1856,1,0.533236,0.391965
1857,1857,1,0.782107,0.098351
1858,1858,1,0.614407,0.375930
1859,1859,2,0.184010,0.284589
1860,1860,1,0.111458,0.310684
1861,1861,1,0.245701,0.073053
1862,1862,1,0.792904,0.310109
1863,1863,1,0.629799,0.403113
1864,1864,1,0.567420,0.257136
1865,1865,2,0.444526,0.421421
1866,1866,1,0.215909,0.102042
1867,1867,1,0.717259,0.410053
1868,1868,2,0.689835,0.107505
1869,1869,2,0.189913,0.389768
1870,1870,1,0.433708,0.193813
1871,1871,1,0.865187,0.364353
1872,1872,1,0.084244,0.082546
1873,1873,1,0.587572,0.292224
1874,1874,1,0.284673,0.118059
1875,1875,1,0.228899,0.189073
1876,1876,1,0.588024,0.165685
1877,1877,1,0.498781,0.392773
1878,1878,1,0.536543,0.199206
1879,1879,1,0.818719,0.146823
1880,1880,1,0.048660,0.342021
1881,1881,1,0.240099,0.082922
1882,1882,1,0.745118,0.075494
1883,1883,1,0.546417,0.301339
1884,1884,1,0.631617,0.055537
1885,1885,1,0.603284,0.369457
1886,1886,1,0.748660,0.387379
1887,1887,1,0.298573,0.142984
1888,1888,1,0.436027,0.153589
1889,1889,1,0.788837,0.030134
1890,1890,3,0.464254,0.449554
1891,1891,1,0.782059,0.109615
1892,1892,2,0.466775,0.085050
1893,1893,1,0.830233,0.303637
1894,1894,1,0.394856,0.063077
1895,1895,1,0.645425,0.204757
1896,1896,3,0.292354,0.390012
1897,1897,2,0.251754,0.086904
1898,1898,1,0.192743,0.205051
1899,1899,1,0.816966,0.170585
1900,1900,1,0.654465,0.288454
1901,1901,1,0.750339,0.100717
1902,1902,1,0.404524,0.258010
1903,1903,1,0.548313,0.154109
1904,1904,1,0.329109,0.245657
1905,1905,2,0.847574,0.087393
1906,1906,1,0.418062,0.232046
1907,1907,1,0.744815,0.092519
1908,1908,1,0.176804,0.250880
1909,1909,1,0.437826,0.368989
1910,1910,1,0.510954,0.162142
1911,1911,2,0.220478,0.312919
1912,1912,1,0.836121,0.151858
1913,1913,1,0.557939,0.084145
1914,1914,1,0.261482,0.363741
1915,1915,1,0.848682,0.475299
1916,1916,1,0.886666,0.161879
1917,1917,1,0.886577,0.214832
1918,1918,1,0.845222,0.411804
1919,1919,1,0.097502,0.303366
1920,1920,1,0.339914,0.310085
1921,1921,1,0.304118,0.380391
1922,1922,2,0.284314,0.052113
1923,1923,1,0.825505,0.054570
1924,1924,1,0.086634,0.409538
1925,1925,2,0.444274,0.344568
1926,1926,2,0.038209,0.072454
1927,1927,1,0.844697,0.153566
1928,1928,1,0.107805,0.207645
1929,1929,1,0.643730,0.305260
1930,1930,1,0.816955,0.156246
1931,1931,1,0.187350,0.101147
1932,1932,1,0.320377,0.190818
1933,1933,1,0.160602,0.419404
1934,1934,2,0.344542,0.186942
1935,1935,2,0.894934,0.287603
1936,1936,1,0.640780,0.165407
1937,1937,1,0.745775,0.088987
1938,1938,1,0.076442,0.053224
1939,1939,2,0.262364,0.098627
1940,1940,2,0.412721,0.307860
1941,1941,1,0.110764,0.297551
1942,1942,1,0.841310,0.262379
1943,1943,1,0.555343,0.420714
1944,1944,2,0.113566,0.089132
1945,1945,1,0.765982,0.248819
1946,1946,1,0.360558,0.414161
1947,1947,1,0.400225,0.060778
1948,1948,1,0.876318,0.377423
1949,1949,1,0.268364,0.416562
1950,1950,2,0.432398,0.184490
1951,1951,1,0.335026,0.321011
1952,1952,1,0.426896,0.205858
1953,1953,3,0.273016,0.052562
1954,1954,1,0.883971,0.125759
1955,1955,1,0.411212,0.054759
1956,1956,3,0.314983,0.383609
1957,1957,2,0.620826,0.108339
1958,1958,1,0.443909,0.220043
1959,1959,1,0.295363,0.383189
1960,1960,1,0.397097,0.160880
1961,1961,1,0.802201,0.259401
1962,1962,2,0.221641,0.307276
1963,1963,1,0.382816,0.175054
1964,1964,1,0.294585,0.269759
1965,1965,1,0.410473,0.080930
1966,1966,1,0.718022,0.205709
1967,1967,1,0.906736,0.342163
1968,1968,1,0.087003,0.313583
1969,1969,1,0.544756,0.404490
1970,1970,1,0.218240,0.192890
1971,1971,1,0.534433,0.087382
1972,1972,2,0.410236,0.156239
1973,1973,1,0.156219,0.098046
1974,1974,1,0.669706,0.422573
1975,1975,1,0.337933,0.195085
1976,1976,1,0.872543,0.286307
1977,1977,2,0.433493,0.201025
1978,1978,2,0.406196,0.195430
1979,1979,1,0.839184,0.347992
1980,1980,1,0.899417,0.360634
1981,1981,1,0.629369,0.155516
1982,1982,1,0.950387,0.411813
1983,1983,1,0.427455,0.321756
1984,1984,1,0.500380,0.084693
1985,1985,1,0.748323,0.384184
1986,1986,1,0.546628,0.321701
1987,1987,1,0.108864,0.169599
1988,1988,2,0.498462,0.193014
1989,1989,1,0.772535,0.257821
1990,1990,1,0.501034,0.104264
1991,1991,1,0.137530,0.329832
1992,1992,1,0.413101,0.300759
1993,1993,2,0.856591,0.217834
1994,1994,1,0.457305,0.437083
1995,1995,1,0.708203,0.251244
1996,1996,3,0.297858,0.223768
1997,1997,1,0.415465,0.313401
1998,1998,1,0.802340,0.372928
1999,1999,1,0.853061,0.160947
2000,2000,1,0.650345,0.399356
2001,2001,2,0.420650,0.389536
2002,2002,1,0.511395,0.233235
2003,2003,1,0.656358,0.270796
2004,2004,1,0.843853,0.178169
2005,2005,2,0.729542,0.287298
2006,2006,1,0.188319,0.057339
2007,2007,1,0.296919,0.101840
2008,2008,1,0.445481,0.338438
2009,2009,1,0.328187,0.280720
2010,2010,2,0.215407,0.104169
2011,2011,1,0.912129,0.251607
2012,2012,1,0.678147,0.085286
2013,2013,1,0.515984,0.112711
2014,2014,1,0.808541,0.188982
2015,2015,1,0.208620,0.344425
2016,2016,1,0.831578,0.122198
2017,2017,1,0.115222,0.476591
2018,2018,1,0.832367,0.247427
2019,2019,1,0.141212,0.188519
2020,2020,2,0.572876,0.378697
2021,2021,1,0.325220,0.163663
2022,2022,1,0.512042,0.055203
2023,2023,1,0.104450,0.185879
2024,2024,1,0.953265,0.101126
2025,2025,1,0.829789,0.182789
2026,2026,2,0.661593,0.410721
2027,2027,2,0.087228,0.215558
2028,2028,1,0.278716,0.085431
2029,2029,1,0.178083,0.277724
2030,2030,2,0.306280,0.073236
2031,2031,2,0.591116,0.401301
2032,2032,1,0.825703,0.320081
2033,2033,1,0.132792,0.097158
2034,2034,1,0.301982,0.373626
2035,2035,2,0.861431,0.278405
2036,2036,1,0.261054,0.385944
2037,2037,1,0.641165,0.270201
2038,2038,1,0.582581,0.401930
2039,2039,3,0.615519,0.321084
2040,2040,1,0.509690,0.158748
2041,2041,1,0.426831,0.218522
2042,2042,1,0.762704,0.067788
2043,2043,1,0.558326,0.185827
2044,2044,1,0.315540,0.102026
2045,2045,1,0.423615,0.208543
2046,2046,1,0.185556,0.186545
2047,2047,1,0.720990,0.433837
2048,2048,2,0.241122,0.089502
2049,2049,1,0.318882,0.266075
2050,2050,2,0.435486,0.149347
2051,2051,1,0.795137,0.267957
2052,2052,1,0.628527,0.378537
2053,2053,1,0.337414,0.182029
2054,2054,1,0.542458,0.163510
2055,2055,1,0.078201,0.272286
2056,2056,2,0.271796,0.070862
2057,2057,1,0.850974,0.075562
2058,2058,1,0.858548,0.327280
2059,2059,1,0.766284,0.416772
2060,2060,1,0.181928,0.098871
2061,2061,1,0.411730,0.080463
2062,2062,1,0.125006,0.462003
2063,2063,1,0.858864,0.243267
2064,2064,1,0.658728,0.323682
2065,2065,1,0.362633,0.133179
2066,2066,1,0.873128,0.369107
2067,2067,1,0.897374,0.134075
2068,2068,1,0.861926,0.110645
2069,2069,2,0.540867,0.049411
2070,2070,1,0.229973,0.204110
2071,2071,1,0.854334,0.328125
2072,2072,3,0.764270,0.095765
2073,2073,1,0.810367,0.076024
2074,2074,1,0.420409,0.087984
2075,2075,1,0.521144,0.388781
2076,2076,1,0.288006,0.295102
2077,2077,1,0.075641,0.162093
2078,2078,1,0.149291,0.429168
2079,2079,1,0.433476,0.073358
2080,2080,1,0.414032,0.368262
2081,2081,1,0.717297,0.392308
2082,2082,1,0.826516,0.176703
2083,2083,2,0.536190,0.127811
2084,2084,1,0.765387,0.280561
2085,2085,1,0.176088,0.297709
2086,2086,1,0.693446,0.422476
2087,2087,1,0.484776,0.060391
2088,2088,1,0.819668,0.104898
2089,2089,1,0.803958,0.051695
2090,2090,1,0.626334,0.302861
2091,2091,1,0.366107,0.408200
2092,2092,1,0.523943,0.228353
2093,2093,2,0.845780,0.333213
2094,2094,1,0.517572,0.413724
2095,2095,1,0.832867,0.279099
2096,2096,1,0.424468,0.356813
2097,2097,2,0.181339,0.389847
2098,2098,1,0.091220,0.241222
2099,2099,1,0.301538,0.400089
2100,2100,1,0.189251,0.298978
2101,2101,1,0.562521,0.290947
2102,2102,1,0.349139,0.412259
2103,2103,1,0.601856,0.261307
2104,2104,1,0.563875,0.046241
2105,2105,2,0.073018,0.098058
2106,2106,2,0.690334,0.381373
2107,2107,2,0.846911,0.212088
2108,2108,2,0.638719,0.090409
2109,2109,1,0.168345,0.106407
2110,2110,1,0.941815,0.239899
2111,2111,1,0.113986,0.278677
2112,2112,1,0.119578,0.153327
2113,2113,1,0.632486,0.186034
2114,2114,1,0.447054,0.189537
2115,2115,1,0.866302,0.335321
2116,2116,1,0.861406,0.268339
2117,2117,1,0.384436,0.165412
2118,2118,1,0.104366,0.074016
2119,2119,1,0.113620,0.094888
2120,2120,1,0.283722,0.318158
2121,2121,1,0.248955,0.263581
2122,2122,1,0.522711,0.422038
2123,2123,2,0.203974,0.400895
2124,2124,1,0.240562,0.098024
2125,2125,1,0.215537,0.186497
2126,2126,1,0.418957,0.269283
2127,2127,1,0.282347,0.208898
2128,2128,1,0.824855,0.199502
2129,2129,1,0.358751,0.235486
2130,2130,1,0.546863,0.271163
2131,2131,1,0.360462,0.375490
2132,2132,1,0.596990,0.191863
2133,2133,1,0.446454,0.249002
2134,2134,2,0.616011,0.203738
2135,2135,1,0.781409,0.145219
2136,2136,2,0.599470,0.143504
2137,2137,1,0.579997,0.078246
2138,2138,1,0.298581,0.288358
2139,2139,1,0.092835,0.114206
2140,2140,1,0.443375,0.350946
2141,2141,1,0.659027,0.396168
2142,2142,1,0.559270,0.092161
2143,2143,1,0.235588,0.075347
2144,2144,1,0.122532,0.187249
2145,2145,3,0.755694,0.066850
2146,2146,2,0.858554,0.123862
2147,2147,2,0.870098,0.144291
2148,2148,1,0.340037,0.386807
2149,2149,1,0.528377,0.195070
2150,2150,1,0.834169,0.340645
2151,2151,1,0.098081,0.295673
2152,2152,1,0.740602,0.400783
2153,2153,2,0.401804,0.387563
2154,2154,1,0.583403,0.422768
2155,2155,1,0.190725,0.276922
2156,2156,1,0.872395,0.317647
2157,2157,1,0.682337,0.363134
2158,2158,1,0.184228,0.252658
2159,2159,2,0.844975,0.210343
2160,2160,1,0.100837,0.188898
2161,2161,1,0.545681,0.208089
2162,2162,1,0.215190,0.148447
2163,2163,1,0.140173,0.084618
2164,2164,1,0.638621,0.241695
2165,2165,1,0.692631,0.246080
2166,2166,1,0.186208,0.242161
2167,2167,2,0.253250,0.105081
2168,2168,1,0.264588,0.161589
2169,2169,1,0.651077,0.401669
2170,2170,1,0.658016,0.235711
2171,2171,1,0.642275,0.181380
2172,2172,1,0.817014,0.168078
2173,2173,1,0.333334,0.254613
2174,2174,1,0.444387,0.203005
2175,2175,3,0.604284,0.366647
2176,2176,1,0.756545,0.088267
2177,2177,1,0.110244,0.071335
2178,2178,1,0.530911,0.418486
2179,2179,1,0.632109,0.267920
2180,2180,1,0.395784,0.240978
2181,2181,1,0.109639,0.136757
2182,2182,1,0.580174,0.213677
2183,2183,1,0.156767,0.061628
2184,2184,1,0.046875,0.155853
2185,2185,2,0.621919,0.252668
2186,2186,1,0.893142,0.145717
2187,2187,1,0.584995,0.398730
2188,2188,1,0.344506,0.263220
2189,2189,1,0.426201,0.384126
2190,2190,1,0.542819,0.414013
2191,2191,1,0.425791,0.266403
2192,2192,1,0.578081,0.065080
2193,2193,1,0.282246,0.281768
2194,2194,1,0.170128,0.067257
2195,2195,1,0.312064,0.238687
2196,2196,1,0.757987,0.401160
2197,2197,2,0.201510,0.377552
2198,2198,1,0.178141,0.084489
2199,2199,1,0.187161,0.223029
2200,2200,2,0.220988,0.158998
2201,2201,1,0.121692,0.072704
2202,2202,2,0.435099,0.169767
2203,2203,2,0.553209,0.301055
2204,2204,2,0.072335,0.295198
2205,2205,1,0.952415,0.124045
2206,2206,3,0.798792,0.078326
2207,2207,2,0.564478,0.371837
2208,2208,1,0.341241,0.063112
2209,2209,1,0.635730,0.402198
2210,2210,1,0.409471,0.085566
2211,2211,1,0.779641,0.280224
2212,2212,1,0.585613,0.365450
2213,2213,2,0.828089,0.129791
2214,2214,1,0.641990,0.254034
2215,2215,2,0.184474,0.314939
2216,2216,1,0.428141,0.213481
2217,2217,1,0.738003,0.395685
2218,2218,1,0.165733,0.070299
2219,2219,1,0.559676,0.389931
2220,2220,1,0.240883,0.333524
2221,2221,1,0.447692,0.148409
2222,2222,1,0.292153,0.382030
2223,2223,1,0.313161,0.272503
2224,2224,1,0.230371,0.348035
2225,2225,1,0.788500,0.254265
2226,2226,1,0.694815,0.122950
2227,2227,1,0.349377,0.079013
2228,2228,1,0.807286,0.082896
2229,2229,1,0.821153,0.108495
2230,2230,2,0.338587,0.108467
2231,2231,1,0.903655,0.303228
2232,2232,1,0.366748,0.116497
2233,2233,1,0.815653,0.147673
2234,2234,1,0.574198,0.408920
2235,2235,1,0.302190,0.251780
2236,2236,2,0.629787,0.067381
2237,2237,1,0.189439,0.312343
2238,2238,1,0.842048,0.287904
2239,2239,1,0.406150,0.389823
2240,2240,2,0.336523,0.249509
2241,2241,1,0.447102,0.183834
2242,2242,2,0.865153,0.067912
2243,2243,1,0.135709,0.454369
2244,2244,1,0.423917,0.364067
2245,2245,1,0.127379,0.083933
2246,2246,1,0.250097,0.307626
2247,2247,1,0.521470,0.387302
2248,2248,1,0.234280,0.284388
2249,2249,1,0.810727,0.252040
2250,2250,1,0.551257,0.329829
2251,2251,1,0.201867,0.233281
2252,2252,1,0.106773,0.092340
2253,2253,1,0.559895,0.148334
2254,2254,2,0.127221,0.233613
2255,2255,2,0.315336,0.376283
2256,2256,1,0.218235,0.155669
2257,2257,1,0.099406,0.144329
2258,2258,1,0.763516,0.422064
2259,2259,1,0.091474,0.091042
2260,2260,1,0.598802,0.152620
2261,2261,1,0.871971,0.141337
2262,2262,1,0.536797,0.414179
2263,2263,1,0.497823,0.098048
2264,2264,1,0.090304,0.118275
2265,2265,1,0.266802,0.386232
2266,2266,1,0.835454,0.296177
2267,2267,1,0.836026,0.166530
2268,2268,1,0.882212,0.366332
2269,2269,1,0.338655,0.071704
2270,2270,1,0.188489,0.152682
2271,2271,1,0.215235,0.306115
2272,2272,1,0.338268,0.120792
2273,2273,1,0.593297,0.171527
2274,2274,2,0.301436,0.298645
2275,2275,1,0.374914,0.130433
2276,2276,2,0.592600,0.420636
2277,2277,1,0.284665,0.171316
2278,2278,1,0.804150,0.080760
2279,2279,2,0.830682,0.096536
2280,2280,1,0.081248,0.380684
2281,2281,1,0.230987,0.069780
2282,2282,1,0.675599,0.069498
2283,2283,1,0.403244,0.202086
2284,2284,1,0.790633,0.299256
2285,2285,2,0.513574,0.098256
2286,2286,1,0.294564,0.204538
2287,2287,1,0.044430,0.160939
2288,2288,2,0.763626,0.272420
2289,2289,2,0.213677,0.152149
2290,2290,1,0.262251,0.052522
2291,2291,1,0.619976,0.415903
2292,2292,1,0.285815,0.383165
2293,2293,1,0.842570,0.050326
2294,2294,2,0.641116,0.280929
2295,2295,1,0.216629,0.115971
2296,2296,1,0.344722,0.285351
2297,2297,1,0.670157,0.391768
2298,2298,1,0.912722,0.241371
2299,2299,2,0.590975,0.322634
2300,2300,2,0.395171,0.415735
2301,2301,1,0.803553,0.110449
2302,2302,1,0.228784,0.115157
2303,2303,1,0.528216,0.125508
2304,2304,1,0.858681,0.131444
2305,2305,1,0.801522,0.187971
2306,2306,1,0.651623,0.239240
2307,2307,2,0.199026,0.415761
2308,2308,1,0.518558,0.144612
2309,2309,1,0.525375,0.362674
2310,2310,1,0.539337,0.145765
2311,2311,1,0.902877,0.165073
2312,2312,1,0.290866,0.416958
2313,2313,1,0.289658,0.393701
