id,Label,Number_Points,x,y
873,873,2,0.840539,0.393716
874,874,5,0.411832,0.863373
875,875,2,0.211314,0.683559
876,876,1,0.548886,0.037678
877,877,7,0.822471,0.688963
878,878,5,0.325208,0.902814
879,879,5,0.819400,0.414501
880,880,6,0.292919,0.291154
881,881,3,0.587575,0.937181
882,882,5,0.604149,0.226341
883,883,4,0.755059,0.778658
884,884,5,0.375857,0.455090
885,885,1,0.916075,0.373918
886,886,12,0.309401,0.567157
887,887,12,0.438355,0.178315
888,888,6,0.035113,0.313529
889,889,1,0.487245,0.661849
890,890,4,0.819371,0.667299
891,891,2,0.734647,0.496911
892,892,10,0.629679,0.560592
893,893,3,0.335882,0.677220
894,894,4,0.710761,0.820231
895,895,8,0.884753,0.372790
896,896,8,0.351126,0.366969
897,897,2,0.564387,0.528638
898,898,6,0.222718,0.655175
899,899,1,0.179137,0.242593
900,900,5,0.836128,0.647516
901,901,10,0.202509,0.674984
902,902,6,0.926957,0.267173
903,903,3,0.501439,0.938943
904,904,9,0.140873,0.563765
905,905,8,0.200235,0.120672
906,906,6,0.370220,0.499855
907,907,1,0.718486,0.769520
908,908,5,0.113470,0.311037
909,909,4,0.392854,0.799432
910,910,7,0.603968,0.160701
911,911,1,0.787486,0.573478
912,912,7,0.840771,0.435578
913,913,8,0.116660,0.291425
914,914,2,0.140144,0.816622
915,915,2,0.779181,0.697641
916,916,9,0.246242,0.115546
917,917,1,0.308944,0.416666
918,918,5,0.267901,0.328653
919,919,2,0.770996,0.304005
920,920,7,0.395656,0.352109
921,921,6,0.713740,0.495430
922,922,7,0.181555,0.197770
923,923,6,0.792830,0.205572
924,924,8,0.625873,0.654247
925,925,3,0.478321,0.843038
926,926,6,0.606968,0.243846
927,927,6,0.115261,0.650614
928,928,2,0.058265,0.947831
929,929,1,0.814567,0.039487
930,930,1,0.593921,0.739424
931,931,6,0.034523,0.206136
932,932,4,0.903959,0.355651
933,933,2,0.431050,0.438918
934,934,5,0.733980,0.731456
935,935,1,0.036948,0.295739
936,936,2,0.373671,0.802919
937,937,6,0.285144,0.905567
938,938,2,0.243265,0.940013
939,939,2,0.947814,0.664309
940,940,5,0.240928,0.801039
941,941,11,0.861845,0.865624
942,942,10,0.219822,0.607069
943,943,8,0.094251,0.566648
944,944,2,0.609542,0.408525
945,945,5,0.754714,0.568862
946,946,5,0.394127,0.327755
947,947,2,0.038490,0.241762
948,948,7,0.819341,0.587429
949,949,2,0.209421,0.964971
950,950,10,0.838511,0.814909
951,951,13,0.883639,0.395430
952,952,3,0.543662,0.845293
953,953,3,0.052523,0.239812
954,954,6,0.052152,0.585829
955,955,2,0.035537,0.864854
956,956,4,0.823298,0.649276
957,957,2,0.308735,0.214873
958,958,4,0.756649,0.736601
959,959,13,0.138079,0.624495
960,960,6,0.180203,0.306516
961,961,4,0.354107,0.819671
962,962,5,0.756215,0.479941
963,963,7,0.805088,0.329577
964,964,16,0.226116,0.204807
965,965,1,0.883340,0.265624
966,966,10,0.094100,0.673904
967,967,5,0.522660,0.586587
968,968,4,0.755523,0.818069
969,969,1,0.147593,0.402645
970,970,6,0.631263,0.305784
971,971,5,0.331371,0.879853
972,972,5,0.034736,0.568641
973,973,3,0.079125,0.774410
974,974,7,0.332849,0.710594
975,975,5,0.271105,0.217286
976,976,1,0.068731,0.425454
977,977,10,0.498368,0.644089
978,978,6,0.309022,0.499002
979,979,2,0.822461,0.458006
980,980,3,0.204225,0.841298
981,981,3,0.421058,0.731373
982,982,7,0.840153,0.370904
983,983,17,0.584177,0.140039
984,984,1,0.553672,0.264873
985,985,2,0.700055,0.651587
986,986,4,0.056135,0.312061
987,987,2,0.756707,0.457425
988,988,11,0.137328,0.097045
989,989,3,0.078784,0.905707
990,990,2,0.821320,0.098820
991,991,3,0.206790,0.899296
992,992,2,0.344250,0.715576
993,993,5,0.134323,0.116687
994,994,2,0.003302,0.861558
995,995,6,0.561288,0.859598
996,996,2,0.590309,0.503373
997,997,4,0.884097,0.311296
998,998,1,0.768075,0.792139
999,999,7,0.175318,0.647814
1000,1000,8,0.201985,0.607351
1001,1001,15,0.119701,0.095378
1002,1002,6,0.628683,0.177098
1003,1003,1,0.656715,0.785527
1004,1004,10,0.590244,0.626506
1005,1005,4,0.791949,0.684806
1006,1006,5,0.328343,0.815390
1007,1007,2,0.121447,0.842522
1008,1008,5,0.544326,0.587698
1009,1009,7,0.199965,0.092932
1010,1010,2,0.038304,0.901651
1011,1011,5,0.389288,0.882075
1012,1012,5,0.838350,0.886152
1013,1013,4,0.668785,0.609683
1014,1014,5,0.565738,0.761707
1015,1015,4,0.590030,0.861246
1016,1016,3,0.202907,0.364467
1017,1017,4,0.177956,0.287172
1018,1018,2,0.325880,0.775682
1019,1019,7,0.029110,0.625730
1020,1020,3,0.459000,0.195669
1021,1021,11,0.567448,0.564073
1022,1022,3,0.388240,0.729983
1023,1023,5,0.325401,0.496834
1024,1024,2,0.493558,0.193354
1025,1025,3,0.435432,0.841802
1026,1026,3,0.648050,0.344573
1027,1027,9,0.580742,0.118510
1028,1028,2,0.612132,0.807298
1029,1029,1,0.955230,0.844572
1030,1030,8,0.204425,0.137493
1031,1031,7,0.329113,0.269629
1032,1032,1,0.273106,0.448541
1033,1033,1,0.027747,0.056278
1034,1034,7,0.367509,0.670725
1035,1035,4,0.057202,0.821221
1036,1036,6,0.116498,0.540061
1037,1037,2,0.691936,0.432687
1038,1038,2,0.693301,0.731098
1039,1039,7,0.353073,0.479684
1040,1040,4,0.146735,0.927307
1041,1041,1,0.523786,0.396699
1042,1042,7,0.604765,0.627473
1043,1043,6,0.267599,0.627279
1044,1044,7,0.181961,0.585107
1045,1045,3,0.919546,0.349003
1046,1046,5,0.311077,0.774880
1047,1047,2,0.739832,0.609852
1048,1048,2,0.139882,0.901934
1049,1049,2,0.884548,0.246735
1050,1050,6,0.563734,0.626140
1051,1051,1,0.713302,0.283744
1052,1052,2,0.226615,0.372248
1053,1053,6,0.519781,0.308408
1054,1054,2,0.431181,0.816029
1055,1055,4,0.883416,0.603448
1056,1056,8,0.417559,0.777389
1057,1057,1,0.963078,0.313120
1058,1058,5,0.928520,0.242114
1059,1059,3,0.748712,0.496471
1060,1060,4,0.268463,0.833183
1061,1061,5,0.753742,0.713183
1062,1062,5,0.549708,0.606714
1063,1063,8,0.135411,0.883576
1064,1064,4,0.249582,0.859876
1065,1065,2,0.691065,0.500967
1066,1066,7,0.565249,0.904019
1067,1067,3,0.142079,0.236041
1068,1068,2,0.096988,0.763649
1069,1069,4,0.076354,0.348734
1070,1070,7,0.458175,0.820208
1071,1071,9,0.310306,0.119378
1072,1072,4,0.283897,0.329581
1073,1073,11,0.627332,0.586986
1074,1074,8,0.521219,0.690554
1075,1075,3,0.792599,0.397791
1076,1076,5,0.281984,0.270564
1077,1077,6,0.185367,0.561238
1078,1078,2,0.712061,0.479351
1079,1079,9,0.881279,0.161832
1080,1080,6,0.314185,0.795693
1081,1081,2,0.309702,0.369471
1082,1082,8,0.412590,0.886080
1083,1083,2,0.646565,0.434171
1084,1084,1,0.619325,0.061652
1085,1085,1,0.765649,0.255887
1086,1086,10,0.221623,0.136370
1087,1087,8,0.860383,0.671016
1088,1088,7,0.160252,0.667870
1089,1089,1,0.847458,0.899289
1090,1090,3,0.608106,0.819935
1091,1091,3,0.157380,0.884045
1092,1092,4,0.904514,0.290453
1093,1093,3,0.735945,0.838112
1094,1094,2,0.243145,0.219998
1095,1095,3,0.669672,0.668402
1096,1096,4,0.603077,0.308405
1097,1097,11,0.566515,0.648737
1098,1098,6,0.049565,0.347129
1099,1099,1,0.664022,0.896106
1100,1100,4,0.650354,0.370716
1101,1101,1,0.740298,0.243285
1102,1102,2,0.265242,0.605808
1103,1103,3,0.497607,0.031702
1104,1104,1,0.993473,0.761607
1105,1105,5,0.520021,0.603340
1106,1106,3,0.662892,0.884343
1107,1107,7,0.139223,0.183429
1108,1108,5,0.902164,0.438164
1109,1109,4,0.752683,0.136355
1110,1110,3,0.730900,0.642828
1111,1111,1,0.923309,0.937428
1112,1112,5,0.137382,0.587523
1113,1113,2,0.757642,0.984415
1114,1114,4,0.517138,0.248091
1115,1115,10,0.310777,0.904586
1116,1116,6,0.431935,0.196754
1117,1117,2,0.143056,0.843504
1118,1118,9,0.328540,0.200799
1119,1119,5,0.038739,0.226529
1120,1120,6,0.628465,0.866382
1121,1121,4,0.093302,0.863753
1122,1122,1,0.153127,0.361965
1123,1123,1,0.961022,0.748635
1124,1124,8,0.862735,0.732551
1125,1125,1,0.229026,0.047981
1126,1126,1,0.408600,0.409336
1127,1127,3,0.476091,0.105176
1128,1128,7,0.418782,0.178507
1129,1129,3,0.541562,0.945847
1130,1130,4,0.958912,0.202734
1131,1131,8,0.437943,0.115674
1132,1132,4,0.183612,0.079148
1133,1133,6,0.475992,0.876861
1134,1134,3,0.112397,0.887620
1135,1135,4,0.055209,0.879356
1136,1136,1,0.854363,0.926788
1137,1137,2,0.130641,0.226075
1138,1138,1,0.659881,0.565602
1139,1139,4,0.375738,0.139964
1140,1140,2,0.438222,0.128968
1141,1141,4,0.220767,0.799071
1142,1142,2,0.757748,0.405889
1143,1143,5,0.776319,0.431309
1144,1144,3,0.438022,0.601716
1145,1145,6,0.348728,0.265755
1146,1146,6,0.545695,0.246767
1147,1147,7,0.966216,0.135668
1148,1148,3,0.810697,0.249851
1149,1149,8,0.519392,0.757879
1150,1150,3,0.794902,0.876129
1151,1151,8,0.352149,0.904271
1152,1152,4,0.714208,0.844235
1153,1153,1,0.464109,0.419035
1154,1154,1,0.486144,0.478153
1155,1155,1,0.666141,0.800560
1156,1156,3,0.763427,0.388782
1157,1157,5,0.090825,0.902584
1158,1158,1,0.266400,0.441976
1159,1159,1,0.990704,0.296833
1160,1160,3,0.155193,0.905001
1161,1161,5,0.456236,0.875741
1162,1162,4,0.073507,0.241744
1163,1163,4,0.117776,0.778141
1164,1164,5,0.115266,0.331431
1165,1165,3,0.712967,0.733329
1166,1166,4,0.357272,0.496383
1167,1167,8,0.072908,0.886613
1168,1168,3,0.586181,0.774967
1169,1169,11,0.626202,0.329427
1170,1170,1,0.908576,0.188795
1171,1171,5,0.880664,0.137616
1172,1172,1,0.244672,0.362965
1173,1173,5,0.370828,0.859263
1174,1174,7,0.663650,0.626452
1175,1175,5,0.642990,0.265447
1176,1176,6,0.438431,0.732429
1177,1177,1,0.519387,0.436802
1178,1178,2,0.465978,0.248302
1179,1179,3,0.333767,0.690856
1180,1180,1,0.702020,0.461911
1181,1181,2,0.461585,0.771946
1182,1182,7,0.519825,0.261150
1183,1183,9,0.307999,0.455998
1184,1184,8,0.857845,0.480002
1185,1185,3,0.152350,0.285188
1186,1186,6,0.073115,0.824453
1187,1187,11,0.927349,0.141399
1188,1188,2,0.698798,0.765022
1189,1189,1,0.585958,0.297687
1190,1190,4,0.176412,0.538880
1191,1191,6,0.078190,0.080679
1192,1192,6,0.518229,0.327951
1193,1193,1,0.319778,0.436285
1194,1194,1,0.412013,0.008605
1195,1195,2,0.973116,0.887760
1196,1196,2,0.769068,0.377909
1197,1197,2,0.154699,0.236016
1198,1198,1,0.925806,0.397122
1199,1199,1,0.615889,0.710419
1200,1200,1,0.362406,0.243904
1201,1201,1,0.669797,0.303856
1202,1202,3,0.772058,0.519047
1203,1203,3,0.036599,0.881168
1204,1204,5,0.222651,0.333057
1205,1205,4,0.861414,0.541004
1206,1206,7,0.882959,0.844299
1207,1207,5,0.309225,0.882963
1208,1208,5,0.391710,0.101401
1209,1209,3,0.263880,0.867368
1210,1210,1,0.090573,0.409426
1211,1211,4,0.501149,0.864775
1212,1212,9,0.604976,0.370219
1213,1213,3,0.480819,0.252278
1214,1214,3,0.773869,0.857698
1215,1215,9,0.223802,0.179205
1216,1216,8,0.899144,0.694296
1217,1217,5,0.306278,0.353105
1218,1218,4,0.899226,0.752212
1219,1219,5,0.121106,0.139771
1220,1220,7,0.181697,0.353285
1221,1221,1,0.242010,0.384626
1222,1222,3,0.331146,0.794704
1223,1223,6,0.306487,0.098959
1224,1224,3,0.779513,0.241744
1225,1225,1,0.614755,0.061915
1226,1226,3,0.646189,0.227305
1227,1227,5,0.456299,0.755740
1228,1228,1,0.280180,0.347233
1229,1229,1,0.403276,0.641713
1230,1230,5,0.219175,0.223200
1231,1231,2,0.276106,0.275015
1232,1232,2,0.208202,0.754553
1233,1233,2,0.741053,0.103365
1234,1234,1,0.710732,0.232659
1235,1235,5,0.219180,0.899855
1236,1236,3,0.524833,0.542958
1237,1237,8,0.824024,0.860576
1238,1238,1,0.012950,0.454445
1239,1239,1,0.590524,0.745240
1240,1240,1,0.179705,0.530146
1241,1241,1,0.743909,0.157353
1242,1242,1,0.259647,0.540932
1243,1243,7,0.495988,0.140453
1244,1244,1,0.012882,0.770668
1245,1245,2,0.577880,0.527505
1246,1246,11,0.840099,0.776805
1247,1247,5,0.437114,0.285620
1248,1248,1,0.670412,0.714000
1249,1249,1,0.228797,0.029087
1250,1250,4,0.244022,0.287367
1251,1251,5,0.076064,0.136925
1252,1252,1,0.700639,0.219944
1253,1253,5,0.118709,0.676853
1254,1254,2,0.640070,0.672498
1255,1255,7,0.136866,0.157262
1256,1256,3,0.311843,0.442553
1257,1257,5,0.228852,0.345103
1258,1258,5,0.160088,0.583678
1259,1259,1,0.968711,0.056819
1260,1260,2,0.944319,0.953472
1261,1261,1,0.221439,0.417958
1262,1262,4,0.771969,0.777111
1263,1263,1,0.172357,0.702664
1264,1264,2,0.597264,0.395231
1265,1265,2,0.968568,0.223204
1266,1266,2,0.474095,0.760269
1267,1267,1,0.794863,0.867576
1268,1268,1,0.336039,0.251002
1269,1269,3,0.821893,0.543289
1270,1270,4,0.096325,0.792604
1271,1271,1,0.427049,0.701127
1272,1272,4,0.885151,0.713440
1273,1273,2,0.920466,0.331853
1274,1274,1,0.931154,0.567153
1275,1275,1,0.050653,0.978407
1276,1276,6,0.223205,0.881056
1277,1277,1,0.923790,0.461391
1278,1278,7,0.884291,0.562031
1279,1279,3,0.939654,0.283529
1280,1280,1,0.027630,0.418812
1281,1281,1,0.493951,0.741788
1282,1282,3,0.947554,0.217264
1283,1283,4,0.904520,0.524348
1284,1284,5,0.581221,0.307548
1285,1285,7,0.377138,0.200388
1286,1286,4,0.752714,0.651011
1287,1287,9,0.183350,0.328311
1288,1288,2,0.039699,0.797382
1289,1289,1,0.790255,0.639080
1290,1290,1,0.412315,0.943506
1291,1291,4,0.541008,0.929249
1292,1292,1,0.900915,0.144134
1293,1293,1,0.991253,0.824381
1294,1294,2,0.709578,0.694240
1295,1295,3,0.896519,0.866295
1296,1296,4,0.900777,0.560420
1297,1297,6,0.822928,0.392680
1298,1298,2,0.284198,0.738133
1299,1299,4,0.416835,0.843189
1300,1300,3,0.630280,0.349347
1301,1301,3,0.114208,0.941886
1302,1302,4,0.246805,0.271781
1303,1303,1,0.797243,0.074040
1304,1304,1,0.070846,0.938007
1305,1305,2,0.924762,0.607685
1306,1306,3,0.711216,0.461697
1307,1307,4,0.782087,0.841559
1308,1308,2,0.266522,0.368045
1309,1309,1,0.946436,0.586774
1310,1310,3,0.286395,0.876610
1311,1311,1,0.311706,0.037642
1312,1312,2,0.985186,0.374521
1313,1313,6,0.776497,0.709502
1314,1314,1,0.224491,0.441129
1315,1315,1,0.003820,0.100054
1316,1316,13,0.862782,0.160841
1317,1317,2,0.374993,0.939607
1318,1318,1,0.055777,0.386042
1319,1319,4,0.438476,0.780518
1320,1320,5,0.072782,0.926054
1321,1321,2,0.712050,0.665066
1322,1322,4,0.800095,0.310835
1323,1323,2,0.070699,0.856959
1324,1324,2,0.457579,0.720218
1325,1325,1,0.323340,0.831332
1326,1326,2,0.016016,0.273302
1327,1327,1,0.567466,0.098313
1328,1328,3,0.603646,0.333415
1329,1329,2,0.248848,0.073801
1330,1330,4,0.775006,0.821246
1331,1331,1,0.438958,0.972388
1332,1332,1,0.120144,0.462751
1333,1333,5,0.336015,0.749574
1334,1334,1,0.960561,0.704576
1335,1335,2,0.396856,0.618226
1336,1336,1,0.788842,0.821019
1337,1337,2,0.207089,0.248673
1338,1338,2,0.019415,0.628184
1339,1339,2,0.096498,0.078796
1340,1340,4,0.245063,0.840926
1341,1341,1,0.142145,0.990233
1342,1342,2,0.980662,0.225968
1343,1343,1,0.737873,0.081348
1344,1344,3,0.755016,0.623858
1345,1345,1,0.959000,0.522920
1346,1346,1,0.307508,0.989619
1347,1347,2,0.758655,0.803456
1348,1348,5,0.861181,0.453245
1349,1349,1,0.741835,0.320619
1350,1350,1,0.373758,0.543115
1351,1351,7,0.623164,0.160392
1352,1352,2,0.014067,0.205615
1353,1353,3,0.569471,0.735206
1354,1354,2,0.522376,0.530141
1355,1355,1,0.672286,0.688642
1356,1356,2,0.415132,0.392876
1357,1357,2,0.143140,0.803532
1358,1358,6,0.477414,0.645559
1359,1359,1,0.495997,0.407776
1360,1360,1,0.697984,0.849261
1361,1361,1,0.983147,0.927748
1362,1362,2,0.718391,0.566513
1363,1363,2,0.716953,0.713916
1364,1364,3,0.773106,0.881820
1365,1365,2,0.267948,0.500167
1366,1366,3,0.799874,0.942979
1367,1367,2,0.498901,0.247419
1368,1368,3,0.204586,0.921576
1369,1369,2,0.319878,0.308989
1370,1370,2,0.609133,0.738494
1371,1371,1,0.062911,0.982689
1372,1372,1,0.583862,0.468588
1373,1373,1,0.971370,0.694134
1374,1374,3,0.585641,0.882493
1375,1375,1,0.262873,0.980438
1376,1376,2,0.243776,0.034246
1377,1377,2,0.689980,0.566274
1378,1378,1,0.266584,0.703146
1379,1379,5,0.565277,0.673289
1380,1380,1,0.702388,0.349769
1381,1381,5,0.482444,0.733730
1382,1382,1,0.693540,0.252336
1383,1383,1,0.929450,0.634680
1384,1384,1,0.711350,0.796228
1385,1385,1,0.425153,0.070384
1386,1386,1,0.524187,0.942941
1387,1387,1,0.410174,0.929038
1388,1388,5,0.120758,0.864010
1389,1389,1,0.105332,0.727998
1390,1390,1,0.059932,0.752042
1391,1391,3,0.349360,0.101852
1392,1392,1,0.024904,0.033854
1393,1393,4,0.896300,0.772683
1394,1394,2,0.545756,0.790694
1395,1395,1,0.789393,0.536346
1396,1396,1,0.828129,0.002565
1397,1397,4,0.735022,0.522844
1398,1398,3,0.820285,0.626937
1399,1399,2,0.217979,0.939442
1400,1400,1,0.306370,0.670205
1401,1401,1,0.319176,0.082680
1402,1402,1,0.789373,0.755435
1403,1403,1,0.710407,0.985040
1404,1404,1,0.343001,0.873205
1405,1405,1,0.628535,0.918245
1406,1406,1,0.671551,0.198499
1407,1407,4,0.245137,0.899611
1408,1408,1,0.789072,0.733755
1409,1409,1,0.733704,0.580581
1410,1410,1,0.164446,0.410033
1411,1411,1,0.464941,0.936647
1412,1412,1,0.020528,0.476659
1413,1413,6,0.284816,0.819784
1414,1414,1,0.185824,0.940435
1415,1415,2,0.123501,0.711178
1416,1416,6,0.178928,0.792232
1417,1417,1,0.296078,0.699007
1418,1418,3,0.157321,0.526300
1419,1419,2,0.473347,0.310273
1420,1420,1,0.428797,0.659849
1421,1421,1,0.776875,0.982864
1422,1422,1,0.603689,0.191694
1423,1423,1,0.967816,0.467334
1424,1424,2,0.629178,0.753201
1425,1425,1,0.675233,0.229047
1426,1426,3,0.604384,0.879296
1427,1427,2,0.223057,0.270175
1428,1428,3,0.158888,0.438556
1429,1429,4,0.838906,0.735032
1430,1430,1,0.744577,0.195007
1431,1431,1,0.699793,0.547913
1432,1432,1,0.555129,0.466348
1433,1433,1,0.859040,0.018586
1434,1434,2,0.751030,0.841524
1435,1435,1,0.745161,0.883412
1436,1436,1,0.286809,0.399998
1437,1437,1,0.443911,0.941762
1438,1438,1,0.725462,0.949064
1439,1439,1,0.575023,0.064624
1440,1440,1,0.191581,0.083358
1441,1441,1,0.511938,0.003261
1442,1442,2,0.351442,0.435691
1443,1443,1,0.959989,0.002838
1444,1444,1,0.807151,0.342595
1445,1445,1,0.223596,0.961951
1446,1446,1,0.851970,0.949595
1447,1447,1,0.791439,0.492367
1448,1448,1,0.742364,0.274042
1449,1449,2,0.901829,0.718441
1450,1450,1,0.532773,0.975395
1451,1451,1,0.766686,0.116680
1452,1452,2,0.222863,0.810524
1453,1453,4,0.903082,0.738301
1454,1454,1,0.183951,0.453572
1455,1455,1,0.121612,0.479640
1456,1456,1,0.186096,0.748812
1457,1457,1,0.911942,0.245788
1458,1458,3,0.438207,0.926642
1459,1459,1,0.845397,0.959845
1460,1460,1,0.773412,0.575386
1461,1461,1,0.917296,0.075056
1462,1462,2,0.291210,0.442506
1463,1463,1,0.456663,0.044588
1464,1464,2,0.862978,0.525701
1465,1465,1,0.484921,0.544821
1466,1466,1,0.316660,0.939929
1467,1467,1,0.680551,0.475600
1468,1468,2,0.796963,0.178912
1469,1469,2,0.218202,0.457211
1470,1470,4,0.074753,0.839998
1471,1471,2,0.375288,0.618127
1472,1472,2,0.147372,0.733276
1473,1473,1,0.701727,0.771506
1474,1474,1,0.019056,0.738541
1475,1475,1,0.753271,0.522113
1476,1476,1,0.118137,0.759273
1477,1477,2,0.647994,0.898258
1478,1478,2,0.204324,0.525380
1479,1479,1,0.041917,0.520052
1480,1480,1,0.784483,0.746327
1481,1481,1,0.807731,0.040341
1482,1482,1,0.296327,0.021118
1483,1483,1,0.810308,0.946798
1484,1484,1,0.359607,0.550668
1485,1485,1,0.517757,0.989266
1486,1486,1,0.869649,0.974812
1487,1487,2,0.312678,0.697356
1488,1488,3,0.037063,0.078587
1489,1489,1,0.794486,0.718372
1490,1490,1,0.628285,0.720391
1491,1491,1,0.184401,0.389624
1492,1492,1,0.251092,0.494965
1493,1493,1,0.009306,0.279040
1494,1494,1,0.448160,0.538755
1495,1495,2,0.740105,0.179588
1496,1496,1,0.102088,0.983892
1497,1497,1,0.228760,0.402767
1498,1498,1,0.483265,0.429228
1499,1499,1,0.072045,0.059772
1500,1500,2,0.897901,0.798307
1501,1501,1,0.161663,0.471442
1502,1502,1,0.065704,0.962238
1503,1503,1,0.250722,0.446082
1504,1504,1,0.445635,0.213835
1505,1505,1,0.696610,0.510718
1506,1506,2,0.625921,0.836348
1507,1507,1,0.007068,0.396675
1508,1508,1,0.000154,0.877741
1509,1509,1,0.105698,0.010480
1510,1510,1,0.740955,0.905096
1511,1511,1,0.199173,0.943261
1512,1512,1,0.824299,0.887381
1513,1513,1,0.507076,0.090487
1514,1514,1,0.610963,0.103379
1515,1515,2,0.906958,0.312615
1516,1516,1,0.474531,0.723214
1517,1517,1,0.656610,0.101741
1518,1518,1,0.707314,0.600682
1519,1519,2,0.499758,0.781951
1520,1520,1,0.670341,0.441442
1521,1521,1,0.965306,0.381572
1522,1522,1,0.449157,0.478381
1523,1523,1,0.092531,0.829336
1524,1524,2,0.789162,0.628372
1525,1525,1,0.925558,0.533565
1526,1526,1,0.034642,0.733169
1527,1527,2,0.965461,0.854151
1528,1528,1,0.321424,0.990118
1529,1529,1,0.935377,0.983264
1530,1530,1,0.705377,0.390376
1531,1531,1,0.165881,0.083746
1532,1532,1,0.916106,0.875033
1533,1533,1,0.320266,0.528995
1534,1534,1,0.710555,0.147960
1535,1535,1,0.982263,0.594200
1536,1536,2,0.049158,0.282939
1537,1537,1,0.900053,0.896231
1538,1538,1,0.662338,0.532228
1539,1539,3,0.049839,0.324392
1540,1540,1,0.653365,0.059534
1541,1541,1,0.574849,0.445842
1542,1542,1,0.823512,0.044073
1543,1543,2,0.964340,0.154349
1544,1544,1,0.222855,0.077313
1545,1545,1,0.357511,0.409285
1546,1546,1,0.829683,0.080346
1547,1547,1,0.106197,0.945944
1548,1548,1,0.628960,0.490932
1549,1549,1,0.547017,0.733687
1550,1550,1,0.338174,0.961071
1551,1551,1,0.099119,0.531769
1552,1552,1,0.712728,0.898534
1553,1553,1,0.010227,0.576456
1554,1554,1,0.571502,0.971068
1555,1555,1,0.949994,0.658249
1556,1556,1,0.987194,0.487878
1557,1557,1,0.313898,0.069374
1558,1558,1,0.788976,0.806447
1559,1559,1,0.726535,0.222946
1560,1560,1,0.380407,0.474118
1561,1561,1,0.926635,0.002593
1562,1562,1,0.556023,0.494153
1563,1563,1,0.159576,0.256395
1564,1564,1,0.682878,0.619259
1565,1565,1,0.785410,0.284480
1566,1566,1,0.241426,0.013360
1567,1567,1,0.267462,0.418089
1568,1568,1,0.727600,0.375948
1569,1569,1,0.585446,0.205522
1570,1570,1,0.698271,0.361461
1571,1571,1,0.219314,0.524012
1572,1572,1,0.735233,0.765755
1573,1573,1,0.261212,0.663259
1574,1574,1,0.449878,0.988576
1575,1575,1,0.101420,0.054762
1576,1576,1,0.482545,0.064720
1577,1577,1,0.226194,0.707045
