x,y,cl
0.744053,0.145226,4
0.923506,0.159016,4
0.731686,0.425918,3
0.472072,0.280847,0
0.949378,0.172104,4
0.895147,0.460809,4
0.485220,0.156431,1
0.338302,0.149327,1
0.506476,0.631652,7
0.631537,0.240729,0
0.062915,0.681979,7
0.579063,0.249628,0
0.462883,0.337715,0
0.167715,0.815311,5
0.405053,0.455144,6
0.595581,0.362242,0
0.621637,0.680433,7
0.315406,0.843139,5
0.850414,0.308075,4
0.110978,0.813115,5
0.181568,0.900129,5
0.822227,0.311332,4
0.095430,0.702791,-1
0.816250,0.429489,4
0.167823,0.941320,5
0.598167,0.854713,5
0.376414,0.169628,1
0.229108,0.287842,0
0.870988,0.417195,4
0.421269,0.493005,6
0.779891,0.623113,3
0.853237,0.704471,4
0.944547,0.175294,4
0.777155,0.136882,4
0.359435,0.732812,5
0.639365,0.136111,1
0.475239,0.823355,5
0.906791,0.677447,4
0.109909,0.178405,1
0.099630,0.172955,1
0.586158,0.343958,0
0.564560,0.935981,5
0.898849,0.421259,4
0.134918,0.690802,7
0.748501,0.126984,4
0.151587,0.554569,7
0.676990,0.034784,-1
0.282522,0.623122,7
0.582780,0.649911,7
0.133522,0.327289,0
0.078273,0.293941,0
0.417045,0.547435,7
0.159154,0.336574,0
0.515161,0.077009,-1
0.088036,0.103536,1
0.156009,0.184214,1
0.824894,0.710294,4
0.267390,0.180449,1
0.493859,0.366955,0
0.187917,0.625904,7
0.929860,0.277014,4
0.893365,0.514066,4
0.846755,0.668061,4
0.264096,0.104767,1
0.813940,0.176379,2
0.094253,0.771941,5
0.226089,0.121708,1
0.043941,0.633047,7
0.860279,0.624553,4
0.451148,0.616828,7
0.606265,0.589256,7
0.445344,0.256391,0
0.140361,0.316675,0
0.479249,0.327405,0
0.069338,0.156619,1
0.568216,0.593094,7
0.523728,0.379704,0
0.286181,0.216504,1
0.966544,0.436193,-1
0.644344,0.581209,7
0.228652,0.855181,5
0.335758,0.145605,1
0.642669,0.854151,5
0.347066,0.186452,1
0.636584,0.278553,0
0.633250,0.827395,5
0.310636,0.152299,1
0.626906,0.139727,1
0.397229,0.759713,5
0.449968,0.310245,0
0.121469,0.911922,5
0.600696,0.836835,5
0.431970,0.102089,1
0.592413,0.242687,0
0.368790,0.302092,0
0.407027,0.693398,5
0.433439,0.159398,1
0.545911,0.313064,0
0.691902,0.787838,3
0.560055,0.211548,-1
0.385273,0.599447,7
0.877173,0.112991,2
0.392220,0.821715,5
0.321754,0.743115,5
0.830954,0.120129,2
0.757098,0.217348,4
0.031796,0.662934,7
0.202125,0.853915,5
0.391727,0.475687,6
0.450294,0.011136,-1
0.566974,0.338614,0
0.848370,0.623734,4
0.584993,0.675080,7
0.046791,0.227318,1
0.296876,0.150162,1
0.542845,0.341833,0
0.319570,0.168904,1
0.823607,0.611932,4
0.543012,0.517661,7
0.822822,0.747391,4
0.566601,0.391821,0
0.105173,0.548934,7
0.613567,0.565101,7
0.812085,0.320139,4
0.010223,0.499040,-1
0.059564,0.208118,1
0.525422,0.165927,1
0.763744,0.690365,3
0.651557,0.746847,-1
0.063704,0.229256,1
0.091035,0.203572,1
0.147259,0.369118,0
0.294541,0.567249,7
0.619813,0.783668,5
0.789020,0.419654,3
0.773868,0.150753,4
0.892157,0.814391,4
0.202719,0.172551,1
0.093419,0.342266,0
0.558427,0.612659,7
0.776024,0.176706,4
0.394327,0.135216,1
0.927258,0.195873,4
0.044368,0.191031,1
0.916906,0.205412,4
0.271859,0.928628,5
0.878276,0.544986,4
0.554698,0.933788,5
0.417184,0.589085,7
0.034007,0.577358,7
0.289214,0.221889,1
0.165030,0.611256,7
0.356037,0.869473,5
0.442843,0.150174,1
0.838670,0.360979,4
0.715576,0.422546,3
0.537514,0.292226,0
0.351551,0.118828,1
0.494407,0.909094,5
0.055715,0.661195,7
0.639092,0.919666,5
0.406583,0.913647,5
0.424860,0.134786,1
0.317409,0.188024,1
0.526639,0.132384,1
0.575686,0.577607,7
0.379122,0.161856,1
0.175581,0.600915,7
0.059401,0.234031,1
0.245023,0.620974,7
0.895016,0.846640,4
0.649809,0.876732,5
0.450755,0.928358,5
0.078788,0.670085,7
0.051430,0.676405,7
0.914486,0.375685,4
0.513584,0.881009,5
0.338344,0.616367,7
0.651240,0.322772,0
0.416214,0.344351,0
0.544344,0.373285,0
0.211078,0.042221,-1
0.473393,0.362506,0
0.159282,0.130852,1
0.155951,0.707139,7
0.815652,0.835885,4
0.046747,0.627711,7
0.607502,0.134939,1
0.235777,0.313311,0
0.900512,0.396445,4
0.927909,0.229878,4
0.857081,0.581329,4
0.856190,0.604181,4
0.777150,0.466567,3
0.418121,0.297339,0
0.599968,0.610209,7
0.881530,0.670842,4
0.550035,0.778066,5
0.080145,0.097078,1
0.951774,0.101769,4
0.155778,0.092120,1
0.158099,0.219755,1
0.850827,0.500821,4
0.888286,0.801642,4
0.951227,0.127626,4
0.383531,0.716647,5
0.557404,0.242927,0
0.389794,0.177485,1
0.869269,0.380073,4
0.594351,0.563216,7
0.383860,0.913438,5
0.841495,0.584722,4
0.063406,0.661736,7
0.578308,0.549918,7
0.376876,0.296729,0
0.944691,0.170489,4
0.105026,0.642906,7
0.362010,0.602402,7
0.741801,0.773774,3
0.424140,0.455616,6
0.232553,0.587833,7
0.394780,0.597635,7
0.657883,0.623972,7
0.649308,0.130113,1
0.033905,0.661539,7
0.891141,0.656369,4
0.379099,0.262395,0
0.476525,0.124318,1
0.529101,0.297779,0
0.712243,0.268033,-1
0.169476,0.354887,0
0.889646,0.505682,4
0.295413,0.477805,6
0.829101,0.512287,4
0.103130,0.298165,0
0.315443,0.619273,7
0.935160,0.057249,-1
0.248696,0.605346,7
0.557647,0.925539,5
0.881347,0.351701,4
0.033413,0.336329,0
0.450947,0.830668,5
0.035432,0.819075,5
0.051620,0.573136,7
0.421915,0.378198,0
0.588705,0.374640,0
0.842537,0.661351,4
0.145368,0.196675,1
0.300094,0.471784,6
0.318750,0.609202,7
0.269945,0.936609,5
0.494040,0.878654,5
0.619327,0.826965,5
0.540397,0.822536,5
0.267537,0.141704,1
0.348142,0.836028,5
0.349872,0.166593,1
0.425823,0.265612,0
0.150771,0.779188,5
0.798294,0.213941,4
0.543709,0.665202,7
0.622717,0.782344,5
0.115505,0.234134,1
0.052076,0.835866,5
0.533989,0.181581,1
0.085276,0.108362,1
0.516671,0.864252,5
0.865158,0.839424,4
0.432258,0.355918,0
0.166800,0.224165,1
0.175515,0.142082,1
0.531662,0.151475,1
0.746299,0.103146,4
0.551367,0.380974,0
0.458741,0.652341,7
0.540059,0.650471,7
0.658468,0.972885,-1
0.088447,0.892336,5
0.439553,0.471238,6
0.098852,0.773816,5
0.311747,0.210666,1
0.437092,0.891727,5
0.381391,0.164678,1
0.099117,0.267002,-1
0.830935,0.520579,4
0.356183,0.355226,0
0.654399,0.169889,1
0.382987,0.141602,1
0.042312,0.598113,7
0.051574,0.078332,1
0.297273,0.093551,1
0.355488,0.347414,0
0.407473,0.156228,1
0.365617,0.592311,7
0.549555,0.694969,7
0.048193,0.604991,7
0.881623,0.327936,4
0.567423,0.077936,-1
0.847010,0.122329,2
0.301153,0.136508,1
0.021905,0.319741,0
0.303894,0.764605,5
0.079112,0.541635,7
0.037188,0.846668,5
0.386862,0.281574,0
0.066341,0.696273,-1
0.134635,0.651094,7
0.647819,0.248094,0
0.542976,0.661407,7
0.232135,0.090892,1
0.263871,0.202108,1
0.652512,0.236925,0
0.843993,0.586765,4
0.323256,0.941939,5
0.849108,0.598602,4
0.479390,0.335129,0
0.344400,0.595127,7
0.266917,0.133555,1
0.763299,0.605534,3
0.813586,0.783708,4
0.944207,0.237346,4
0.850035,0.601972,4
0.339708,0.473696,6
0.311786,0.705666,5
0.857066,0.767647,4
0.918604,0.290984,4
0.378623,0.183351,1
0.504989,0.823294,5
0.256283,0.879708,5
0.643178,0.126014,1
0.734980,0.397475,3
0.575344,0.813028,5
0.646532,0.311591,0
0.260294,0.566127,7
0.303256,0.297628,0
0.663755,0.502504,-1
0.823921,0.519520,4
0.832183,0.634452,4
0.680153,0.387767,-1
0.319917,0.729791,5
0.575422,0.389546,0
0.836970,0.345962,4
0.541174,0.692101,7
0.239112,0.652569,7
0.862079,0.426068,4
0.259010,0.897026,5
0.071924,0.227096,1
0.823445,0.367179,4
0.845459,0.401266,4
0.405397,0.872092,5
0.250229,0.570986,7
0.922727,0.163758,4
0.209863,0.683438,7
0.548886,0.037678,-1
0.314563,0.196567,1
0.738776,0.680536,3
0.173849,0.787139,5
0.818450,0.694096,4
0.334839,0.906504,5
0.242271,0.184099,1
0.646948,0.554852,7
0.622235,0.911998,5
0.317420,0.262374,0
0.824245,0.410680,4
0.386481,0.816911,5
0.065983,0.625445,7
0.163635,0.681776,7
0.295459,0.289078,0
0.596747,0.671259,7
0.589137,0.936482,5
0.113329,0.342487,0
0.881289,0.421614,4
0.603354,0.216544,-1
0.748030,0.784320,3
0.381255,0.456619,6
0.916075,0.373918,4
0.101017,0.177821,1
0.299541,0.574289,7
0.849494,0.856292,4
0.100207,0.174313,1
0.434376,0.185141,1
0.094991,0.085986,1
0.030350,0.313925,0
0.526460,0.376059,0
0.923483,0.232936,4
0.158271,0.333482,0
0.469974,0.172094,1
0.535799,0.173692,1
0.487245,0.661849,7
0.550902,0.851148,5
0.402659,0.863915,5
0.813508,0.664953,4
0.737447,0.501087,3
0.832630,0.598369,4
0.557258,0.242369,0
0.235853,0.582120,7
0.617908,0.258649,0
0.618614,0.793452,5
0.893862,0.497849,4
0.833892,0.112028,2
0.628717,0.560494,7
0.330088,0.678584,5
0.713976,0.814473,3
0.231355,0.848609,5
0.876494,0.375925,4
0.351773,0.367200,0
0.816144,0.295191,4
0.566335,0.528066,7
0.643407,0.597045,7
0.216479,0.654445,7
0.561219,0.702703,7
0.179137,0.242593,1
0.113197,0.191398,1
0.840210,0.645271,4
0.604639,0.144026,1
0.192283,0.675628,7
0.557695,0.847254,5
0.559423,0.549042,7
0.494262,0.190435,1
0.819006,0.772409,4
0.883955,0.744776,4
0.926427,0.258621,4
0.821839,0.741325,4
0.305009,0.472824,6
0.039994,0.320955,0
0.364820,0.893887,5
0.264187,0.161205,1
0.829212,0.138405,2
0.893614,0.794268,4
0.575967,0.257442,0
0.524740,0.180816,1
0.049859,0.565440,7
0.502718,0.938073,5
0.136298,0.573993,7
0.814553,0.812158,4
0.499852,0.829878,5
0.403652,0.109367,1
0.194540,0.127398,1
0.384387,0.167548,1
0.371168,0.489612,6
0.537892,0.636513,7
0.718486,0.769520,3
0.647201,0.793155,5
0.465558,0.900367,5
0.231853,0.559049,7
0.181656,0.774567,5
0.107938,0.303221,0
0.397072,0.802852,5
0.606006,0.168064,1
0.787486,0.573478,3
0.067535,0.155278,1
0.845855,0.437835,4
0.179423,0.166179,1
0.119134,0.286064,0
0.134275,0.824231,5
0.781496,0.701009,3
0.241918,0.114915,1
0.266938,0.750219,5
0.216252,0.166616,1
0.857276,0.845334,4
0.578696,0.149369,1
0.295642,0.848358,5
0.308944,0.416666,-1
0.266773,0.336553,0
0.883046,0.655673,4
0.555623,0.189847,1
0.427646,0.713652,5
0.311125,0.746699,5
0.831009,0.343078,4
0.855386,0.636513,4
0.654636,0.836727,5
0.770528,0.303687,4
0.438882,0.343581,0
0.399032,0.358205,0
0.252305,0.303948,0
0.583678,0.935880,5
0.662491,0.835308,5
0.103551,0.628393,7
0.122240,0.914875,5
0.704548,0.490809,3
0.866436,0.208816,2
0.043220,0.082259,1
0.091256,0.206539,1
0.172934,0.193158,1
0.861193,0.138195,2
0.787400,0.211287,4
0.350860,0.172908,1
0.944847,0.123216,4
0.255046,0.622311,7
0.631528,0.651466,7
0.364548,0.566318,7
0.477527,0.846682,5
0.604401,0.237699,0
0.107967,0.654306,7
0.324060,0.902254,5
0.398410,0.296744,0
0.879981,0.365195,4
0.647108,0.603802,7
0.289023,0.454807,6
0.296671,0.281376,0
0.487858,0.588967,7
0.776662,0.184842,4
0.058754,0.938386,5
0.505601,0.659969,7
0.831835,0.120362,2
0.814567,0.039487,-1
0.045603,0.203812,1
0.428413,0.803704,5
0.641506,0.148991,1
0.593921,0.739424,-1
0.818859,0.711772,4
0.028814,0.207896,1
0.864504,0.754515,4
0.912978,0.371299,4
0.542219,0.561186,7
0.894945,0.354424,4
0.489318,0.329904,0
0.261965,0.357558,0
0.108294,0.558984,7
0.427486,0.436967,6
0.086616,0.327774,0
0.873525,0.448885,4
0.864860,0.100953,2
0.737373,0.736200,3
0.599393,0.138075,1
0.561459,0.766365,5
0.833004,0.845299,4
0.361459,0.177718,1
0.036948,0.295739,-1
0.650984,0.935755,-1
0.373554,0.808228,5
0.163771,0.099000,1
0.284442,0.905174,5
0.539140,0.533238,7
0.129237,0.347696,0
0.251150,0.937487,5
0.313412,0.561624,7
0.709079,0.541445,3
0.076468,0.794993,5
0.409337,0.606108,7
0.794236,0.241339,4
0.279771,0.633967,7
0.943508,0.667492,-1
0.242452,0.794336,5
0.619223,0.676605,7
0.106842,0.562880,7
0.258314,0.276981,0
0.856843,0.862800,4
0.219676,0.615579,7
0.169508,0.697708,7
0.200140,0.208447,1
0.104540,0.571339,7
0.625079,0.796791,5
0.606250,0.404633,-1
0.219627,0.297299,0
0.747233,0.573598,3
0.087790,0.570440,7
0.093813,0.107619,1
0.403443,0.319158,0
0.472413,0.799892,5
0.037217,0.245689,1
0.450189,0.184795,1
0.551881,0.687351,7
0.818738,0.835445,4
0.850586,0.310845,4
0.869078,0.203113,2
0.350232,0.318188,0
0.255924,0.874624,5
0.802073,0.236412,4
0.810427,0.729913,4
0.826030,0.689640,4
0.428046,0.154405,1
0.084283,0.310991,0
0.400119,0.135875,1
0.608424,0.136226,1
0.891466,0.540480,4
0.865036,0.575974,4
0.293475,0.165489,1
0.426668,0.587240,7
0.357588,0.755915,5
0.816321,0.595035,4
0.600679,0.171560,1
0.477035,0.294762,0
0.209153,0.970179,-1
0.400941,0.189741,1
0.506040,0.824619,5
0.273591,0.479856,6
0.837953,0.813426,4
0.543965,0.175056,1
0.353614,0.126155,1
0.315658,0.210339,1
0.548070,0.531864,7
0.190688,0.197795,1
0.857663,0.853224,4
0.882540,0.361087,4
0.605776,0.268788,0
0.835180,0.706303,4
0.861088,0.775158,4
0.373767,0.728289,5
0.058801,0.897864,5
0.048935,0.652082,7
0.782626,0.656896,3
0.193765,0.586685,7
0.883348,0.396496,4
0.157860,0.642054,7
0.546106,0.847494,5
0.307407,0.132226,1
0.058617,0.239139,1
0.060473,0.228181,1
0.053755,0.595042,7
0.389591,0.820713,5
0.627069,0.223245,0
0.038426,0.865809,5
0.434515,0.346169,0
0.827819,0.658346,4
0.313233,0.213064,1
0.772701,0.152894,4
0.050278,0.091812,1
0.462209,0.259369,0
0.756378,0.731715,3
0.141003,0.618423,7
0.871129,0.618064,4
0.205475,0.572727,7
0.173155,0.314431,0
0.051223,0.903421,5
0.346173,0.808546,5
0.577053,0.606198,7
0.745819,0.481049,3
0.216322,0.303732,0
0.408325,0.709842,5
0.359722,0.305581,0
0.861269,0.618612,4
0.434849,0.300087,0
0.031827,0.164664,1
0.955693,0.198647,4
0.877951,0.402722,4
0.906098,0.456936,4
0.807130,0.328536,4
0.228001,0.206922,1
0.117350,0.694134,7
0.141931,0.083753,1
0.561704,0.141028,1
0.883340,0.265624,-1
0.493047,0.274207,0
0.432344,0.262861,0
0.067955,0.097268,1
0.085129,0.674847,7
0.878151,0.526372,4
0.839486,0.496191,4
0.421468,0.298555,0
0.388767,0.145511,1
0.147188,0.132099,1
0.524062,0.575882,7
0.524694,0.349555,0
0.755073,0.828922,3
0.147593,0.402645,-1
0.619578,0.303755,0
0.788820,0.216673,4
0.087597,0.131969,1
0.331937,0.881327,5
0.307129,0.830421,5
0.369388,0.104049,1
0.781436,0.206414,4
0.559823,0.394125,0
0.042201,0.555466,7
0.898986,0.676104,4
0.075125,0.770555,5
0.277161,0.649242,7
0.338909,0.707426,5
0.268639,0.214226,1
0.068731,0.425454,-1
0.568758,0.321972,0
0.090091,0.675911,7
0.246043,0.770259,5
0.104781,0.131544,1
0.218810,0.101727,1
0.791306,0.432064,3
0.064744,0.096238,1
0.826642,0.331172,4
0.503423,0.639026,7
0.173111,0.895275,5
0.315001,0.501045,6
0.161853,0.214889,1
0.557744,0.599972,7
0.823508,0.466275,4
0.831460,0.689376,4
0.324026,0.566207,7
0.888128,0.782948,4
0.839060,0.310501,4
0.423314,0.263513,0
0.321327,0.344127,0
0.943922,0.154136,4
0.962406,0.095306,4
0.552424,0.264212,0
0.620180,0.901913,5
0.207364,0.844546,5
0.419246,0.726981,5
0.590873,0.593633,7
0.296511,0.619885,7
0.847606,0.376751,4
0.158196,0.918699,5
0.587728,0.129372,1
0.329731,0.867165,5
0.347945,0.840066,5
0.553672,0.264873,0
0.196614,0.646826,7
0.364407,0.314494,0
0.129495,0.665393,7
0.249560,0.577607,7
0.364990,0.769746,5
0.535378,0.162245,1
0.700373,0.655988,3
0.349591,0.917913,5
0.205609,0.639040,7
0.054613,0.311593,0
0.788626,0.212861,4
0.859751,0.489492,4
0.828542,0.563779,4
0.857325,0.688605,4
0.143158,0.134162,1
0.751875,0.446974,3
0.438783,0.343551,0
0.135026,0.102219,1
0.080660,0.907758,5
0.822350,0.103536,2
0.187830,0.822595,5
0.337725,0.856014,5
0.203912,0.899127,5
0.921445,0.279108,4
0.062242,0.219473,1
0.060132,0.868769,5
0.732659,0.794861,3
0.342927,0.710638,5
0.902747,0.381172,4
0.209607,0.563045,7
0.541740,0.316755,0
0.235699,0.168169,1
0.140542,0.113739,1
0.453286,0.382574,0
0.613836,0.584762,7
0.887888,0.727158,4
0.832882,0.323085,4
0.003591,0.854567,-1
0.283374,0.582475,7
0.188607,0.115856,1
0.606314,0.912965,5
0.556548,0.858423,5
0.590275,0.501059,-1
0.156847,0.118922,1
0.893237,0.316033,4
0.837882,0.202414,2
0.493099,0.389976,0
0.793125,0.245275,4
0.142620,0.672696,7
0.768075,0.792139,3
0.466932,0.572024,7
0.281583,0.803835,5
0.410725,0.628645,7
0.624499,0.659341,7
0.175905,0.646282,7
0.597568,0.140619,1
0.285109,0.165786,1
0.612833,0.412416,-1
0.658586,0.624480,7
0.203216,0.611188,7
0.108420,0.099219,1
0.450754,0.640567,7
0.636678,0.175927,1
0.656715,0.785527,5
0.588078,0.620647,7
0.060928,0.929087,5
0.352131,0.582482,7
0.852532,0.374165,4
0.820853,0.175767,2
0.788400,0.690320,3
0.540712,0.152889,1
0.328826,0.818536,5
0.119306,0.837231,5
0.817331,0.437619,4
0.045236,0.138965,1
0.542578,0.583694,7
0.359712,0.587096,7
0.452839,0.277021,0
0.200322,0.089487,1
0.040845,0.899082,5
0.833803,0.670885,4
0.834307,0.811609,4
0.567456,0.348960,0
0.250558,0.637212,7
0.322973,0.346501,0
0.389896,0.873207,5
0.225925,0.679480,7
0.730744,0.544245,3
0.833347,0.893080,4
0.510037,0.678732,7
0.279616,0.776000,5
0.670833,0.609344,7
0.858737,0.308424,4
0.870837,0.653951,4
0.262207,0.120440,1
0.572127,0.756329,5
0.587324,0.870414,5
0.212532,0.182181,1
0.428207,0.589734,7
0.781107,0.154932,4
0.212623,0.365621,0
0.246950,0.191875,1
0.854709,0.325753,4
0.146013,0.809014,5
0.039055,0.158186,1
0.267709,0.778480,5
0.183794,0.294887,0
0.387187,0.810802,5
0.321583,0.778826,5
0.423665,0.706800,5
0.497869,0.113515,1
0.113094,0.612995,7
0.028213,0.624113,7
0.761540,0.467875,3
0.521268,0.136821,1
0.160577,0.349522,0
0.774268,0.735504,3
0.466465,0.266671,0
0.954515,0.199195,4
0.699738,0.647186,3
0.318629,0.285779,0
0.606694,0.175856,1
0.457194,0.196325,1
0.813306,0.348386,4
0.419637,0.169271,1
0.411519,0.142593,1
0.647583,0.168899,1
0.391308,0.863409,5
0.514452,0.847402,5
0.105165,0.766221,5
0.048135,0.850005,5
0.097721,0.104546,1
0.477673,0.156111,1
0.573568,0.553532,7
0.534965,0.302353,0
0.141554,0.669995,7
0.406561,0.467136,6
0.246407,0.164692,1
0.437672,0.754360,5
0.061993,0.647892,7
0.396023,0.724753,5
0.324332,0.495040,6
0.492319,0.194638,1
0.439096,0.847026,5
0.644409,0.561807,7
0.865453,0.591087,4
0.654465,0.345139,0
0.576558,0.124548,1
0.319022,0.826024,5
0.068689,0.594593,7
0.611550,0.807791,5
0.393928,0.268089,0
0.713471,0.586948,3
0.955230,0.844572,-1
0.617767,0.549659,7
0.210317,0.148393,1
0.832564,0.643475,4
0.835469,0.375033,4
0.124401,0.790445,5
0.417170,0.491381,6
0.328062,0.271645,0
0.906092,0.540638,4
0.273106,0.448541,6
0.849119,0.177021,2
0.101563,0.682242,7
0.343187,0.724136,5
0.027747,0.056278,-1
0.581701,0.587593,7
0.376045,0.274205,0
0.259127,0.109254,1
0.319527,0.123136,1
0.366417,0.679647,5
0.931171,0.176082,4
0.480679,0.343301,0
0.048476,0.822856,5
0.089397,0.160767,1
0.113003,0.533513,7
0.318338,0.323993,0
0.095154,0.545772,7
0.058613,0.090753,1
0.253377,0.199111,1
0.682518,0.439376,-1
0.685521,0.738017,3
0.795865,0.205586,4
0.473255,0.190379,1
0.254158,0.127800,1
0.831656,0.678094,4
0.095079,0.103398,1
0.358279,0.472151,6
0.569374,0.302774,0
0.859609,0.302485,4
0.595655,0.686000,7
0.831283,0.301631,4
0.471554,0.198607,1
0.505478,0.120040,1
0.801639,0.295831,4
0.927706,0.197111,4
0.350518,0.566329,7
0.830734,0.192372,2
0.403255,0.176200,1
0.093911,0.150447,1
0.777167,0.172833,4
0.269164,0.746268,5
0.360160,0.107925,1
0.158000,0.123344,1
0.398401,0.115861,1
0.101187,0.345668,0
0.144757,0.927628,5
0.151855,0.703807,7
0.523786,0.396699,0
0.751190,0.615228,3
0.476688,0.353360,0
0.606835,0.628911,7
0.264799,0.618233,7
0.178012,0.594513,7
0.921436,0.345659,4
0.425399,0.560304,7
0.559883,0.889428,5
0.307219,0.773181,5
0.363696,0.351734,0
0.267822,0.145174,1
0.933599,0.290635,4
0.629245,0.558405,7
0.073147,0.162313,1
0.212522,0.198120,1
0.735304,0.606461,3
0.133019,0.898478,5
0.856294,0.425746,4
0.120902,0.928275,5
0.605212,0.581242,7
0.885150,0.251496,-1
0.748758,0.215115,4
0.822682,0.769247,4
0.520824,0.851271,5
0.820171,0.753289,4
0.559742,0.622139,7
0.713302,0.283744,-1
0.223793,0.368746,0
0.526501,0.302400,0
0.426812,0.812593,5
0.276809,0.301207,0
0.352177,0.446958,6
0.889509,0.602736,4
0.548807,0.629694,7
0.948207,0.093776,4
0.416576,0.785384,5
0.963078,0.313120,-1
0.892853,0.456501,4
0.294649,0.848466,5
0.287165,0.301021,0
0.602452,0.925753,5
0.507576,0.287216,0
0.926891,0.248005,4
0.344353,0.601936,7
0.139658,0.312313,0
0.353209,0.602101,7
0.744860,0.495948,3
0.831682,0.699751,4
0.423709,0.340522,0
0.758770,0.779713,3
0.767817,0.162367,4
0.488076,0.280774,0
0.269165,0.830965,5
0.381414,0.451602,6
0.752958,0.780668,3
0.323999,0.464464,6
0.754233,0.722318,3
0.307754,0.168948,1
0.781237,0.596551,3
0.335606,0.279965,0
0.483702,0.293854,0
0.542548,0.605144,7
0.270270,0.831520,5
0.131521,0.888207,5
0.249446,0.858308,5
0.682317,0.491562,-1
0.572455,0.907816,5
0.141859,0.236416,1
0.595721,0.638181,7
0.369706,0.440278,6
0.095151,0.763398,5
0.345065,0.306151,0
0.641456,0.175353,1
0.024948,0.586758,7
0.265541,0.838212,5
0.940099,0.174475,4
0.083950,0.341529,0
0.078027,0.664800,7
0.399060,0.466238,6
0.840492,0.208040,2
0.352873,0.672887,5
0.368849,0.104922,1
0.508947,0.354009,0
0.557394,0.595167,7
0.633353,0.810812,5
0.819544,0.849165,4
0.391635,0.579962,7
0.464435,0.817115,5
0.303807,0.111155,1
0.369799,0.338835,0
0.293508,0.333708,0
0.423737,0.772558,5
0.619906,0.582588,7
0.513091,0.690367,7
0.470151,0.158588,1
0.821473,0.361718,4
0.151348,0.631529,7
0.565488,0.577965,7
0.579295,0.254558,0
0.798289,0.401315,3
0.353055,0.460699,6
0.191295,0.585955,7
0.859176,0.382304,4
0.199891,0.883944,5
0.277360,0.270800,0
0.181117,0.558889,7
0.713924,0.473720,3
0.372078,0.786442,5
0.528896,0.810104,5
0.166023,0.645588,7
0.593253,0.861245,5
0.538888,0.592614,7
0.879445,0.159278,2
0.287127,0.175118,1
0.342412,0.596068,7
0.139601,0.140760,1
0.318681,0.788638,5
0.379583,0.892878,5
0.442181,0.765736,5
0.875591,0.482311,4
0.108757,0.291289,0
0.307603,0.376021,0
0.671396,0.866478,5
0.846239,0.411127,4
0.470859,0.377475,0
0.836797,0.183607,2
0.891597,0.618405,4
0.414967,0.885638,5
0.639466,0.434002,-1
0.388088,0.263793,0
0.619325,0.061652,-1
0.523902,0.158226,1
0.348483,0.556647,7
0.765649,0.255887,4
0.035094,0.582962,7
0.215708,0.139508,1
0.856925,0.680819,4
0.443322,0.722736,5
0.163727,0.673784,7
0.740462,0.131814,4
0.083681,0.583478,7
0.200732,0.360214,0
0.778632,0.257725,4
0.813304,0.746033,4
0.229437,0.375751,0
0.444780,0.155751,1
0.813463,0.122386,2
0.901978,0.470226,4
0.184268,0.918193,5
0.847458,0.899289,4
0.562439,0.529209,7
0.189268,0.215379,1
0.378499,0.506082,6
0.261306,0.808499,5
0.852778,0.179720,2
0.306056,0.814760,5
0.735865,0.434421,3
0.549082,0.779520,5
0.629909,0.585146,7
0.391681,0.354113,0
0.176924,0.642002,7
0.217983,0.564518,7
0.599292,0.827831,5
0.607627,0.242762,0
0.103846,0.265179,-1
0.227999,0.781259,5
0.846125,0.833167,4
0.237495,0.569456,7
0.477027,0.187184,1
0.846456,0.521541,4
0.189475,0.166765,1
0.577837,0.598306,7
0.525646,0.318682,0
0.435550,0.819466,5
0.168184,0.883795,5
0.902786,0.295235,4
0.744252,0.840007,3
0.612291,0.673160,7
0.173141,0.109266,1
0.244324,0.222918,1
0.046630,0.652894,7
0.457472,0.587487,7
0.661125,0.662529,7
0.893177,0.365306,4
0.605783,0.303856,0
0.061422,0.147588,1
0.845837,0.573132,4
0.297540,0.296835,0
0.573137,0.572645,7
0.189144,0.190569,1
0.543217,0.694341,7
0.565114,0.648624,7
0.049786,0.352447,0
0.383504,0.297621,0
0.642764,0.824339,5
0.825721,0.333141,4
0.241125,0.312247,0
0.290308,0.142925,1
0.664022,0.896106,5
0.645315,0.378461,0
0.467948,0.914944,5
0.522354,0.766454,5
0.073299,0.912127,5
0.495004,0.640607,7
0.516000,0.815687,5
0.473894,0.622068,7
0.277688,0.459727,6
0.740298,0.243285,-1
0.367496,0.572195,7
0.614232,0.266334,0
0.219006,0.577927,7
0.525570,0.928261,5
0.887390,0.525426,4
0.898151,0.471426,4
0.898386,0.610346,4
0.449181,0.171955,1
0.415722,0.613038,7
0.267555,0.596478,7
0.812787,0.136751,2
0.492765,0.552172,7
0.859728,0.410953,4
0.399275,0.163231,1
0.596210,0.359673,0
0.143106,0.314473,0
0.179601,0.131955,1
0.957045,0.184118,4
0.506784,0.025216,-1
0.337380,0.705685,5
0.158226,0.701760,7
0.863958,0.572708,4
0.347085,0.486304,6
0.086200,0.309699,0
0.825777,0.319546,4
0.993473,0.761607,-1
0.648348,0.363315,0
0.141450,0.236012,1
0.518109,0.611435,7
0.778636,0.146633,4
0.787404,0.265266,4
0.523380,0.697235,7
0.660350,0.884471,5
0.421504,0.547249,7
0.362856,0.183795,1
0.651342,0.396791,0
0.129180,0.179071,1
0.864545,0.712591,4
0.419653,0.358624,0
