id,Label,Number_Points,x,y
873,873,2,0.651243,0.425744
874,874,2,0.394035,0.056740
875,875,1,0.611789,0.475807
876,876,1,0.914837,0.195220
877,877,2,0.131334,0.351429
878,878,1,0.175099,0.449412
879,879,1,0.477989,0.460797
880,880,1,0.076013,0.014756
881,881,2,0.910615,0.212167
882,882,1,0.376649,0.331658
883,883,1,0.678834,0.476171
884,884,1,0.705372,0.124369
885,885,1,0.063652,0.432783
886,886,1,0.534078,0.458184
887,887,1,0.665807,0.161155
888,888,1,0.985438,0.227636
889,889,1,0.776318,0.123331
890,890,1,0.609131,0.489273
891,891,1,0.781262,0.421177
892,892,1,0.252209,0.486323
893,893,1,0.972075,0.470176
894,894,2,0.812499,0.483458
895,895,2,0.937065,0.322110
896,896,1,0.786355,0.370839
897,897,1,0.757733,0.036879
898,898,1,0.981800,0.053888
899,899,1,0.007794,0.303401
900,900,1,0.964641,0.113537
901,901,1,0.939781,0.474182
902,902,1,0.376066,0.432882
903,903,1,0.970580,0.140155
904,904,1,0.971152,0.296981
905,905,1,0.294545,0.478115
906,906,1,0.675128,0.042121
907,907,1,0.121061,0.299233
908,908,2,0.687123,0.464530
909,909,1,0.548042,0.487966
910,910,1,0.348802,0.430169
911,911,1,0.172115,0.461709
912,912,1,0.419018,0.423498
913,913,1,0.700639,0.028230
914,914,1,0.154663,0.476486
915,915,1,0.434998,0.460641
916,916,1,0.110067,0.437660
917,917,1,0.932489,0.442522
918,918,1,0.173978,0.184026
919,919,1,0.027503,0.225593
