X,Y
0.483044,0.455563
0.651570,0.612419
0.623835,0.631868
0.687000,0.621467
0.620706,0.571746
0.691228,0.650386
0.639816,0.630853
0.657996,0.625949
0.620452,0.627301
0.674654,0.637110
0.620199,0.631529
0.683533,0.598129
0.624342,0.640577
0.650048,0.596184
0.636772,0.598298
0.661210,0.649879
0.681504,0.621974
0.607768,0.619015
0.623074,0.599312
0.667636,0.575805
0.655798,0.610051
0.664000,0.576143
0.645059,0.597621
0.581978,0.625187
0.652838,0.608783
0.664169,0.648864
0.641676,0.599397
0.678460,0.708055
0.668228,0.599059
0.668820,0.653007
0.659011,0.615548
0.609290,0.616393
0.624173,0.591279
0.618423,0.600243
0.615294,0.634489
0.651062,0.606415
0.681419,0.643875
0.605570,0.575382
0.628570,0.607515
0.673386,0.615971
0.642607,0.581132
0.643283,0.597537
0.659349,0.630515
0.678121,0.633728
0.689875,0.647173
0.645228,0.620199
0.646496,0.599989
0.592971,0.606077
0.658165,0.623327
0.650132,0.607261
0.611235,0.606838
0.625949,0.635926
0.616478,0.627978
0.624257,0.639393
0.638886,0.602695
0.642015,0.620790
0.589250,0.611320
0.675754,0.604893
0.620706,0.596099
0.638886,0.633136
0.673978,0.661886
0.633897,0.639393
0.624511,0.654276
0.668651,0.617493
0.630599,0.588404
0.592717,0.568956
0.624765,0.607515
0.664000,0.602864
0.641085,0.633559
0.655967,0.640662
0.661125,0.650724
0.641085,0.608107
0.645735,0.567857
0.609798,0.647765
0.673640,0.599482
0.610136,0.677107
0.637787,0.572676
0.678967,0.602864
0.621382,0.557963
0.655375,0.595338
0.657489,0.646750
0.673978,0.627048
0.629331,0.611320
0.645228,0.635842
0.606246,0.635842
0.622228,0.628570
0.651232,0.608107
0.666875,0.644636
0.624257,0.643875
0.616055,0.597790
0.658081,0.660618
0.683279,0.616393
0.670596,0.602526
0.678798,0.618000
0.635335,0.604048
0.638971,0.681165
0.645312,0.676346
0.657489,0.627555
0.666875,0.665184
0.630092,0.563544
0.628062,0.590180
0.206199,0.477548
0.247125,0.441779
0.221842,0.451673
0.248478,0.514585
0.193261,0.439074
0.240360,0.466978
0.181676,0.462158
0.218290,0.453702
0.186412,0.488456
0.173305,0.404574
0.248055,0.449136
0.197320,0.460890
0.171614,0.450827
0.168993,0.481353
0.221081,0.421485
0.219728,0.438735
0.215585,0.479831
0.173221,0.454125
0.245518,0.433746
0.210426,0.424529
0.220404,0.455393
0.179985,0.493191
0.187088,0.452349
0.184805,0.478309
0.233511,0.469176
0.242221,0.458353
0.223110,0.447868
0.236301,0.442033
0.239430,0.461735
0.242813,0.493360
0.189118,0.378276
0.225224,0.435691
0.213048,0.455985
0.184805,0.461397
0.180493,0.435184
0.219390,0.457846
0.234357,0.440765
0.235625,0.441357
0.168993,0.492599
0.251860,0.469430
0.205099,0.434846
0.260401,0.431210
0.204676,0.443978
0.189794,0.486765
0.233765,0.460467
0.188610,0.437044
0.211526,0.505790
0.215585,0.455563
0.253213,0.464103
0.213724,0.413452
0.185397,0.428335
0.197827,0.476364
0.220235,0.427235
0.238077,0.445077
0.217783,0.455478
0.250423,0.472982
0.223956,0.437382
0.209496,0.493529
0.235794,0.402967
0.217529,0.420724
0.224294,0.485919
0.163412,0.448882
0.226154,0.435099
0.200787,0.457592
0.217614,0.477717
0.247548,0.465540
0.248393,0.473996
0.221165,0.489048
0.211864,0.460805
0.202055,0.474165
0.221250,0.463342
0.283485,0.448206
0.210257,0.447614
0.225478,0.409140
0.225901,0.436875
0.239007,0.496235
0.248985,0.481015
0.175165,0.481945
0.255750,0.445415
0.195798,0.461566
0.214908,0.505452
0.223279,0.456831
0.183199,0.440257
0.214739,0.482114
0.269195,0.452857
0.162228,0.466471
0.184382,0.472390
0.258033,0.436452
0.229368,0.473151
0.239430,0.452265
0.181846,0.458945
0.168063,0.463342
0.248393,0.445077
0.207044,0.459537
0.204423,0.511118
0.220912,0.489555
0.238754,0.453787
0.178125,0.446515
0.193346,0.429265
0.219728,0.462750
0.301074,0.377261
0.341070,0.402967
0.345298,0.434592
0.338533,0.489471
0.309191,0.422331
0.381996,0.391551
0.281540,0.394765
0.316379,0.470191
0.349695,0.401022
0.347581,0.451842
0.330331,0.440765
0.313165,0.435099
0.358404,0.410239
0.312658,0.428504
0.325596,0.447952
0.314941,0.403728
0.325173,0.467908
0.299551,0.483044
0.373710,0.455563
0.304794,0.434423
0.329485,0.392397
0.336673,0.431210
0.298621,0.452180
0.368298,0.437551
0.309868,0.435776
0.286360,0.416835
0.295662,0.415059
0.328893,0.454632
0.317816,0.375485
0.282809,0.431125
0.328893,0.417426
0.308007,0.425375
0.352232,0.396879
0.375485,0.418949
0.295493,0.422754
0.353585,0.386224
0.381489,0.437213
0.299467,0.444316
0.338195,0.399838
0.343945,0.426643
0.380136,0.431717
0.314857,0.455563
0.320522,0.458184
0.320860,0.452687
0.326779,0.448967
0.360687,0.447022
0.307669,0.467401
0.366691,0.427320
0.323735,0.436029
0.331938,0.468246
0.322382,0.472390
0.341577,0.453956
0.289489,0.419794
0.338110,0.402375
0.314434,0.434930
0.305555,0.418103
0.371765,0.407279
0.280864,0.432224
0.359165,0.424191
0.311643,0.382588
0.371596,0.477040
0.293294,0.407026
0.308007,0.418526
0.331853,0.425206
0.356544,0.430279
0.316210,0.400599
0.318070,0.424614
0.305724,0.385548
0.289320,0.420978
0.321790,0.407110
0.355952,0.400261
0.324158,0.474926
0.328809,0.407956
0.318915,0.381151
0.320945,0.413706
0.340901,0.389353
0.290757,0.465794
0.326864,0.428081
0.373963,0.460890
0.341746,0.369735
0.269449,0.429603
0.291941,0.432309
0.344537,0.463426
0.329485,0.409732
0.305048,0.379882
0.346397,0.436114
0.328471,0.416919
0.353077,0.426813
0.343438,0.465963
0.314688,0.425798
0.363055,0.441103
0.336926,0.420301
0.390452,0.393919
0.336081,0.434761
0.316379,0.435438
0.272915,0.392989
0.332191,0.465879
0.311897,0.404996
0.284838,0.414213
0.336250,0.449221
0.889687,0.533949
0.894846,0.501732
0.921989,0.513993
0.940930,0.515515
0.949301,0.502324
0.931967,0.564559
0.882838,0.547985
0.875904,0.561937
0.919029,0.569548
0.878695,0.519235
0.885629,0.523632
0.935349,0.569971
0.852735,0.510526
0.925963,0.535301
0.931798,0.505875
0.872945,0.534710
0.936110,0.591702
0.901272,0.561853
0.916831,0.519404
0.892140,0.508496
0.885206,0.584176
0.925118,0.487018
0.893239,0.535555
0.913618,0.528537
0.883092,0.589081
0.894169,0.568364
0.847493,0.581555
0.916662,0.521941
0.892816,0.524816
0.918691,0.571662
0.937125,0.557118
0.891463,0.552467
0.934335,0.563713
0.908206,0.573438
0.862206,0.574960
0.894676,0.573184
0.889603,0.528790
0.889434,0.529129
0.939493,0.509426
0.914294,0.485327
0.922243,0.502746
0.915647,0.585952
0.849776,0.556949
0.875228,0.569717
0.926724,0.555342
0.922581,0.519151
0.880471,0.488287
0.864404,0.495982
0.895691,0.512132
0.941607,0.563206
0.889941,0.565404
0.873199,0.545026
0.899750,0.614618
0.879287,0.540967
0.891125,0.478224
0.951077,0.539614
0.948540,0.553651
0.875566,0.550860
0.903640,0.555426
0.906430,0.540290
0.930868,0.567518
0.930783,0.548746
0.973993,0.539022
0.950316,0.506129
0.900088,0.527184
0.908544,0.523210
0.895268,0.530735
0.886728,0.495221
0.917085,0.517460
0.877680,0.534710
0.845801,0.532173
0.858993,0.484143
0.906937,0.471798
0.887066,0.563037
0.858654,0.543250
0.891632,0.545533
0.875312,0.574283
0.911842,0.592971
0.841066,0.555934
0.855018,0.528790
0.897467,0.584176
0.899581,0.552721
0.909643,0.502239
0.904570,0.525239
0.928162,0.560500
0.913956,0.517375
0.908882,0.504945
0.899158,0.520673
0.890618,0.540121
0.907952,0.536993
0.910404,0.519574
0.927063,0.517375
0.883092,0.597706
0.865335,0.563206
0.850029,0.553482
0.894676,0.592886
0.846732,0.559908
0.896621,0.545364
0.913364,0.558048
0.845210,0.549000
0.329908,0.198081
0.341577,0.179393
0.320184,0.219643
0.308768,0.203831
0.303441,0.201801
0.313673,0.192838
0.286952,0.150897
0.375062,0.140412
0.322298,0.227592
0.327287,0.201801
0.341154,0.210765
0.332276,0.197235
0.295746,0.181254
0.322974,0.256088
0.363055,0.172629
0.338110,0.182607
0.344029,0.221504
0.339548,0.173221
0.282132,0.188610
0.318915,0.169669
0.316210,0.206199
0.349272,0.214147
0.281540,0.228691
0.297860,0.237401
0.349357,0.191063
0.311982,0.194191
0.357051,0.225478
0.336250,0.149290
0.283062,0.225393
0.297607,0.261162
0.306993,0.198250
0.315533,0.206199
0.350625,0.200787
0.284500,0.197235
0.318746,0.150474
0.340478,0.203915
0.316463,0.232665
0.285853,0.212879
0.373456,0.172121
0.294393,0.165610
0.263360,0.185651
0.301074,0.249070
0.300735,0.224801
0.289489,0.208397
0.319676,0.185482
0.335827,0.207213
0.368129,0.193007
0.354346,0.212710
0.353500,0.260570
0.274607,0.201801
0.304456,0.207805
0.272915,0.175588
0.312996,0.235879
0.328217,0.172206
0.307246,0.260232
0.338026,0.220066
0.375401,0.187765
0.271309,0.207721
0.332360,0.228438
0.323566,0.227254
0.324919,0.226577
0.292449,0.197404
0.272577,0.169331
0.251353,0.198335
0.315195,0.199688
0.257018,0.233680
0.325257,0.233934
0.305640,0.162735
0.337180,0.197404
0.260401,0.219559
0.346735,0.197827
0.332107,0.160621
0.343607,0.182184
0.321537,0.167893
0.229452,0.211272
0.302680,0.166879
0.321621,0.222857
0.335151,0.199434
0.271309,0.189625
0.331261,0.199518
0.301243,0.217445
0.328386,0.182268
0.304287,0.228860
0.333882,0.238500
0.282809,0.223110
0.330585,0.193430
0.345467,0.241460
0.282132,0.212794
0.316040,0.173474
0.339717,0.187173
0.314180,0.220996
0.326103,0.212371
0.314857,0.158085
0.298029,0.164173
0.315449,0.206199
0.299636,0.213809
0.325849,0.198673
0.337687,0.251268
0.340393,0.181423
0.281287,0.148529
0.057460,0.934588
0.056191,0.889603
0.101346,0.889857
0.129419,0.902371
0.060504,0.900765
0.066169,0.866772
0.090945,0.919875
0.074794,0.891632
0.077500,0.974246
0.162735,0.942199
0.071496,0.882838
0.105743,0.901610
0.113691,0.934250
0.095765,0.919537
0.077331,0.882415
0.072342,0.947526
0.127474,0.884699
0.130941,0.910235
0.148868,0.941015
0.124937,0.893493
0.159860,0.925456
0.078684,0.897382
0.089169,0.944904
0.088662,0.915224
0.142695,0.910320
0.109040,0.933743
0.105489,0.890533
0.131871,0.898397
0.090353,0.909897
0.084265,0.910066
0.091960,0.912687
0.049596,0.900680
0.100246,0.892562
0.096779,0.908121
0.093820,0.920636
0.113860,0.946088
0.078599,0.917000
0.093989,0.893915
0.041647,0.879371
0.099824,0.917169
0.034882,0.855187
0.117243,0.861699
0.124430,0.924103
0.049004,0.938478
0.085956,0.914632
0.111831,0.906599
0.067184,0.960210
0.104559,0.928754
0.067099,0.919283
0.082151,0.913110
0.113945,0.900088
0.119949,0.892393
0.074710,0.930276
0.105912,0.924187
0.084434,0.902371
0.139482,0.932982
0.067860,0.914379
0.073526,0.940000
0.097287,0.973316
0.056529,0.901018
0.101515,0.914210
0.139735,0.920129
0.083250,0.910574
0.059320,0.899919
0.045114,0.899835
0.070820,0.866603
0.070989,0.879794
0.113860,0.972640
0.081221,0.895776
0.127559,0.901526
0.133816,0.894592
0.121640,0.922243
0.114960,0.921989
0.127643,0.906937
0.116651,0.926132
0.090438,0.924526
0.064985,0.923426
0.129250,0.881824
0.071496,0.894169
0.064562,0.944059
0.088239,0.928162
0.129842,0.905754
0.114960,0.887404
0.129335,0.916493
0.027779,0.887151
0.127221,0.876327
0.082743,0.910658
0.153265,0.910404
0.104728,0.897213
0.099570,0.914125
0.102614,0.951754
0.100669,0.900765
0.084857,0.908629
0.058474,0.920044
0.075386,0.925710
0.096441,0.899665
0.108026,0.921143
0.114029,0.919283
0.137960,0.887404
0.057544,0.851551
0.219559,0.660956
0.253467,0.749996
0.252621,0.657743
0.214063,0.713721
0.221081,0.672794
0.202224,0.678037
0.222857,0.684040
0.216007,0.624934
0.160537,0.636096
0.242051,0.677783
0.230298,0.698585
0.211357,0.692665
0.223026,0.657827
0.169246,0.638886
0.214316,0.743739
0.235710,0.704250
0.237401,0.706787
0.173221,0.725812
0.225393,0.717357
0.225055,0.679643
0.227423,0.599566
0.241967,0.694103
0.196728,0.695118
0.214401,0.673471
0.221757,0.646496
0.199688,0.657235
0.189371,0.657996
0.202647,0.681926
0.207974,0.680827
0.232158,0.690382
0.184044,0.708562
0.251353,0.694441
0.179140,0.710338
0.225140,0.641338
0.218967,0.697485
0.226408,0.644213
0.184890,0.669919
0.244335,0.703151
0.230636,0.683279
0.184382,0.687423
0.214739,0.721331
0.221926,0.661210
0.185566,0.672963
0.175250,0.654360
0.248393,0.696893
0.229875,0.711437
0.239430,0.662901
0.195290,0.697739
0.261754,0.650471
0.244842,0.670849
0.245518,0.655290
0.264882,0.685816
0.224886,0.626540
0.220743,0.715835
0.263783,0.652162
0.174912,0.638294
0.178717,0.650893
0.230974,0.726489
0.212625,0.700868
0.244504,0.712452
0.199688,0.667298
0.190893,0.612504
0.205607,0.677360
0.195121,0.710423
0.178971,0.646750
0.252537,0.642184
0.213386,0.682434
0.213640,0.688438
0.178040,0.713044
0.216684,0.669158
0.138298,0.686915
0.247548,0.683279
0.222941,0.687930
0.206368,0.673217
0.186327,0.611574
0.192923,0.633559
0.253044,0.690890
0.216599,0.646243
0.209919,0.707040
0.230890,0.688776
0.233765,0.667044
0.260232,0.616055
0.244165,0.744669
0.241206,0.667467
0.206199,0.655713
0.221757,0.691651
0.233596,0.696724
0.183875,0.707210
0.207721,0.668397
0.185143,0.731732
0.179140,0.677699
0.197066,0.659518
0.206621,0.621298
0.261754,0.676515
0.274691,0.645989
0.210849,0.707040
0.246195,0.694864
0.236555,0.686070
0.215415,0.669158
0.192162,0.644298
0.419625,0.909305
0.423430,0.910912
0.456154,0.930868
0.429180,0.837176
0.420132,0.907360
0.381404,0.890279
0.425290,0.847831
0.424952,0.882331
0.419456,0.858401
0.417849,0.899327
0.390199,0.881147
0.423684,0.877088
0.389268,0.852989
0.383687,0.858654
0.429180,0.888419
0.465879,0.885544
0.401107,0.871761
0.402290,0.821364
0.408125,0.843265
0.440511,0.876581
0.408971,0.826860
0.442033,0.863390
0.412015,0.940423
0.392059,0.908290
0.464949,0.868040
0.438820,0.907445
0.418695,0.914801
0.429011,0.825169
0.473827,0.888757
0.377768,0.952937
0.376754,0.883853
0.439158,0.812570
0.421316,0.853327
0.427404,0.919199
0.371511,0.844871
0.446346,0.914548
0.377261,0.888419
0.413452,0.865673
0.389268,0.857640
0.423261,0.851636
0.438820,0.910743
0.418526,0.865504
0.388000,0.864066
0.393243,0.874805
0.411423,0.839967
0.383857,0.884952
0.414213,0.889349
0.392651,0.910996
0.518897,0.878018
0.432393,0.886643
0.429180,0.883176
0.404489,0.888504
0.380390,0.885882
0.380982,0.884022
0.470445,0.819165
0.438566,0.907191
0.452857,0.918945
0.432647,0.843688
0.362548,0.872607
0.411592,0.884614
0.400092,0.881232
0.384533,0.911588
0.420471,0.888757
0.417934,0.854934
0.436537,0.918184
0.419540,0.852566
0.417596,0.836077
0.424952,0.854934
0.393327,0.895268
0.415143,0.855526
0.434676,0.863474
0.410408,0.908206
0.406434,0.875820
0.405926,0.861868
0.430364,0.901018
0.414974,0.948963
0.381404,0.886812
0.392228,0.887827
0.414721,0.909305
0.444316,0.887658
0.404912,0.850283
0.415143,0.874805
0.431210,0.873537
0.436790,0.844956
0.453956,0.865504
0.462750,0.862544
0.391721,0.880809
0.377176,0.927824
0.390029,0.895268
0.383518,0.921143
0.432140,0.857640
0.378614,0.824831
0.416158,0.842504
0.367960,0.874044
0.384195,0.871676
0.440173,0.870831
0.392313,0.900849
0.402713,0.924526
0.404066,0.862629
0.429434,0.910151
0.795404,0.919621
0.827706,0.926893
0.855864,0.928923
0.772151,0.888673
0.831426,0.899496
0.814937,0.968750
0.824324,0.896114
0.794728,0.945496
0.831596,0.877088
0.801070,0.905500
0.836754,0.887235
0.807412,0.870831
0.844702,0.951923
0.878441,0.933320
0.792783,0.884952
0.823393,0.898820
0.953191,0.879456
0.843772,0.892393
0.856794,0.859838
0.780607,0.868886
0.832272,0.911588
0.842419,0.955643
0.858147,0.946511
0.822886,0.866096
0.810202,0.922412
0.827029,0.891801
0.800647,0.919875
0.823224,0.910404
0.813754,0.935687
0.756423,0.940085
0.851467,0.947779
0.781621,0.896706
0.833879,0.976529
0.799210,0.992511
0.859923,0.927993
0.784158,0.905077
0.810625,0.911165
0.844618,0.906430
0.808765,0.906937
0.845379,0.944143
0.816037,0.919283
0.799379,0.951923
0.790415,0.946680
0.855779,0.953191
0.841404,0.916831
0.852735,0.890449
0.750926,0.972301
0.838952,0.994625
0.784412,0.944566
0.814515,0.952599
0.823647,0.938901
0.788555,0.908375
0.869732,0.963676
0.828636,0.921228
0.862629,0.952007
0.826776,0.927908
0.871761,0.920721
0.824493,0.908798
0.831511,0.893746
0.837176,0.901018
0.855272,0.892224
0.814599,0.943551
0.819842,0.966129
0.822379,0.967820
0.794136,0.914971
0.867026,0.971879
0.834978,0.961055
0.810879,0.894085
0.791176,0.930107
0.770037,0.904654
0.835908,0.919283
0.831934,0.928331
0.812739,0.878187
0.836077,0.939070
0.848676,0.924949
0.921566,0.973908
0.865081,0.936871
0.851551,0.889941
0.843434,0.931375
0.773842,0.926724
0.834471,0.822801
0.812485,0.904147
0.840813,0.894338
0.852397,0.946004
0.832018,0.922327
0.893746,0.891886
0.833879,0.898820
0.782890,0.893154
0.801662,0.913787
0.809526,0.816290
0.825761,0.902625
0.830327,0.979320
0.788386,0.913533
0.804029,0.884276
0.787794,0.893662
0.829820,0.937125
0.794559,0.904570
0.808596,0.953783
0.821364,0.889941
0.789401,0.912772
0.878018,0.741625
0.855695,0.724121
0.877849,0.685985
0.879202,0.700783
0.897636,0.777055
0.894338,0.704926
0.902710,0.690974
0.900088,0.686577
0.888165,0.723022
0.891294,0.703996
0.887574,0.718456
0.865419,0.752026
0.829904,0.697654
0.863474,0.689875
0.885629,0.704588
0.893493,0.681165
0.912349,0.717610
0.862544,0.721669
0.894338,0.660026
0.873790,0.681250
0.880471,0.731816
0.871930,0.725982
0.876074,0.711860
0.915224,0.762004
0.875397,0.709915
0.894930,0.698077
0.878864,0.661040
0.911335,0.706449
0.835485,0.689114
0.855103,0.673555
0.877765,0.709408
0.883599,0.677276
0.890449,0.656474
0.887320,0.702559
0.859838,0.742640
0.901610,0.651908
0.856625,0.623158
0.844533,0.743739
0.866096,0.692496
0.862375,0.701798
0.921651,0.697401
0.916408,0.725982
0.861360,0.709493
0.872607,0.705011
0.869816,0.720908
0.867956,0.689621
0.894761,0.722515
0.817728,0.745853
0.902625,0.654022
0.918860,0.725559
0.871761,0.724629
0.898482,0.716934
0.846309,0.672202
0.879456,0.669412
0.878526,0.693342
0.849776,0.750673
0.895945,0.710000
0.898989,0.700783
0.861107,0.693934
0.882077,0.683195
0.854934,0.747713
0.899074,0.663831
0.877004,0.728096
0.883176,0.721162
0.893662,0.719301
0.896621,0.694441
0.910912,0.690805
0.864743,0.706956
0.831004,0.732662
0.891886,0.692243
0.904908,0.718540
0.860938,0.690213
0.890533,0.724206
0.899158,0.729702
0.848085,0.706026
0.920467,0.728772
0.878864,0.753886
0.929853,0.736805
0.887151,0.720824
0.873706,0.674654
0.931713,0.687338
0.901441,0.720739
0.875904,0.677952
0.857132,0.680320
0.833540,0.726151
0.905077,0.690129
0.899327,0.633728
0.877257,0.685816
0.944904,0.703404
0.891379,0.727165
0.930276,0.683449
0.893493,0.700276
0.873114,0.686746
0.886051,0.678713
0.866518,0.729110
0.872691,0.754055
0.902963,0.780776
0.862544,0.728434
0.826776,0.712875
0.842588,0.723952
0.730886,0.064309
0.714904,0.111070
0.709324,0.121555
0.742048,0.125276
0.677191,0.108956
0.645989,0.119610
0.749235,0.083504
0.699007,0.157915
0.687592,0.098724
0.739680,0.057290
0.681588,0.108110
0.717949,0.093820
0.699092,0.089423
0.713721,0.067691
0.685732,0.069890
0.726658,0.120287
0.700952,0.117750
0.730717,0.066254
0.635504,0.124768
0.669074,0.090607
0.712960,0.134070
0.709493,0.121048
0.710846,0.116989
0.740779,0.067691
0.741287,0.063210
0.712790,0.111915
0.663239,0.106419
0.693342,0.143118
0.712114,0.094496
0.711691,0.121471
0.676768,0.076316
0.688776,0.090860
0.679136,0.064732
0.730210,0.133901
0.724290,0.093313
0.687761,0.084180
0.718625,0.122485
0.685732,0.039618
0.762511,0.123415
0.714059,0.068875
0.680827,0.114621
0.674908,0.076485
0.714820,0.094835
0.764540,0.094835
0.722599,0.127982
0.726743,0.072342
0.697570,0.047566
0.699261,0.111154
0.693342,0.097963
0.682265,0.133478
0.752533,0.117835
0.733592,0.102699
0.712114,0.109294
0.727250,0.082489
0.741963,0.148952
0.729279,0.149460
0.733846,0.115467
0.701121,0.050949
0.747037,0.103713
0.744585,0.087140
0.743232,0.114452
0.707971,0.109632
0.702305,0.069890
0.693342,0.112507
0.700276,0.145401
0.644890,0.101684
0.701375,0.089085
0.701037,0.075301
0.708562,0.090776
0.703151,0.095765
0.690044,0.064562
0.713551,0.100077
0.725812,0.113015
0.637871,0.162904
0.743401,0.088577
0.700022,0.154449
0.725559,0.113522
0.751857,0.087816
0.767162,0.172882
0.659941,0.091537
0.722176,0.047397
0.715327,0.116904
0.715835,0.102107
0.700699,0.076570
0.729618,0.143456
0.753379,0.085279
0.774857,0.131449
0.716765,0.117835
0.699092,0.120287
0.696217,0.095511
0.730040,0.091199
0.720232,0.131871
0.714143,0.104051
0.713974,0.095849
0.677614,0.117158
0.697316,0.127559
0.695710,0.137452
0.715327,0.111915
0.690551,0.036489
0.678460,0.102699
0.738496,0.516699
0.757099,0.502408
0.738750,0.458945
0.837515,0.463849
0.725051,0.484820
0.697401,0.493360
0.722176,0.432732
0.704250,0.487695
0.773250,0.536739
0.718371,0.485581
0.765132,0.516191
0.738835,0.494798
0.701629,0.486342
0.743993,0.463765
0.735452,0.463426
0.696893,0.463765
0.731562,0.511033
0.695118,0.469684
0.723360,0.459790
0.740357,0.510357
0.756085,0.474926
0.760228,0.476787
0.743654,0.479154
0.704588,0.472813
0.744923,0.492007
0.725643,0.484059
0.702728,0.485158
0.750081,0.501055
0.693511,0.534963
0.737820,0.454294
0.741287,0.484566
0.744838,0.494798
0.787118,0.489724
0.748728,0.459368
0.695118,0.464610
0.752618,0.498687
0.739680,0.500717
0.696724,0.462412
0.740272,0.461989
0.655882,0.528452
0.751180,0.551199
0.757353,0.573268
0.745938,0.498772
0.763949,0.517290
0.753632,0.499449
0.760143,0.515261
0.730125,0.490824
0.751180,0.449474
0.708478,0.487610
0.708393,0.532342
0.790585,0.466555
0.731901,0.462665
0.710254,0.478985
0.782298,0.458945
0.755324,0.503338
0.759974,0.544603
0.726320,0.512132
0.761919,0.459452
0.747544,0.497419
0.711776,0.520335
0.741287,0.444570
0.777647,0.532426
0.784835,0.511794
0.743993,0.473320
0.719893,0.483213
0.714228,0.449559
0.740526,0.529890
0.718963,0.493529
0.741118,0.451419
0.742978,0.511456
0.742048,0.481522
0.745515,0.487864
0.680235,0.530566
0.744415,0.504353
0.746022,0.461735
0.734099,0.556949
0.740103,0.488287
0.742301,0.570732
0.733423,0.510695
0.699937,0.491500
0.781875,0.507566
0.743908,0.513570
0.689029,0.489048
0.690636,0.498349
0.762934,0.479493
0.737397,0.492768
0.749827,0.477294
0.740779,0.439496
0.747713,0.482283
0.747967,0.447445
0.781452,0.505960
0.735114,0.468331
0.797011,0.556695
0.758283,0.527607
0.728857,0.463934
0.747629,0.484397
0.736213,0.503507
0.787710,0.486596
0.754224,0.522110
0.757099,0.483636
0.732408,0.305640
0.788386,0.322551
0.743232,0.299551
0.709070,0.357897
0.777732,0.322974
0.699346,0.300143
0.780945,0.330162
0.707717,0.334982
0.724967,0.311559
0.720232,0.311136
0.733846,0.316886
0.724037,0.318746
0.722176,0.306401
0.763018,0.379290
0.741879,0.322805
0.734015,0.364493
0.645989,0.299721
0.758283,0.296169
0.722261,0.335066
0.751603,0.392904
0.683026,0.333037
0.735199,0.292195
0.750504,0.358743
0.771897,0.372526
0.726743,0.377599
0.743485,0.337011
0.696301,0.293463
0.706110,0.322890
0.681673,0.379121
0.707040,0.320945
0.731140,0.297607
0.712199,0.338364
0.780268,0.383011
0.762934,0.346228
0.739088,0.320860
0.691989,0.344452
0.729110,0.292702
0.713805,0.344114
0.715919,0.335743
0.776379,0.372272
0.719301,0.333460
0.723952,0.327710
0.773081,0.366099
0.764963,0.343945
0.753971,0.302173
0.777393,0.275452
0.720824,0.357982
0.724206,0.336673
0.705772,0.294647
0.751687,0.330923
0.716511,0.337772
0.748305,0.316801
0.737651,0.380221
0.692412,0.346735
0.750926,0.338195
0.719555,0.328724
0.774180,0.331346
0.749235,0.305555
0.695540,0.348596
0.759129,0.344452
0.745684,0.355022
0.742809,0.317393
0.702390,0.354261
0.733507,0.308853
0.786695,0.296338
0.748812,0.350033
0.694357,0.346820
0.719386,0.384618
0.739765,0.324665
0.694357,0.339717
0.712029,0.294140
0.704335,0.314518
0.738835,0.329063
0.739596,0.306147
0.752618,0.350033
0.732154,0.338533
0.707040,0.348257
0.716426,0.283824
0.740103,0.384026
0.697824,0.342085
0.772404,0.353331
0.722937,0.314857
0.711607,0.317309
0.730463,0.328386
0.732070,0.341070
0.769191,0.328555
0.733085,0.320015
0.719048,0.325088
0.708393,0.348765
0.722684,0.313081
0.724629,0.342254
0.700529,0.307500
0.728518,0.332783
0.782890,0.337772
0.713213,0.326695
0.748982,0.310290
0.741287,0.334559
0.720993,0.348173
0.754478,0.362463
0.751180,0.339801
0.279511,0.766739
0.265136,0.780860
0.284923,0.777478
0.292364,0.832187
0.219728,0.826607
0.245180,0.759805
0.293463,0.755154
0.300228,0.774434
0.267165,0.855695
0.250254,0.818743
0.246871,0.819419
0.307923,0.852820
0.301919,0.828721
0.265643,0.778577
0.250676,0.830835
0.280610,0.798449
0.230974,0.710846
0.215246,0.807243
0.293294,0.797434
0.243066,0.796673
0.271309,0.804621
0.289658,0.779169
0.319169,0.795320
0.242643,0.766993
0.274860,0.803353
0.298537,0.807750
0.236978,0.810625
0.279934,0.798533
0.262092,0.808511
0.266320,0.793882
0.284838,0.765471
0.279849,0.851974
0.304287,0.774687
0.256934,0.799971
0.263276,0.795574
0.274860,0.794982
0.300143,0.814853
0.286699,0.807412
0.269871,0.753463
0.314941,0.774011
0.277397,0.790246
0.277820,0.793629
0.261331,0.810625
0.242390,0.751434
0.329232,0.778662
0.269533,0.817221
0.257949,0.775533
0.245265,0.808511
0.271140,0.822717
0.277397,0.803438
0.249408,0.832779
0.246702,0.850621
0.291011,0.744585
0.256173,0.816460
0.301835,0.796081
0.297437,0.806397
0.237485,0.787540
0.210257,0.738919
0.287206,0.823647
0.285007,0.739173
0.316210,0.778746
0.264713,0.781199
0.321875,0.817643
0.294816,0.809441
0.251015,0.790838
0.303949,0.787371
0.297945,0.779761
0.234610,0.830496
0.259555,0.783820
0.261838,0.768599
0.269279,0.816290
0.255412,0.790246
0.301581,0.788132
0.272154,0.783651
0.314434,0.761243
0.289743,0.754985
0.284246,0.814599
0.301919,0.819504
0.279257,0.758706
0.257441,0.778324
0.259132,0.773504
0.285684,0.774857
0.271224,0.806143
0.294816,0.773250
0.332952,0.850537
0.267757,0.783143
0.246618,0.773673
0.247548,0.811386
0.280526,0.760143
0.234610,0.815191
0.286191,0.771136
0.245772,0.740272
0.271309,0.717526
0.286360,0.774011
0.221335,0.819504
0.287713,0.787118
0.280864,0.780015
0.281033,0.782298
