x,y,class
0.601847,0.754983,6
0.343951,0.516031,6
0.743401,0.222781,2
0.694666,0.444138,2
0.729809,0.714821,1
0.354716,0.316928,8
0.021347,0.190341,7
0.193203,0.528530,6
0.389989,0.361812,8
0.916991,0.520565,1
0.917674,0.685376,0
0.809911,0.653451,1
0.119047,0.281729,8
0.378413,0.872832,6
0.716687,0.441147,2
0.664994,0.324993,3
0.709470,0.278357,3
0.677706,0.147799,3
0.900724,0.317602,1
0.717241,0.135547,3
0.861227,0.183829,-1
0.489461,0.662580,5
0.258726,0.532247,6
0.388049,0.749295,-1
0.369051,0.285851,8
0.817977,0.629274,1
0.156837,0.854376,6
0.132284,0.870173,6
0.894194,0.196190,1
0.190647,0.582101,6
0.176420,0.835877,6
0.391801,0.139239,7
0.755014,0.268258,2
0.488454,0.692597,5
0.329853,0.324908,8
0.284370,0.511540,6
0.316184,0.552643,6
0.304163,0.150501,7
0.896077,0.694017,0
0.739321,0.245263,2
0.807510,0.442460,2
0.190466,0.740199,4
0.096917,0.021705,-1
0.894957,0.231144,1
0.924021,0.239628,1
0.893849,0.954875,1
0.622086,0.711516,6
0.148003,0.801074,6
0.845944,0.842131,1
0.413277,0.282702,8
0.605447,0.696505,6
0.309843,0.038359,-1
0.620323,0.170453,3
0.428503,0.547079,6
0.452113,0.345068,8
0.263084,0.346595,8
0.071007,0.786678,6
0.340686,0.520068,6
0.921100,0.233818,1
0.930754,0.252523,1
0.922519,0.214814,1
0.226809,0.717856,4
0.226961,0.616337,4
0.114271,0.824818,6
0.320790,0.326398,8
0.723339,0.071799,3
0.138773,0.615007,6
0.052556,0.162908,7
0.217827,0.775241,4
0.939491,0.046357,-1
0.785503,0.948379,1
0.317576,0.303825,8
0.485097,0.707670,5
0.788361,0.044000,-1
0.037903,0.320943,8
0.052380,0.311593,8
0.618327,0.309164,3
0.663121,0.428827,2
0.250811,0.724140,4
0.934170,0.342989,1
0.178276,0.712899,4
0.700144,0.072532,3
0.792287,0.376160,2
0.726879,0.068891,3
0.364936,0.327245,8
0.776070,0.710740,1
0.751421,0.209963,2
0.446124,0.194737,7
0.336200,0.007379,-1
0.654973,0.686490,6
0.685226,0.413761,2
0.191456,0.568748,6
0.230067,0.315168,8
0.229454,0.843302,6
0.732053,0.484790,2
0.146637,0.300072,8
0.388316,0.355845,8
0.713971,0.303930,3
0.226449,0.010516,-1
0.787671,0.603346,1
0.914173,0.861017,1
0.532190,0.133282,-1
0.453744,0.186899,7
0.457127,0.131252,7
0.746993,0.647066,1
0.341793,0.448867,-1
0.610651,0.244376,3
0.376540,0.190709,7
0.428741,0.704838,5
0.933751,0.892713,1
0.490470,0.759287,5
0.624116,0.748514,6
0.185623,0.585748,6
0.794719,0.384166,2
0.920169,0.714193,0
0.309450,0.032481,-1
0.399929,0.155569,7
0.783286,0.283481,2
0.085086,0.812906,6
0.659421,0.101422,3
0.906606,0.152484,1
0.798511,0.910873,1
0.478867,0.864683,6
0.275926,0.489212,6
0.068376,0.275136,8
0.572237,0.828681,6
0.763054,0.687256,1
0.305771,0.190565,7
0.095614,0.302982,8
0.040740,0.658394,6
0.755669,0.218193,2
0.248054,0.342571,8
0.032696,0.639344,6
0.798947,0.263904,2
0.883544,0.704527,0
0.234399,0.149906,7
0.667540,0.324473,3
0.795299,0.642869,1
0.269477,0.850011,6
0.087036,0.777057,6
0.152447,0.296648,8
0.393554,0.842772,6
0.059583,0.709149,6
0.617767,0.630998,6
0.030771,0.160667,7
0.538844,0.189987,-1
0.034531,0.702059,6
0.255249,0.571335,6
0.734491,0.232551,2
0.977814,0.718151,0
0.224833,0.399031,-1
0.729930,0.225939,2
0.890677,0.806024,1
0.910519,0.628254,0
0.906180,0.253621,1
0.409697,0.560000,6
0.310626,0.916571,6
0.256297,0.754796,4
0.244670,0.167595,7
0.391550,0.866987,6
0.875753,0.493832,1
0.339743,0.317341,8
0.938324,0.322919,1
0.950750,0.631827,0
0.771574,0.501656,2
0.382669,0.275783,8
0.344453,0.529562,6
0.449299,0.837580,6
0.755293,0.266654,2
0.775460,0.673899,1
0.873030,0.580464,1
0.045891,0.321302,8
0.902537,0.829691,1
0.779633,0.217193,2
0.465610,0.169691,7
0.131837,0.595969,6
0.550720,0.525571,6
0.307204,0.849446,6
0.927386,0.641519,0
0.851603,0.563144,1
0.395981,0.059350,-1
0.097109,0.294464,8
0.450871,0.168722,7
0.895461,0.490383,1
0.920119,0.137615,1
0.538437,0.185963,-1
0.856249,0.854033,1
0.029079,0.114764,7
0.785300,0.850751,1
0.733096,0.134853,3
0.488110,0.851810,6
0.905383,0.909667,1
0.614454,0.750700,6
0.335173,0.869077,6
0.656169,0.616499,6
0.045451,0.539368,-1
0.071369,0.622777,6
0.892371,0.953050,1
0.742894,0.439687,2
0.613653,0.761212,6
0.577081,0.621932,6
0.765181,0.257891,2
0.267570,0.176543,7
0.459579,0.185880,7
0.105683,0.170228,7
0.253756,0.771133,4
0.576889,0.601825,6
0.428936,0.102737,7
0.062884,0.350665,8
0.755841,0.136904,3
0.451866,0.933742,-1
0.610801,0.254705,3
0.138303,0.255416,8
0.697363,0.276042,3
0.469903,0.727794,5
0.789803,0.040114,-1
0.609071,0.861490,-1
0.935039,0.858236,1
0.482509,0.895562,6
0.617131,0.060405,-1
0.756786,0.148982,3
0.928284,0.867775,1
0.548329,0.821158,6
0.719227,0.146726,3
0.515946,0.721282,5
0.252087,0.510503,6
0.520169,0.551832,6
0.739370,0.471109,2
0.113443,0.633228,6
0.652681,0.626449,6
0.648303,0.672567,6
0.160054,0.532781,6
0.863441,0.372536,1
0.162479,0.937659,-1
0.522207,0.007665,-1
0.351490,0.257781,8
0.350450,0.103978,7
0.864563,0.384527,1
0.776580,0.773422,1
0.209340,0.547954,6
0.448193,0.908569,6
0.391650,0.280352,8
0.209947,0.701996,4
0.326344,0.703610,-1
0.779719,0.596794,1
0.708599,0.605711,-1
0.539089,0.268339,-1
0.767670,0.245963,2
0.683383,0.731687,6
0.905877,0.898140,1
0.296717,0.310155,8
0.309833,0.645361,-1
0.904293,0.419339,1
0.832744,0.546368,1
0.069970,0.656781,6
0.763209,0.429928,2
0.136843,0.329716,8
0.910760,0.636398,0
0.263509,0.526551,6
0.331511,0.501530,6
0.861389,0.279569,1
0.922844,0.116928,1
0.463966,0.053387,-1
0.786263,0.254225,2
0.156240,0.331530,8
0.463777,0.123400,7
0.241120,0.496930,6
0.749519,0.495256,2
0.820360,0.586374,1
0.710067,0.159341,3
0.681444,0.044374,3
0.777464,0.857151,1
0.463251,0.836151,6
0.715213,0.453063,2
0.797263,0.703302,1
0.441959,0.712862,5
0.083023,0.471947,-1
0.777579,0.809197,1
0.731397,0.085584,3
0.698080,0.058884,3
0.902970,0.451424,1
0.890697,0.424862,1
0.921167,0.946173,1
0.347293,0.119840,7
0.563806,0.455796,-1
0.527339,0.578580,6
0.454029,0.125543,7
0.550144,0.581263,6
0.790197,0.754840,1
0.560241,0.806129,6
0.041786,0.192547,7
0.344719,0.847129,6
0.845090,0.567818,1
0.236170,0.971560,-1
0.327129,0.548442,6
0.421881,0.878481,6
0.903767,0.809267,1
0.160914,0.332155,8
0.302146,0.114921,7
0.659383,0.108031,3
0.629989,0.087147,3
0.131900,0.814348,6
0.397371,0.892470,6
0.899634,0.873608,1
0.735323,0.720621,1
0.222364,0.778794,4
0.095303,0.284836,8
0.922250,0.877007,1
0.877507,0.479694,1
0.878641,0.878258,1
0.896577,0.232333,1
0.913451,0.698107,0
0.055716,0.121385,7
0.626853,0.202908,3
0.030569,0.630028,6
0.724403,0.315582,3
0.753431,0.813672,1
0.487399,0.542024,6
0.753880,0.621891,1
0.778643,0.700873,1
0.029297,0.177965,7
0.052374,0.178050,7
0.437016,0.872219,6
0.679461,0.038810,3
0.334463,0.538950,6
0.252331,0.761926,4
0.770703,0.913440,1
0.135489,0.245523,8
0.805840,0.766217,1
0.292566,0.163969,7
0.034813,0.709046,6
0.689014,0.482315,2
0.093277,0.773035,6
0.785633,0.643937,1
0.654814,0.137867,3
0.610764,0.257860,3
0.905227,0.123753,1
0.167926,0.831131,6
0.246803,0.659904,4
0.052444,0.755429,6
0.448539,0.546639,6
0.096576,0.808967,6
0.347329,0.191720,7
0.530866,0.682643,5
0.127094,0.336543,8
0.496810,0.834348,6
0.723027,0.152700,3
0.149129,0.254895,8
0.378424,0.859020,6
0.400103,0.369098,8
0.293124,0.860624,6
0.940859,0.825689,1
0.343904,0.281444,8
0.716536,0.475586,2
0.423034,0.124888,7
0.571106,0.784724,6
0.692820,0.420473,2
0.688981,0.107871,3
0.858397,0.428265,1
0.944900,0.764280,0
0.404983,0.169035,7
0.041601,0.270726,8
0.926526,0.397670,1
0.121387,0.592549,6
0.221864,0.114891,7
0.451009,0.762026,5
0.911537,0.815140,1
0.810041,0.290074,2
0.049799,0.174908,7
0.461161,0.341405,8
0.205509,0.147497,7
0.443359,0.529847,6
0.635041,0.773525,6
0.895129,0.443967,1
0.793703,0.686385,1
0.752027,0.252387,2
0.570266,0.123055,-1
0.779091,0.900764,1
0.441843,0.099972,7
0.548187,0.565039,6
0.143739,0.297908,8
0.062383,0.587306,6
0.352954,0.118341,7
0.251640,0.485488,6
0.747639,0.622175,1
0.738403,0.843298,1
0.755144,0.126453,3
0.637513,0.686646,6
0.478426,0.869424,6
0.706773,0.336650,3
0.771003,0.460626,2
0.939990,0.543381,-1
0.345606,0.875503,6
0.122706,0.812354,6
0.921634,0.169007,1
0.324074,0.098886,7
0.862266,0.440807,1
0.674867,0.743204,6
0.044660,0.446641,-1
0.139583,0.440779,-1
0.610660,0.445569,-1
0.022873,0.715635,6
0.193689,0.844061,6
0.422011,0.845396,6
0.917237,0.388057,1
0.372540,0.851350,6
0.277816,0.294063,8
0.132511,0.560956,6
0.242426,0.850888,6
0.838837,0.262044,-1
0.708703,0.397775,2
0.511903,0.882451,6
0.613707,0.868046,-1
0.252351,0.300039,8
0.776979,0.640965,1
0.222496,0.153359,7
0.805666,0.916387,1
0.250357,0.128584,7
0.581866,0.781665,6
0.151884,0.117558,7
0.220297,0.451372,-1
0.673660,0.082744,3
0.274761,0.703477,4
0.398570,0.527670,6
0.408016,0.203930,7
0.046833,0.101989,7
0.755334,0.219291,2
0.618657,0.713112,6
0.538361,0.852917,6
0.062989,0.263088,8
0.736740,0.867324,1
0.417159,0.840243,6
0.401986,0.535600,6
0.051350,0.338210,8
0.245694,0.497234,6
0.825987,0.810464,1
0.894944,0.641254,0
0.459850,0.139915,7
0.478589,0.681790,5
0.922217,0.315823,1
0.109207,0.117919,7
0.494017,0.546263,6
0.134746,0.788790,6
0.088104,0.581177,6
0.146431,0.852033,6
0.272840,0.334326,8
0.877266,0.567982,1
0.612861,0.133742,3
0.489036,0.831788,6
0.322256,0.275363,8
0.185569,0.663254,4
0.279773,0.516608,6
0.795734,0.795379,1
0.335490,0.322554,8
0.915799,0.873309,1
0.835057,0.587241,1
0.396263,0.357162,8
0.171164,0.598567,6
0.128619,0.299740,8
0.629956,0.610195,6
0.749736,0.664247,1
0.696850,0.472129,2
0.372827,0.541252,6
0.817197,0.378490,2
0.581326,0.616385,6
0.062431,0.662219,6
0.244894,0.890269,6
0.752574,0.161740,3
0.153180,0.192943,7
0.806624,0.787142,1
0.220809,0.732442,4
0.902714,0.151123,1
0.743949,0.475965,2
0.388446,0.652803,-1
0.904640,0.526652,1
0.307126,0.113179,7
0.922756,0.643562,0
0.510766,0.815407,6
0.693736,0.160013,-1
0.065491,0.763394,6
0.163579,0.815177,6
0.039766,0.266131,8
0.072566,0.315849,8
0.758454,0.224284,2
0.810373,0.697022,-1
0.723704,0.782726,1
0.353020,0.671860,-1
0.132580,0.789094,6
0.640026,0.377269,-1
0.209230,0.266604,8
0.447209,0.295066,8
0.158626,0.373042,-1
0.049926,0.661050,6
0.695904,0.399228,2
0.947291,0.676628,0
0.638969,0.735376,6
0.271226,0.121503,7
0.203066,0.676606,4
0.883831,0.342628,1
0.615260,0.591713,6
0.788387,0.308453,2
0.917857,0.141880,1
0.864010,0.797427,1
0.908843,0.468061,1
0.875246,0.943435,1
0.942919,0.699455,0
0.628287,0.783569,6
0.235697,0.293702,8
0.339817,0.171744,7
0.537711,0.500162,6
0.244410,0.783694,4
0.873560,0.829398,1
0.704724,0.535468,-1
0.109063,0.565670,6
0.466001,0.167575,7
0.459253,0.680326,5
0.274130,0.702182,4
0.764796,0.679689,1
0.289620,0.493768,6
0.428551,0.516249,6
0.693177,0.096306,3
0.045856,0.262659,8
0.642066,0.796891,6
0.781280,0.832085,1
0.646207,0.327350,3
0.261777,0.907053,6
0.704887,0.294053,3
0.746246,0.773689,1
0.539059,0.516923,6
0.336946,0.183411,7
0.913067,0.460683,1
0.397763,0.525035,6
0.442474,0.810676,-1
0.382557,0.515418,6
0.901687,0.147873,1
0.725786,0.064635,3
0.143889,0.153772,7
0.206763,0.177411,7
0.251446,0.869534,6
0.256003,0.706902,4
0.693059,0.116972,3
0.319147,0.565453,6
0.902043,0.410236,1
0.212737,0.273057,8
0.425053,0.491335,6
0.092414,0.116779,7
0.639093,0.176516,3
0.387540,0.676411,-1
0.335251,0.139606,7
0.482176,0.704792,5
0.479631,0.937976,-1
0.907886,0.386740,1
0.740904,0.423825,2
0.209426,0.512821,6
0.244419,0.909516,6
0.871879,0.561063,1
0.834943,0.530571,1
0.470763,0.336142,8
0.748217,0.826753,1
0.860903,0.416635,1
0.695487,0.742291,-1
0.399989,0.876578,6
0.860350,0.038687,-1
0.681373,0.327505,3
0.255560,0.298505,8
0.782969,0.434783,2
0.781060,0.851871,1
0.449377,0.312304,8
0.870881,0.479201,1
0.744854,0.685123,1
0.547734,0.858206,6
0.070296,0.786026,6
0.545031,0.796260,6
0.240764,0.499902,6
0.431434,0.329256,8
0.927303,0.334540,1
0.602747,0.572781,6
0.446513,0.265720,8
0.445421,0.679744,5
0.433957,0.657284,5
0.748709,0.262077,2
0.456697,0.738031,5
0.677536,0.447354,2
0.366841,0.280473,8
0.327190,0.850464,6
0.093534,0.820271,6
0.496254,0.546328,6
0.878646,0.547278,1
0.873283,0.319357,1
0.905226,0.764659,0
0.655753,0.625891,6
0.371820,0.270254,8
0.105286,0.844365,6
0.797684,0.328418,2
0.336601,0.863158,6
0.461549,0.709871,5
0.309496,0.473514,6
0.399603,0.843168,6
0.374524,0.568689,6
0.219890,0.198129,7
0.058713,0.692214,6
0.868203,0.343991,1
0.119029,0.145348,7
0.309623,0.142961,7
0.745506,0.252092,2
0.768557,0.426514,2
0.663769,0.074435,3
0.766371,0.503028,2
0.827169,0.898169,1
0.493233,0.699022,5
0.893491,0.268155,1
0.203623,0.126794,7
0.886399,0.219370,1
0.207320,0.185573,7
0.085571,0.279081,8
0.661054,0.606556,6
0.009450,0.727140,6
0.109326,0.309317,8
0.960107,0.960455,-1
0.608509,0.122333,3
0.441504,0.549645,6
0.206587,0.553289,6
0.038619,0.310328,8
0.065474,0.134551,7
0.441041,0.745744,5
0.389773,0.172018,7
0.773617,0.961230,1
0.906603,0.306435,1
0.535604,0.935700,-1
0.571536,0.833702,6
0.529737,0.667744,5
0.634427,0.120864,3
0.110666,0.185849,7
0.613509,0.563381,6
0.098623,0.561825,6
0.909696,0.825516,1
0.398180,0.286928,8
0.205180,0.283709,8
0.780864,0.281510,2
0.362856,0.278888,8
0.759173,0.892394,1
0.141719,0.160002,7
0.457889,0.846422,6
0.940383,0.169313,1
0.168657,0.320085,8
0.895340,0.284232,1
0.286711,0.255681,8
0.386244,0.901420,6
0.904396,0.384687,1
0.884724,0.840293,1
0.028746,0.195481,7
0.501911,0.627394,5
0.382127,0.233462,-1
0.482424,0.880024,6
0.641214,0.260177,3
0.720023,0.309525,3
0.872317,0.335543,1
0.638009,0.308247,3
0.865770,0.950193,1
0.966424,0.712287,0
0.336473,0.326597,8
0.876954,0.296617,1
0.722877,0.686751,1
0.392497,0.312050,8
0.049649,0.752256,6
0.615744,0.493860,-1
0.483607,0.669490,5
0.911317,0.816762,1
0.779633,0.926549,1
0.615604,0.222302,3
0.166127,0.603449,6
0.573600,0.625842,6
0.429893,0.163435,7
0.281043,0.526144,6
0.147949,0.716105,-1
0.863220,0.438530,1
0.191390,0.310937,8
0.940460,0.884258,1
0.467699,0.105578,7
0.056189,0.313000,8
0.830451,0.613256,1
0.775666,0.417265,2
0.220494,0.598422,6
0.882811,0.911488,1
0.298107,0.128313,7
0.723091,0.834908,1
0.678789,0.413162,2
0.919999,0.248807,1
0.073401,0.626562,6
0.091136,0.745031,6
0.571996,0.820534,6
0.668961,0.276856,3
0.882913,0.540195,1
0.920924,0.662812,0
0.616283,0.100996,3
0.219627,0.834597,6
0.065134,0.328392,8
0.896527,0.246816,1
0.323007,0.195770,7
0.408340,0.858781,6
0.065551,0.769024,6
0.514957,0.521109,6
0.370089,0.518265,6
0.387311,0.736153,-1
0.454664,0.298643,8
0.758543,0.683206,1
0.821364,0.599810,1
0.860556,0.113313,-1
0.269550,0.106996,7
0.595256,0.965057,-1
0.578613,0.194707,-1
0.498547,0.821116,6
0.735199,0.424381,2
0.223983,0.495687,6
0.906851,0.415024,1
0.134480,0.788431,6
0.837403,0.865569,1
0.696306,0.587759,-1
0.766564,0.482974,2
0.886779,0.407037,1
0.067496,0.681858,6
0.279153,0.117328,7
0.847551,0.923497,1
0.345384,0.183516,7
0.397061,0.620871,-1
0.602391,0.649278,6
0.709754,0.795418,1
0.494129,0.565842,6
0.878934,0.481674,1
0.942583,0.907409,1
0.247093,0.139632,7
0.206461,0.553735,6
0.164183,0.325359,8
0.920304,0.441136,1
0.677900,0.747109,6
0.387650,0.302074,8
0.816591,0.941643,1
0.144431,0.590604,6
0.741164,0.715101,1
0.779654,0.582880,1
0.271446,0.347214,8
0.911604,0.831396,1
0.754970,0.227247,2
0.151017,0.309792,8
0.351363,0.305799,8
0.181443,0.876077,6
0.915159,0.748175,0
0.241450,0.849053,6
0.692113,0.391265,2
0.095496,0.280243,8
0.581510,0.838702,6
0.973523,0.667617,0
0.497319,0.891930,6
0.709360,0.890042,1
0.666284,0.644952,6
0.618227,0.110514,3
0.509621,0.643825,5
0.067791,0.256899,8
0.749051,0.485810,2
0.131336,0.194665,7
0.653020,0.124013,3
0.281704,0.714746,4
0.162819,0.122381,7
0.503007,0.828980,6
0.725047,0.057486,3
0.107203,0.120171,7
0.695870,0.298276,3
0.889897,0.699035,0
0.788611,0.092274,-1
0.159590,0.825322,6
0.603116,0.264319,3
0.173020,0.818109,6
0.930571,0.758037,0
0.114161,0.296961,8
0.750294,0.847409,1
0.884807,0.146387,1
0.429976,0.348077,8
0.785819,0.818976,1
0.728854,0.806024,1
0.661160,0.678624,6
0.806604,0.035013,-1
0.923623,0.198880,1
0.916073,0.377077,1
0.151556,0.837258,6
0.346736,0.292709,8
0.933374,0.924239,1
0.789743,0.568856,1
0.224921,0.203821,7
0.610757,0.757698,6
0.709714,0.866643,1
0.296903,0.274256,8
0.720181,0.226136,2
0.798831,0.940223,1
0.114957,0.166383,7
0.840361,0.565796,1
0.889004,0.161790,1
0.614350,0.659114,6
0.154033,0.854055,6
0.891396,0.396788,1
0.941916,0.161510,1
0.880959,0.294967,1
0.732144,0.209676,2
0.942317,0.613525,0
0.462874,0.314151,8
0.777623,0.748554,1
0.676686,0.115842,3
0.156611,0.320079,8
0.634669,0.733271,6
0.959849,0.045893,-1
0.617853,0.561910,6
0.265229,0.556729,6
0.308666,0.040024,-1
0.058394,0.254558,8
0.747979,0.221501,2
0.246754,0.828759,6
0.200610,0.286201,8
0.349040,0.331556,8
0.297379,0.704026,-1
0.036239,0.306772,8
0.601536,0.220772,3
0.694637,0.046921,3
0.411097,0.875464,6
0.224819,0.937834,-1
0.049936,0.486057,-1
0.709434,0.593087,-1
0.616387,0.623582,6
0.426136,0.181825,7
0.684330,0.300125,3
0.360877,0.293838,8
0.865576,0.461702,1
0.166609,0.602972,6
0.485889,0.718136,5
0.466984,0.346976,8
0.102410,0.232705,-1
0.263550,0.691928,4
0.837501,0.561759,1
0.412614,0.259287,8
0.259927,0.318761,8
0.710367,0.852952,1
0.431704,0.306834,8
0.772984,0.496385,2
0.143666,0.140446,7
0.944700,0.225525,1
0.137376,0.677256,-1
0.255401,0.275864,8
0.508716,0.592694,6
0.274236,0.844287,6
0.153706,0.188685,7
0.263176,0.538009,6
0.183450,0.159278,7
0.080741,0.759888,6
0.813930,0.299455,2
0.925671,0.464689,1
0.168519,0.138702,7
0.687994,0.279534,3
0.026496,0.728116,6
0.758477,0.150063,3
0.189089,0.747396,4
0.888536,0.338372,1
0.877571,0.384083,1
0.458701,0.752258,5
0.618173,0.220442,3
0.459576,0.765816,5
0.104714,0.280042,8
0.178539,0.129236,7
0.759167,0.601341,1
0.233236,0.266906,8
0.480703,0.674945,5
0.886513,0.788085,1
0.314724,0.127521,7
0.646351,0.314691,3
0.570984,0.851549,6
0.217807,0.721278,4
0.171689,0.516928,6
0.681647,0.294751,3
0.524814,0.654689,5
0.707421,0.109674,3
0.272034,0.102042,7
0.788714,0.342991,2
0.218409,0.592319,6
0.137597,0.099077,7
0.600934,0.558333,6
0.166086,0.875534,6
0.228897,0.571661,6
0.781441,0.756070,1
0.740059,0.864849,1
0.621640,0.656779,6
0.249417,0.285313,8
0.674534,0.471396,2
0.781926,0.422648,2
0.263179,0.119772,7
0.245661,0.298175,8
0.064449,0.183698,7
0.861677,0.615186,1
0.693359,0.287177,3
0.193500,0.830033,6
0.709169,0.795088,1
0.061747,0.443748,-1
0.242951,0.284928,8
0.124940,0.304254,8
0.046874,0.164713,7
0.157943,0.194429,7
0.771119,0.624908,1
0.836793,0.586223,1
0.918930,0.341271,1
0.465799,0.783893,5
0.558057,0.592906,6
0.240049,0.261980,8
0.868280,0.442282,1
0.635937,0.144562,3
0.160754,0.263239,8
0.967984,0.893831,1
0.939280,0.199017,1
0.861424,0.439961,1
0.951736,0.716400,0
0.716500,0.084221,3
0.702804,0.442880,2
0.553533,0.852595,6
0.634429,0.713954,6
0.863940,0.836571,1
0.166351,0.142449,7
0.724957,0.075902,3
0.547373,0.807976,6
0.464296,0.683363,5
0.476953,0.748490,5
0.154991,0.259823,8
0.183329,0.881578,6
0.964030,0.639153,0
0.086590,0.809177,6
0.226660,0.342453,8
0.242700,0.839446,6
0.498184,0.528864,6
0.281504,0.181902,7
0.352126,0.285499,8
0.459786,0.349978,8
0.953833,0.719101,0
0.893100,0.731460,0
0.426127,0.552886,6
0.776234,0.870131,1
0.680380,0.652978,6
0.081930,0.266867,8
0.453147,0.183768,7
0.843693,0.911333,1
0.050221,0.118188,7
0.542869,0.755276,-1
0.452354,0.172403,7
0.754197,0.029236,-1
0.653657,0.627726,6
0.238354,0.846241,6
0.200603,0.539247,6
0.591941,0.614663,6
0.160036,0.544731,6
0.238824,0.839974,6
0.440967,0.747497,5
0.660534,0.184895,-1
0.805573,0.792698,1
0.254389,0.731293,4
0.308671,0.039053,-1
0.078533,0.624985,6
0.060431,0.613186,6
0.973051,0.720578,0
0.939500,0.301098,1
0.763679,0.736757,1
0.967486,0.324560,-1
0.639707,0.784891,6
0.200687,0.866144,6
0.237746,0.266606,8
0.859039,0.862676,1
0.700239,0.342805,3
0.745840,0.648825,1
0.786703,0.418641,2
0.926856,0.684090,0
0.671001,0.735873,6
0.372864,0.499705,6
0.640854,0.312932,3
0.661414,0.690433,6
0.414556,0.114993,7
0.913744,0.875020,1
0.901034,0.708407,0
0.416044,0.149116,7
0.581717,0.830044,6
0.619317,0.798490,6
0.578871,0.772825,6
0.720579,0.109731,3
0.618504,0.583182,6
0.705751,0.290637,3
0.758607,0.845939,1
0.740901,0.898466,1
0.313807,0.899578,6
0.954919,0.735039,0
0.251271,0.338600,8
0.444207,0.158503,7
0.680227,0.415934,2
0.191507,0.187963,7
0.209830,0.110540,7
0.404107,0.769031,-1
0.625251,0.593558,6
0.376847,0.189206,7
0.808096,0.591503,1
0.922357,0.646420,0
0.643097,0.242140,3
0.951803,0.728048,0
0.389747,0.191020,7
0.798261,0.851768,1
0.256340,0.521956,6
0.565131,0.604733,6
0.100541,0.177405,7
0.790187,0.418015,2
0.603179,0.773188,6
0.831869,0.894589,1
0.013446,0.347079,-1
0.282439,0.539510,6
0.608473,0.167733,3
0.808421,0.332201,2
0.755099,0.215540,2
0.860970,0.359600,1
0.216333,0.145144,7
0.215149,0.525024,6
0.209304,0.170941,7
0.238960,0.501853,6
0.820264,0.303267,2
0.860780,0.609022,1
0.506879,0.515107,6
0.718499,0.472026,2
0.831304,0.810495,1
0.136281,0.146232,7
0.644367,0.272481,3
0.521176,0.656987,5
0.776853,0.284939,2
0.078919,0.666495,6
0.693436,0.305742,3
0.819056,0.385930,2
0.107840,0.584239,6
0.895547,0.644926,0
0.612144,0.208735,3
0.912227,0.930274,1
0.263726,0.713438,4
0.784699,0.816821,1
0.248989,0.738525,4
0.393214,0.105337,7
0.898941,0.710648,0
0.533053,0.216477,-1
0.191621,0.174845,7
0.738936,0.842407,1
0.426563,0.332088,8
0.694524,0.188945,-1
0.287531,0.107637,7
0.081659,0.621372,6
0.642239,0.294934,3
0.741207,0.811646,1
0.914126,0.812352,1
0.124921,0.100182,7
0.499931,0.659219,5
0.921436,0.315834,1
0.057533,0.740431,6
0.770386,0.701567,1
0.100316,0.781764,6
0.374254,0.163790,7
0.656831,0.758022,6
0.463416,0.186492,7
0.666689,0.631941,6
0.896751,0.934683,1
0.913726,0.219751,1
0.821109,0.277168,2
0.489229,0.698453,5
0.937670,0.190845,1
0.768614,0.629748,1
0.458811,0.575812,6
0.197876,0.768582,4
0.201221,0.666484,4
0.198621,0.120702,7
0.104136,0.330212,8
0.517206,0.533575,6
0.583284,0.782731,6
0.946790,0.622681,0
0.763750,0.614361,1
0.492117,0.181915,-1
0.490126,0.894884,6
0.406136,0.341696,8
0.181023,0.191466,7
0.454121,0.756114,5
0.228127,0.850659,6
0.424241,0.837941,6
0.824911,0.538823,1
0.028029,0.174899,7
0.702214,0.674020,-1
0.545141,0.859814,6
0.618457,0.312484,3
0.890360,0.559138,1
0.929586,0.220904,1
0.632880,0.714098,6
0.755739,0.841241,1
0.799494,0.895958,1
0.140404,0.174593,7
0.103020,0.341411,8
0.767416,0.413521,2
0.593670,0.786589,6
0.710004,0.352282,3
0.759120,0.702486,1
0.815136,0.406797,2
0.664116,0.673842,6
0.115954,0.104766,7
0.804514,0.721718,1
0.899894,0.847915,1
0.720587,0.305674,3
0.945923,0.311247,1
0.412829,0.110142,7
0.094441,0.294525,8
0.078507,0.171654,7
0.503973,0.520400,6
0.346926,0.488374,6
0.114274,0.181473,7
0.878471,0.255171,1
0.899951,0.207952,1
0.624579,0.581672,6
0.463820,0.825042,6
0.648866,0.143956,3
0.377959,0.900538,6
0.605239,0.804740,6
0.551961,0.818411,6
0.907887,0.619982,0
0.805197,0.582306,1
0.859394,0.376252,1
0.626563,0.166950,3
0.173813,0.105775,7
0.254651,0.853904,6
0.468517,0.346009,8
0.219111,0.499786,6
0.610217,0.744063,6
0.329166,0.292654,8
0.673891,0.327018,3
0.812717,0.923617,1
0.543326,0.794407,6
0.120981,0.609665,6
0.728686,0.754365,1
0.049837,0.697628,6
0.720811,0.327770,3
0.632710,0.178912,3
0.227757,0.171022,7
0.297539,0.546098,6
0.325937,0.561814,6
0.274330,0.870260,6
0.204710,0.267713,8
0.388366,0.892414,6
0.026173,0.705667,6
0.900596,0.804967,1
0.074186,0.561223,6
0.040744,0.609422,6
0.437513,0.539284,6
0.818587,0.921875,1
0.920899,0.856882,1
0.646166,0.156271,3
0.721256,0.438173,2
0.912261,0.749781,0
0.238856,0.507921,6
0.815687,0.255834,2
0.621579,0.674779,6
0.708953,0.431510,2
0.144004,0.322009,8
