id,Label,Number_Points,x,y,47
735,735,1,0.611542,0.517805,2209
736,736,1,0.037007,0.401259,2209
737,737,6,0.436368,0.588777,13254
738,738,1,0.072275,0.759296,2209
739,739,10,0.052878,0.903553,22090
740,740,3,0.202993,0.803738,6627
741,741,6,0.86142,0.328198,13254
742,742,4,0.754876,0.182186,8836
743,743,9,0.630148,0.605587,19881
744,744,6,0.080578,0.201867,13254
745,745,2,0.814772,0.268776,4418
746,746,9,0.739615,0.138872,19881
747,747,5,0.736338,0.430216,11045
748,748,3,0.503528,0.632364,6627
749,749,2,0.053884,0.690192,4418
750,750,8,0.584944,0.245097,17672
751,751,5,0.459571,0.329989,11045
752,752,5,0.587302,0.370674,11045
753,753,7,0.308831,0.835281,15463
754,754,7,0.1149,0.819703,15463
755,755,1,0.09543,0.702791,2209
756,756,2,0.163018,0.942355,4418
757,757,7,0.222506,0.291012,15463
758,758,4,0.415864,0.498251,8836
759,759,2,0.779617,0.629214,4418
760,760,6,0.475773,0.820587,13254
761,761,5,0.9005,0.671727,11045
762,762,5,0.904199,0.415665,11045
763,763,6,0.7523,0.118418,13254
764,764,14,0.157179,0.563387,30926
765,765,2,0.676014,0.03312,4418
766,766,5,0.139717,0.330525,11045
767,767,5,0.076722,0.293316,11045
768,768,2,0.419274,0.547342,4418
769,769,7,0.160613,0.33149,15463
770,770,1,0.515161,0.077009,2209
771,771,12,0.09533,0.098704,26508
772,772,9,0.159665,0.1797,19881
773,773,5,0.820822,0.709889,11045
774,774,8,0.881969,0.521141,17672
775,775,6,0.838479,0.667748,13254
776,776,5,0.097285,0.77465,11045
777,777,9,0.862591,0.625113,19881
778,778,10,0.458052,0.605228,22090
779,779,12,0.139785,0.307982,26508
780,780,8,0.072626,0.160452,17672
781,781,6,0.287527,0.21752,13254
782,782,1,0.966544,0.436193,2209
783,783,6,0.642749,0.581333,13254
784,784,10,0.628942,0.819208,22090
785,785,6,0.310238,0.160727,13254
786,786,2,0.450496,0.314196,4418
787,787,4,0.117353,0.911522,8836
788,788,4,0.606569,0.840095,8836
789,789,2,0.43531,0.103222,4418
790,790,10,0.371241,0.312454,22090
791,791,10,0.438052,0.160048,22090
792,792,1,0.560055,0.211548,2209
793,793,7,0.389899,0.820236,15463
794,794,12,0.837949,0.119186,26508
795,795,5,0.756277,0.22441,11045
796,796,10,0.200624,0.861824,22090
797,797,2,0.387468,0.473041,4418
798,798,1,0.450294,0.011136,2209
799,799,9,0.83847,0.627361,19881
800,800,6,0.541315,0.348926,13254
801,801,5,0.81982,0.606598,11045
802,802,2,0.563212,0.392973,4418
803,803,1,0.010223,0.49904,2209
804,804,4,0.757853,0.692872,8836
805,805,1,0.651557,0.746847,2209
806,806,2,0.141511,0.365998,4418
807,807,4,0.289346,0.566976,8836
808,808,3,0.62586,0.784211,6627
809,809,1,0.78902,0.419654,2209
810,810,9,0.775444,0.155456,19881
811,811,5,0.56335,0.607804,11045
812,812,4,0.263781,0.926783,8836
813,813,6,0.354058,0.864504,13254
814,814,4,0.499155,0.906152,8836
815,815,9,0.053692,0.668271,19881
816,816,2,0.645038,0.927711,4418
817,817,5,0.52139,0.136693,11045
818,818,9,0.581737,0.585227,19881
819,819,4,0.898406,0.843958,8836
820,820,7,0.457293,0.923214,15463
821,821,6,0.073998,0.672,13254
822,822,6,0.549456,0.375336,13254
823,823,2,0.205476,0.037651,4418
824,824,5,0.158104,0.704672,11045
825,825,9,0.243134,0.311448,19881
826,826,2,0.776201,0.460055,4418
827,827,5,0.88381,0.669764,11045
828,828,4,0.549036,0.779176,8836
829,829,8,0.947805,0.100079,17672
830,830,13,0.162929,0.222831,28717
831,831,4,0.388987,0.713539,8836
832,832,7,0.564129,0.246971,15463
833,833,3,0.737283,0.777769,6627
834,834,3,0.224261,0.584173,6627
835,835,4,0.373558,0.264546,8836
836,836,6,0.16205,0.352062,13254
837,837,3,0.827009,0.517044,6627
838,838,2,0.92716,0.058769,4418
839,839,6,0.456315,0.841541,13254
840,840,5,0.033465,0.819442,11045
841,841,6,0.307728,0.47633,13254
842,842,1,0.269945,0.936609,2209
843,843,11,0.497479,0.881425,24299
844,844,4,0.54046,0.821451,8836
845,845,3,0.346766,0.838314,6627
846,846,3,0.352102,0.159149,6627
847,847,5,0.157531,0.78099,11045
848,848,4,0.053163,0.841525,8836
849,849,5,0.517675,0.861252,11045
850,850,10,0.180214,0.142507,22090
851,851,1,0.658468,0.972885,2209
852,852,7,0.094314,0.882841,15463
853,853,5,0.647596,0.164552,11045
854,854,8,0.031301,0.60387,17672
855,855,5,0.286386,0.101916,11045
856,856,6,0.051628,0.603453,13254
857,857,1,0.567423,0.077936,2209
858,858,6,0.076477,0.544062,13254
859,859,9,0.390721,0.289405,19881
860,860,2,0.324202,0.941056,4418
861,861,2,0.308939,0.711033,4418
862,862,7,0.85964,0.776779,15463
863,863,7,0.370971,0.183635,15463
864,864,9,0.498285,0.820792,19881
865,865,4,0.259794,0.878535,8836
866,866,6,0.646903,0.123451,13254
867,867,5,0.738551,0.396875,11045
868,868,1,0.663755,0.502504,2209
869,869,2,0.670458,0.386678,4418
870,870,14,0.244596,0.648017,30926
871,871,9,0.858853,0.434279,19881
872,872,4,0.820976,0.368485,8836
873,873,2,0.840539,0.393716,4418
874,874,5,0.411832,0.863373,11045
875,875,2,0.211314,0.683559,4418
876,876,1,0.548886,0.037678,2209
877,877,7,0.822471,0.688963,15463
878,878,5,0.325208,0.902814,11045
879,879,5,0.8194,0.414501,11045
880,880,6,0.292919,0.291154,13254
881,881,3,0.587575,0.937181,6627
882,882,5,0.604149,0.226341,11045
883,883,4,0.755059,0.778658,8836
884,884,5,0.375857,0.45509,11045
885,885,1,0.916075,0.373918,2209
886,886,12,0.309401,0.567157,26508
887,887,12,0.438355,0.178315,26508
888,888,6,0.035113,0.313529,13254
889,889,1,0.487245,0.661849,2209
890,890,4,0.819371,0.667299,8836
891,891,2,0.734647,0.496911,4418
892,892,10,0.629679,0.560592,22090
893,893,3,0.335882,0.67722,6627
894,894,4,0.710761,0.820231,8836
895,895,8,0.884753,0.37279,17672
896,896,8,0.351126,0.366969,17672
897,897,2,0.564387,0.528638,4418
898,898,6,0.222718,0.655175,13254
899,899,1,0.179137,0.242593,2209
900,900,5,0.836128,0.647516,11045
901,901,10,0.202509,0.674984,22090
902,902,6,0.926957,0.267173,13254
903,903,3,0.501439,0.938943,6627
904,904,9,0.140873,0.563765,19881
905,905,8,0.200235,0.120672,17672
906,906,6,0.37022,0.499855,13254
907,907,1,0.718486,0.76952,2209
908,908,5,0.11347,0.311037,11045
909,909,4,0.392854,0.799432,8836
910,910,7,0.603968,0.160701,15463
911,911,1,0.787486,0.573478,2209
912,912,7,0.840771,0.435578,15463
913,913,8,0.11666,0.291425,17672
914,914,2,0.140144,0.816622,4418
915,915,2,0.779181,0.697641,4418
916,916,9,0.246242,0.115546,19881
917,917,1,0.308944,0.416666,2209
918,918,5,0.267901,0.328653,11045
919,919,2,0.770996,0.304005,4418
920,920,7,0.395656,0.352109,15463
921,921,6,0.71374,0.49543,13254
922,922,7,0.181555,0.19777,15463
923,923,6,0.79283,0.205572,13254
924,924,8,0.625873,0.654247,17672
925,925,3,0.478321,0.843038,6627
926,926,6,0.606968,0.243846,13254
927,927,6,0.115261,0.650614,13254
928,928,2,0.058265,0.947831,4418
929,929,1,0.814567,0.039487,2209
930,930,1,0.593921,0.739424,2209
931,931,6,0.034523,0.206136,13254
932,932,4,0.903959,0.355651,8836
933,933,2,0.43105,0.438918,4418
934,934,5,0.73398,0.731456,11045
935,935,1,0.036948,0.295739,2209
936,936,2,0.373671,0.802919,4418
937,937,6,0.285144,0.905567,13254
938,938,2,0.243265,0.940013,4418
939,939,2,0.947814,0.664309,4418
940,940,5,0.240928,0.801039,11045
941,941,11,0.861845,0.865624,24299
942,942,10,0.219822,0.607069,22090
943,943,8,0.094251,0.566648,17672
944,944,2,0.609542,0.408525,4418
945,945,5,0.754714,0.568862,11045
946,946,5,0.394127,0.327755,11045
947,947,2,0.03849,0.241762,4418
948,948,7,0.819341,0.587429,15463
949,949,2,0.209421,0.964971,4418
950,950,10,0.838511,0.814909,22090
951,951,13,0.883639,0.39543,28717
952,952,3,0.543662,0.845293,6627
953,953,3,0.052523,0.239812,6627
954,954,6,0.052152,0.585829,13254
955,955,2,0.035537,0.864854,4418
956,956,4,0.823298,0.649276,8836
957,957,2,0.308735,0.214873,4418
958,958,4,0.756649,0.736601,8836
959,959,13,0.138079,0.624495,28717
960,960,6,0.180203,0.306516,13254
961,961,4,0.354107,0.819671,8836
962,962,5,0.756215,0.479941,11045
963,963,7,0.805088,0.329577,15463
964,964,16,0.226116,0.204807,35344
965,965,1,0.88334,0.265624,2209
966,966,10,0.0941,0.673904,22090
967,967,5,0.52266,0.586587,11045
968,968,4,0.755523,0.818069,8836
969,969,1,0.147593,0.402645,2209
970,970,6,0.631263,0.305784,13254
971,971,5,0.331371,0.879853,11045
972,972,5,0.034736,0.568641,11045
973,973,3,0.079125,0.77441,6627
974,974,7,0.332849,0.710594,15463
975,975,5,0.271105,0.217286,11045
976,976,1,0.068731,0.425454,2209
977,977,10,0.498368,0.644089,22090
978,978,6,0.309022,0.499002,13254
979,979,2,0.822461,0.458006,4418
980,980,3,0.204225,0.841298,6627
981,981,3,0.421058,0.731373,6627
982,982,7,0.840153,0.370904,15463
983,983,17,0.584177,0.140039,37553
984,984,1,0.553672,0.264873,2209
985,985,2,0.700055,0.651587,4418
986,986,4,0.056135,0.312061,8836
987,987,2,0.756707,0.457425,4418
988,988,11,0.137328,0.097045,24299
989,989,3,0.078784,0.905707,6627
990,990,2,0.82132,0.09882,4418
991,991,3,0.20679,0.899296,6627
992,992,2,0.34425,0.715576,4418
993,993,5,0.134323,0.116687,11045
994,994,2,0.003302,0.861558,4418
995,995,6,0.561288,0.859598,13254
996,996,2,0.590309,0.503373,4418
997,997,4,0.884097,0.311296,8836
998,998,1,0.768075,0.792139,2209
999,999,7,0.175318,0.647814,15463
1000,1000,8,0.201985,0.607351,17672
1001,1001,15,0.119701,0.095378,33135
1002,1002,6,0.628683,0.177098,13254
1003,1003,1,0.656715,0.785527,2209
1004,1004,10,0.590244,0.626506,22090
1005,1005,4,0.791949,0.684806,8836
1006,1006,5,0.328343,0.81539,11045
1007,1007,2,0.121447,0.842522,4418
1008,1008,5,0.544326,0.587698,11045
1009,1009,7,0.199965,0.092932,15463
1010,1010,2,0.038304,0.901651,4418
1011,1011,5,0.389288,0.882075,11045
1012,1012,5,0.83835,0.886152,11045
1013,1013,4,0.668785,0.609683,8836
1014,1014,5,0.565738,0.761707,11045
1015,1015,4,0.59003,0.861246,8836
1016,1016,3,0.202907,0.364467,6627
1017,1017,4,0.177956,0.287172,8836
1018,1018,2,0.32588,0.775682,4418
1019,1019,7,0.02911,0.62573,15463
1020,1020,3,0.459,0.195669,6627
1021,1021,11,0.567448,0.564073,24299
1022,1022,3,0.38824,0.729983,6627
1023,1023,5,0.325401,0.496834,11045
1024,1024,2,0.493558,0.193354,4418
1025,1025,3,0.435432,0.841802,6627
1026,1026,3,0.64805,0.344573,6627
1027,1027,9,0.580742,0.11851,19881
1028,1028,2,0.612132,0.807298,4418
1029,1029,1,0.95523,0.844572,2209
1030,1030,8,0.204425,0.137493,17672
1031,1031,7,0.329113,0.269629,15463
1032,1032,1,0.273106,0.448541,2209
1033,1033,1,0.027747,0.056278,2209
1034,1034,7,0.367509,0.670725,15463
1035,1035,4,0.057202,0.821221,8836
1036,1036,6,0.116498,0.540061,13254
1037,1037,2,0.691936,0.432687,4418
1038,1038,2,0.693301,0.731098,4418
1039,1039,7,0.353073,0.479684,15463
1040,1040,4,0.146735,0.927307,8836
1041,1041,1,0.523786,0.396699,2209
1042,1042,7,0.604765,0.627473,15463
1043,1043,6,0.267599,0.627279,13254
1044,1044,7,0.181961,0.585107,15463
1045,1045,3,0.919546,0.349003,6627
1046,1046,5,0.311077,0.77488,11045
1047,1047,2,0.739832,0.609852,4418
1048,1048,2,0.139882,0.901934,4418
1049,1049,2,0.884548,0.246735,4418
1050,1050,6,0.563734,0.62614,13254
1051,1051,1,0.713302,0.283744,2209
1052,1052,2,0.226615,0.372248,4418
1053,1053,6,0.519781,0.308408,13254
1054,1054,2,0.431181,0.816029,4418
1055,1055,4,0.883416,0.603448,8836
1056,1056,8,0.417559,0.777389,17672
1057,1057,1,0.963078,0.31312,2209
1058,1058,5,0.92852,0.242114,11045
1059,1059,3,0.748712,0.496471,6627
1060,1060,4,0.268463,0.833183,8836
1061,1061,5,0.753742,0.713183,11045
1062,1062,5,0.549708,0.606714,11045
1063,1063,8,0.135411,0.883576,17672
1064,1064,4,0.249582,0.859876,8836
1065,1065,2,0.691065,0.500967,4418
1066,1066,7,0.565249,0.904019,15463
1067,1067,3,0.142079,0.236041,6627
1068,1068,2,0.096988,0.763649,4418
1069,1069,4,0.076354,0.348734,8836
1070,1070,7,0.458175,0.820208,15463
1071,1071,9,0.310306,0.119378,19881
1072,1072,4,0.283897,0.329581,8836
1073,1073,11,0.627332,0.586986,24299
1074,1074,8,0.521219,0.690554,17672
1075,1075,3,0.792599,0.397791,6627
1076,1076,5,0.281984,0.270564,11045
1077,1077,6,0.185367,0.561238,13254
1078,1078,2,0.712061,0.479351,4418
1079,1079,9,0.881279,0.161832,19881
1080,1080,6,0.314185,0.795693,13254
1081,1081,2,0.309702,0.369471,4418
1082,1082,8,0.41259,0.88608,17672
1083,1083,2,0.646565,0.434171,4418
1084,1084,1,0.619325,0.061652,2209
1085,1085,1,0.765649,0.255887,2209
1086,1086,10,0.221623,0.13637,22090
1087,1087,8,0.860383,0.671016,17672
1088,1088,7,0.160252,0.66787,15463
1089,1089,1,0.847458,0.899289,2209
1090,1090,3,0.608106,0.819935,6627
1091,1091,3,0.15738,0.884045,6627
1092,1092,4,0.904514,0.290453,8836
1093,1093,3,0.735945,0.838112,6627
1094,1094,2,0.243145,0.219998,4418
1095,1095,3,0.669672,0.668402,6627
1096,1096,4,0.603077,0.308405,8836
1097,1097,11,0.566515,0.648737,24299
1098,1098,6,0.049565,0.347129,13254
1099,1099,1,0.664022,0.896106,2209
1100,1100,4,0.650354,0.370716,8836
1101,1101,1,0.740298,0.243285,2209
1102,1102,2,0.265242,0.605808,4418
1103,1103,3,0.497607,0.031702,6627
1104,1104,1,0.993473,0.761607,2209
1105,1105,5,0.520021,0.60334,11045
1106,1106,3,0.662892,0.884343,6627
1107,1107,7,0.139223,0.183429,15463
1108,1108,5,0.902164,0.438164,11045
1109,1109,4,0.752683,0.136355,8836
1110,1110,3,0.7309,0.642828,6627
1111,1111,1,0.923309,0.937428,2209
1112,1112,5,0.137382,0.587523,11045
1113,1113,2,0.757642,0.984415,4418
1114,1114,4,0.517138,0.248091,8836
1115,1115,10,0.310777,0.904586,22090
1116,1116,6,0.431935,0.196754,13254
1117,1117,2,0.143056,0.843504,4418
1118,1118,9,0.32854,0.200799,19881
1119,1119,5,0.038739,0.226529,11045
1120,1120,6,0.628465,0.866382,13254
1121,1121,4,0.093302,0.863753,8836
1122,1122,1,0.153127,0.361965,2209
1123,1123,1,0.961022,0.748635,2209
1124,1124,8,0.862735,0.732551,17672
1125,1125,1,0.229026,0.047981,2209
1126,1126,1,0.4086,0.409336,2209
1127,1127,3,0.476091,0.105176,6627
1128,1128,7,0.418782,0.178507,15463
1129,1129,3,0.541562,0.945847,6627
1130,1130,4,0.958912,0.202734,8836
1131,1131,8,0.437943,0.115674,17672
1132,1132,4,0.183612,0.079148,8836
1133,1133,6,0.475992,0.876861,13254
1134,1134,3,0.112397,0.88762,6627
1135,1135,4,0.055209,0.879356,8836
1136,1136,1,0.854363,0.926788,2209
1137,1137,2,0.130641,0.226075,4418
1138,1138,1,0.659881,0.565602,2209
1139,1139,4,0.375738,0.139964,8836
1140,1140,2,0.438222,0.128968,4418
1141,1141,4,0.220767,0.799071,8836
1142,1142,2,0.757748,0.405889,4418
1143,1143,5,0.776319,0.431309,11045
1144,1144,3,0.438022,0.601716,6627
1145,1145,6,0.348728,0.265755,13254
1146,1146,6,0.545695,0.246767,13254
1147,1147,7,0.966216,0.135668,15463
1148,1148,3,0.810697,0.249851,6627
1149,1149,8,0.519392,0.757879,17672
1150,1150,3,0.794902,0.876129,6627
1151,1151,8,0.352149,0.904271,17672
1152,1152,4,0.714208,0.844235,8836
1153,1153,1,0.464109,0.419035,2209
1154,1154,1,0.486144,0.478153,2209
1155,1155,1,0.666141,0.80056,2209
1156,1156,3,0.763427,0.388782,6627
1157,1157,5,0.090825,0.902584,11045
1158,1158,1,0.2664,0.441976,2209
1159,1159,1,0.990704,0.296833,2209
1160,1160,3,0.155193,0.905001,6627
1161,1161,5,0.456236,0.875741,11045
1162,1162,4,0.073507,0.241744,8836
1163,1163,4,0.117776,0.778141,8836
1164,1164,5,0.115266,0.331431,11045
1165,1165,3,0.712967,0.733329,6627
1166,1166,4,0.357272,0.496383,8836
1167,1167,8,0.072908,0.886613,17672
1168,1168,3,0.586181,0.774967,6627
1169,1169,11,0.626202,0.329427,24299
1170,1170,1,0.908576,0.188795,2209
1171,1171,5,0.880664,0.137616,11045
1172,1172,1,0.244672,0.362965,2209
1173,1173,5,0.370828,0.859263,11045
1174,1174,7,0.66365,0.626452,15463
1175,1175,5,0.64299,0.265447,11045
1176,1176,6,0.438431,0.732429,13254
1177,1177,1,0.519387,0.436802,2209
1178,1178,2,0.465978,0.248302,4418
1179,1179,3,0.333767,0.690856,6627
1180,1180,1,0.70202,0.461911,2209
1181,1181,2,0.461585,0.771946,4418
1182,1182,7,0.519825,0.26115,15463
1183,1183,9,0.307999,0.455998,19881
1184,1184,8,0.857845,0.480002,17672
1185,1185,3,0.15235,0.285188,6627
1186,1186,6,0.073115,0.824453,13254
1187,1187,11,0.927349,0.141399,24299
1188,1188,2,0.698798,0.765022,4418
1189,1189,1,0.585958,0.297687,2209
1190,1190,4,0.176412,0.53888,8836
1191,1191,6,0.07819,0.080679,13254
1192,1192,6,0.518229,0.327951,13254
1193,1193,1,0.319778,0.436285,2209
1194,1194,1,0.412013,0.008605,2209
1195,1195,2,0.973116,0.88776,4418
1196,1196,2,0.769068,0.377909,4418
1197,1197,2,0.154699,0.236016,4418
1198,1198,1,0.925806,0.397122,2209
1199,1199,1,0.615889,0.710419,2209
1200,1200,1,0.362406,0.243904,2209
1201,1201,1,0.669797,0.303856,2209
1202,1202,3,0.772058,0.519047,6627
1203,1203,3,0.036599,0.881168,6627
1204,1204,5,0.222651,0.333057,11045
1205,1205,4,0.861414,0.541004,8836
1206,1206,7,0.882959,0.844299,15463
1207,1207,5,0.309225,0.882963,11045
1208,1208,5,0.39171,0.101401,11045
1209,1209,3,0.26388,0.867368,6627
1210,1210,1,0.090573,0.409426,2209
1211,1211,4,0.501149,0.864775,8836
1212,1212,9,0.604976,0.370219,19881
1213,1213,3,0.480819,0.252278,6627
1214,1214,3,0.773869,0.857698,6627
1215,1215,9,0.223802,0.179205,19881
1216,1216,8,0.899144,0.694296,17672
1217,1217,5,0.306278,0.353105,11045
1218,1218,4,0.899226,0.752212,8836
1219,1219,5,0.121106,0.139771,11045
1220,1220,7,0.181697,0.353285,15463
1221,1221,1,0.24201,0.384626,2209
1222,1222,3,0.331146,0.794704,6627
1223,1223,6,0.306487,0.098959,13254
1224,1224,3,0.779513,0.241744,6627
1225,1225,1,0.614755,0.061915,2209
1226,1226,3,0.646189,0.227305,6627
1227,1227,5,0.456299,0.75574,11045
1228,1228,1,0.28018,0.347233,2209
1229,1229,1,0.403276,0.641713,2209
1230,1230,5,0.219175,0.2232,11045
1231,1231,2,0.276106,0.275015,4418
1232,1232,2,0.208202,0.754553,4418
1233,1233,2,0.741053,0.103365,4418
1234,1234,1,0.710732,0.232659,2209
1235,1235,5,0.21918,0.899855,11045
1236,1236,3,0.524833,0.542958,6627
1237,1237,8,0.824024,0.860576,17672
1238,1238,1,0.01295,0.454445,2209
1239,1239,1,0.590524,0.74524,2209
1240,1240,1,0.179705,0.530146,2209
1241,1241,1,0.743909,0.157353,2209
1242,1242,1,0.259647,0.540932,2209
1243,1243,7,0.495988,0.140453,15463
1244,1244,1,0.012882,0.770668,2209
1245,1245,2,0.57788,0.527505,4418
1246,1246,11,0.840099,0.776805,24299
1247,1247,5,0.437114,0.28562,11045
1248,1248,1,0.670412,0.714,2209
1249,1249,1,0.228797,0.029087,2209
1250,1250,4,0.244022,0.287367,8836
1251,1251,5,0.076064,0.136925,11045
1252,1252,1,0.700639,0.219944,2209
1253,1253,5,0.118709,0.676853,11045
1254,1254,2,0.64007,0.672498,4418
1255,1255,7,0.136866,0.157262,15463
1256,1256,3,0.311843,0.442553,6627
1257,1257,5,0.228852,0.345103,11045
1258,1258,5,0.160088,0.583678,11045
1259,1259,1,0.968711,0.056819,2209
1260,1260,2,0.944319,0.953472,4418
1261,1261,1,0.221439,0.417958,2209
1262,1262,4,0.771969,0.777111,8836
1263,1263,1,0.172357,0.702664,2209
1264,1264,2,0.597264,0.395231,4418
1265,1265,2,0.968568,0.223204,4418
1266,1266,2,0.474095,0.760269,4418
1267,1267,1,0.794863,0.867576,2209
1268,1268,1,0.336039,0.251002,2209
1269,1269,3,0.821893,0.543289,6627
1270,1270,4,0.096325,0.792604,8836
1271,1271,1,0.427049,0.701127,2209
1272,1272,4,0.885151,0.71344,8836
1273,1273,2,0.920466,0.331853,4418
1274,1274,1,0.931154,0.567153,2209
1275,1275,1,0.050653,0.978407,2209
1276,1276,6,0.223205,0.881056,13254
1277,1277,1,0.92379,0.461391,2209
1278,1278,7,0.884291,0.562031,15463
1279,1279,3,0.939654,0.283529,6627
1280,1280,1,0.02763,0.418812,2209
1281,1281,1,0.493951,0.741788,2209
1282,1282,3,0.947554,0.217264,6627
1283,1283,4,0.90452,0.524348,8836
1284,1284,5,0.581221,0.307548,11045
1285,1285,7,0.377138,0.200388,15463
1286,1286,4,0.752714,0.651011,8836
1287,1287,9,0.18335,0.328311,19881
1288,1288,2,0.039699,0.797382,4418
1289,1289,1,0.790255,0.63908,2209
1290,1290,1,0.412315,0.943506,2209
1291,1291,4,0.541008,0.929249,8836
1292,1292,1,0.900915,0.144134,2209
1293,1293,1,0.991253,0.824381,2209
1294,1294,2,0.709578,0.69424,4418
1295,1295,3,0.896519,0.866295,6627
1296,1296,4,0.900777,0.56042,8836
1297,1297,6,0.822928,0.39268,13254
1298,1298,2,0.284198,0.738133,4418
1299,1299,4,0.416835,0.843189,8836
1300,1300,3,0.63028,0.349347,6627
1301,1301,3,0.114208,0.941886,6627
1302,1302,4,0.246805,0.271781,8836
1303,1303,1,0.797243,0.07404,2209
1304,1304,1,0.070846,0.938007,2209
1305,1305,2,0.924762,0.607685,4418
1306,1306,3,0.711216,0.461697,6627
1307,1307,4,0.782087,0.841559,8836
1308,1308,2,0.266522,0.368045,4418
1309,1309,1,0.946436,0.586774,2209
1310,1310,3,0.286395,0.87661,6627
1311,1311,1,0.311706,0.037642,2209
1312,1312,2,0.985186,0.374521,4418
1313,1313,6,0.776497,0.709502,13254
1314,1314,1,0.224491,0.441129,2209
1315,1315,1,0.00382,0.100054,2209
1316,1316,13,0.862782,0.160841,28717
1317,1317,2,0.374993,0.939607,4418
1318,1318,1,0.055777,0.386042,2209
1319,1319,4,0.438476,0.780518,8836
1320,1320,5,0.072782,0.926054,11045
1321,1321,2,0.71205,0.665066,4418
1322,1322,4,0.800095,0.310835,8836
1323,1323,2,0.070699,0.856959,4418
1324,1324,2,0.457579,0.720218,4418
1325,1325,1,0.32334,0.831332,2209
1326,1326,2,0.016016,0.273302,4418
1327,1327,1,0.567466,0.098313,2209
1328,1328,3,0.603646,0.333415,6627
1329,1329,2,0.248848,0.073801,4418
1330,1330,4,0.775006,0.821246,8836
1331,1331,1,0.438958,0.972388,2209
1332,1332,1,0.120144,0.462751,2209
1333,1333,5,0.336015,0.749574,11045
1334,1334,1,0.960561,0.704576,2209
1335,1335,2,0.396856,0.618226,4418
1336,1336,1,0.788842,0.821019,2209
1337,1337,2,0.207089,0.248673,4418
1338,1338,2,0.019415,0.628184,4418
1339,1339,2,0.096498,0.078796,4418
1340,1340,4,0.245063,0.840926,8836
1341,1341,1,0.142145,0.990233,2209
1342,1342,2,0.980662,0.225968,4418
1343,1343,1,0.737873,0.081348,2209
1344,1344,3,0.755016,0.623858,6627
1345,1345,1,0.959,0.52292,2209
1346,1346,1,0.307508,0.989619,2209
1347,1347,2,0.758655,0.803456,4418
1348,1348,5,0.861181,0.453245,11045
1349,1349,1,0.741835,0.320619,2209
1350,1350,1,0.373758,0.543115,2209
1351,1351,7,0.623164,0.160392,15463
1352,1352,2,0.014067,0.205615,4418
1353,1353,3,0.569471,0.735206,6627
1354,1354,2,0.522376,0.530141,4418
1355,1355,1,0.672286,0.688642,2209
1356,1356,2,0.415132,0.392876,4418
1357,1357,2,0.14314,0.803532,4418
1358,1358,6,0.477414,0.645559,13254
1359,1359,1,0.495997,0.407776,2209
1360,1360,1,0.697984,0.849261,2209
1361,1361,1,0.983147,0.927748,2209
1362,1362,2,0.718391,0.566513,4418
1363,1363,2,0.716953,0.713916,4418
1364,1364,3,0.773106,0.88182,6627
1365,1365,2,0.267948,0.500167,4418
1366,1366,3,0.799874,0.942979,6627
1367,1367,2,0.498901,0.247419,4418
1368,1368,3,0.204586,0.921576,6627
1369,1369,2,0.319878,0.308989,4418
1370,1370,2,0.609133,0.738494,4418
1371,1371,1,0.062911,0.982689,2209
1372,1372,1,0.583862,0.468588,2209
1373,1373,1,0.97137,0.694134,2209
1374,1374,3,0.585641,0.882493,6627
1375,1375,1,0.262873,0.980438,2209
1376,1376,2,0.243776,0.034246,4418
1377,1377,2,0.68998,0.566274,4418
1378,1378,1,0.266584,0.703146,2209
1379,1379,5,0.565277,0.673289,11045
1380,1380,1,0.702388,0.349769,2209
1381,1381,5,0.482444,0.73373,11045
1382,1382,1,0.69354,0.252336,2209
1383,1383,1,0.92945,0.63468,2209
1384,1384,1,0.71135,0.796228,2209
1385,1385,1,0.425153,0.070384,2209
1386,1386,1,0.524187,0.942941,2209
1387,1387,1,0.410174,0.929038,2209
1388,1388,5,0.120758,0.86401,11045
1389,1389,1,0.105332,0.727998,2209
1390,1390,1,0.059932,0.752042,2209
1391,1391,3,0.34936,0.101852,6627
1392,1392,1,0.024904,0.033854,2209
1393,1393,4,0.8963,0.772683,8836
1394,1394,2,0.545756,0.790694,4418
1395,1395,1,0.789393,0.536346,2209
1396,1396,1,0.828129,0.002565,2209
1397,1397,4,0.735022,0.522844,8836
1398,1398,3,0.820285,0.626937,6627
1399,1399,2,0.217979,0.939442,4418
1400,1400,1,0.30637,0.670205,2209
1401,1401,1,0.319176,0.08268,2209
1402,1402,1,0.789373,0.755435,2209
1403,1403,1,0.710407,0.98504,2209
1404,1404,1,0.343001,0.873205,2209
1405,1405,1,0.628535,0.918245,2209
1406,1406,1,0.671551,0.198499,2209
1407,1407,4,0.245137,0.899611,8836
1408,1408,1,0.789072,0.733755,2209
1409,1409,1,0.733704,0.580581,2209
1410,1410,1,0.164446,0.410033,2209
1411,1411,1,0.464941,0.936647,2209
1412,1412,1,0.020528,0.476659,2209
1413,1413,6,0.284816,0.819784,13254
1414,1414,1,0.185824,0.940435,2209
1415,1415,2,0.123501,0.711178,4418
1416,1416,6,0.178928,0.792232,13254
1417,1417,1,0.296078,0.699007,2209
1418,1418,3,0.157321,0.5263,6627
1419,1419,2,0.473347,0.310273,4418
1420,1420,1,0.428797,0.659849,2209
1421,1421,1,0.776875,0.982864,2209
1422,1422,1,0.603689,0.191694,2209
1423,1423,1,0.967816,0.467334,2209
1424,1424,2,0.629178,0.753201,4418
1425,1425,1,0.675233,0.229047,2209
