id,Label,Number_Points,x,y,50
735,735,6,0.644972,0.107992,15000
736,736,16,0.207442,0.267727,40000
737,737,1,0.144688,0.384455,2500
738,738,6,0.076782,0.210808,15000
739,739,1,0.53677,0.353411,2500
740,740,2,0.002017,0.37337,5000
741,741,2,0.732464,0.447952,5000
742,742,3,0.497019,0.152176,7500
743,743,2,0.054284,0.226625,5000
744,744,1,0.120554,0.372756,2500
745,745,2,0.249142,0.202476,5000
746,746,4,0.497719,0.204485,10000
747,747,1,0.991688,0.322414,2500
748,748,3,0.936263,0.172507,7500
749,749,1,0.03834,0.108756,2500
750,750,1,0.918141,0.456458,2500
751,751,11,0.126714,0.269846,27500
752,752,1,0.852099,0.01726,2500
753,753,1,0.733652,0.015708,2500
754,754,3,0.984538,0.413869,7500
755,755,5,0.178198,0.22702,12500
756,756,1,0.560284,0.158444,2500
757,757,2,0.778582,0.15326,5000
758,758,2,0.504435,0.24772,5000
759,759,4,0.902431,0.334222,10000
760,760,1,0.632695,0.475412,2500
761,761,2,0.742629,0.316464,5000
762,762,1,0.456898,0.44219,2500
763,763,1,0.938318,0.158494,2500
764,764,4,0.876525,0.383071,10000
765,765,3,0.072015,0.310809,7500
766,766,1,0.08689,0.039843,2500
767,767,5,0.071525,0.32997,12500
768,768,7,0.174418,0.389325,17500
769,769,1,0.067182,0.47946,2500
770,770,1,0.502048,0.444056,2500
771,771,1,0.194072,0.033118,2500
772,772,1,0.688054,0.220343,2500
773,773,2,0.591077,0.349645,5000
774,774,2,0.246039,0.288105,5000
775,775,1,0.942129,0.160398,2500
776,776,6,0.948367,0.15085,15000
777,777,1,0.026316,0.272561,2500
778,778,1,0.240781,0.15276,2500
779,779,4,0.341901,0.128681,10000
780,780,2,0.847994,0.034876,5000
781,781,1,0.939171,0.368319,2500
782,782,1,0.977697,0.307251,2500
783,783,1,0.944335,0.248848,2500
784,784,3,0.927222,0.07419,7500
785,785,2,0.7361,0.472666,5000
786,786,1,0.93099,0.389347,2500
787,787,6,0.751486,0.267466,15000
788,788,3,0.033472,0.126784,7500
789,789,2,0.097143,0.43018,5000
790,790,2,0.686441,0.070446,5000
791,791,1,0.610284,0.014235,2500
792,792,2,0.028892,0.303883,5000
793,793,4,0.323367,0.47021,10000
794,794,2,0.902639,0.364196,5000
795,795,1,0.953567,0.011791,2500
796,796,1,0.14651,0.440811,2500
797,797,1,0.83447,0.01858,2500
798,798,1,0.279762,0.207842,2500
799,799,1,0.667474,0.025188,2500
800,800,2,0.082312,0.364481,5000
801,801,1,0.687037,0.2767,2500
802,802,1,0.062701,0.4548,2500
803,803,1,0.163847,0.125631,2500
804,804,4,0.242761,0.227638,10000
805,805,1,0.962548,0.363788,2500
806,806,5,0.248264,0.369482,12500
807,807,1,0.862356,0.056498,2500
808,808,1,0.902412,0.482152,2500
809,809,1,0.513407,0.470446,2500
810,810,1,0.797254,0.3908,2500
811,811,1,0.265818,0.186102,2500
812,812,1,0.162922,0.343283,2500
813,813,3,0.613383,0.449772,7500
814,814,1,0.710217,0.262462,2500
815,815,1,0.001522,0.021942,2500
816,816,5,0.287975,0.356951,12500
817,817,2,0.946595,0.468942,5000
818,818,2,0.926133,0.205379,5000
819,819,2,0.372316,0.27052,5000
820,820,3,0.497271,0.413488,7500
821,821,2,0.172799,0.145939,5000
822,822,2,0.245464,0.253735,5000
823,823,1,0.897189,0.469693,2500
824,824,2,0.27123,0.447729,5000
825,825,2,0.498341,0.369307,5000
826,826,1,0.682032,0.440827,2500
827,827,3,0.793675,0.448943,7500
828,828,8,0.928661,0.188599,20000
829,829,1,0.152435,0.179144,2500
830,830,1,0.939605,0.110789,2500
831,831,2,0.718537,0.225885,5000
832,832,2,0.343288,0.0578,5000
833,833,1,0.197251,0.435014,2500
834,834,1,0.838682,0.379917,2500
835,835,1,0.648741,0.037257,2500
836,836,2,0.083058,0.355408,5000
837,837,2,0.007305,0.171685,5000
838,838,3,0.74716,0.130092,7500
839,839,1,0.030759,0.417966,2500
840,840,1,0.01231,0.141265,2500
841,841,1,0.728679,0.131847,2500
842,842,1,0.758815,0.475117,2500
843,843,1,0.279727,0.317971,2500
844,844,1,0.668526,0.190058,2500
845,845,1,0.426882,0.457157,2500
846,846,2,0.073323,0.153257,5000
847,847,1,0.89353,0.413982,2500
848,848,1,0.261492,0.268968,2500
849,849,1,0.371853,0.238286,2500
850,850,1,0.924297,0.136572,2500
851,851,1,0.125655,0.488286,2500
852,852,1,0.783385,0.401827,2500
853,853,1,0.473942,0.27247,2500
854,854,1,0.146016,0.282201,2500
855,855,1,0.197382,0.474497,2500
856,856,1,0.922168,0.278305,2500
857,857,1,0.017618,0.358634,2500
858,858,1,0.969941,0.328811,2500
859,859,1,0.668457,0.242732,2500
860,860,1,0.051855,0.018888,2500
861,861,1,0.767275,0.354617,2500
862,862,1,0.022364,0.386665,2500
863,863,1,0.626839,0.344446,2500
864,864,1,0.503187,0.316045,2500
865,865,1,0.976636,0.019995,2500
866,866,1,0.017387,0.060131,2500
867,867,1,0.91461,0.153005,2500
868,868,1,0.505121,0.276657,2500
869,869,1,0.949644,0.023502,2500
870,870,2,0.883904,0.186875,5000
871,871,1,0.009717,0.112442,2500
872,872,1,0.495767,0.035433,2500
873,873,2,0.651243,0.425744,5000
874,874,2,0.394035,0.05674,5000
875,875,1,0.611789,0.475807,2500
876,876,1,0.914837,0.19522,2500
877,877,2,0.131334,0.351429,5000
878,878,1,0.175099,0.449412,2500
879,879,1,0.477989,0.460797,2500
880,880,1,0.076013,0.014756,2500
881,881,2,0.910615,0.212167,5000
882,882,1,0.376649,0.331658,2500
883,883,1,0.678834,0.476171,2500
884,884,1,0.705372,0.124369,2500
885,885,1,0.063652,0.432783,2500
886,886,1,0.534078,0.458184,2500
887,887,1,0.665807,0.161155,2500
888,888,1,0.985438,0.227636,2500
889,889,1,0.776318,0.123331,2500
890,890,1,0.609131,0.489273,2500
891,891,1,0.781262,0.421177,2500
892,892,1,0.252209,0.486323,2500
893,893,1,0.972075,0.470176,2500
894,894,2,0.812499,0.483458,5000
895,895,2,0.937065,0.32211,5000
896,896,1,0.786355,0.370839,2500
897,897,1,0.757733,0.036879,2500
898,898,1,0.9818,0.053888,2500
899,899,1,0.007794,0.303401,2500
900,900,1,0.964641,0.113537,2500
901,901,1,0.939781,0.474182,2500
902,902,1,0.376066,0.432882,2500
903,903,1,0.97058,0.140155,2500
904,904,1,0.971152,0.296981,2500
905,905,1,0.294545,0.478115,2500
906,906,1,0.675128,0.042121,2500
907,907,1,0.121061,0.299233,2500
908,908,2,0.687123,0.46453,5000
909,909,1,0.548042,0.487966,2500
910,910,1,0.348802,0.430169,2500
911,911,1,0.172115,0.461709,2500
912,912,1,0.419018,0.423498,2500
913,913,1,0.700639,0.02823,2500
914,914,1,0.154663,0.476486,2500
915,915,1,0.434998,0.460641,2500
916,916,1,0.110067,0.43766,2500
917,917,1,0.932489,0.442522,2500
918,918,1,0.173978,0.184026,2500
919,919,1,0.027503,0.225593,2500
,,,,,21739.13043
,,,,,16676.83212
