trip_seconds,trip_miles,cellId,label-gC,label-GT
0.087719,0.001,9,-1,-1
0.062657,0.001,0,-1,-1
0.067669,0.002,0,-1,-1
0.002506,0,4,-1,-1
0.162907,0.01,207,-1,-1
0.057644,0.002,1,-1,-1
0.067669,0.001,0,-1,-1
0.007519,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.087719,0.004,9,-1,-1
0.027569,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.027569,0,3,-1,-1
0.077694,0.003,0,-1,-1
0.042607,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.042607,0,1,-1,-1
0.022556,0,3,-1,-1
0.072682,0.002,0,-1,-1
0.16792,0.008,207,-1,-1
0.132832,0.012,124,-1,-1
0.047619,0,1,-1,-1
0.072682,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.177945,0.01,207,-1,-1
0.022556,0,3,-1,-1
0.052632,0,1,-1,-1
0.007519,0,4,-1,-1
0.062657,0,0,-1,-1
0.057644,0.004,1,-1,-1
0.007519,0,4,-1,-1
0.132832,0.008,124,-1,-1
0.057644,0.001,1,-1,-1
0.087719,0.004,9,-1,-1
0.047619,0.001,1,-1,-1
0.007519,0,4,-1,-1
0.052632,0.002,1,-1,-1
0.027569,0.001,3,-1,-1
0.092732,0.009,9,-1,-1
0.107769,0.007,61,-1,-1
0.092732,0.003,9,-1,-1
0.087719,0.002,9,-1,-1
0.433584,0.012,239,-1,-1
0.017544,0,4,-1,-1
0.032581,0.001,3,-1,-1
0.157895,0.01,121,-1,-1
0.042607,0.003,1,-1,-1
0.017544,0,4,-1,-1
0.092732,0.001,9,-1,-1
0.12782,0.011,124,-1,-1
0.062657,0.001,0,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.062657,0.002,0,-1,-1
0.027569,0,3,-1,-1
0.057644,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.052632,0,1,-1,-1
0.097744,0.002,9,-1,-1
0.037594,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.197995,0.005,197,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.087719,0.004,9,-1,-1
0.017544,0,4,-1,-1
0.132832,0.01,124,-1,-1
0.052632,0,1,-1,-1
0.102757,0.002,61,-1,-1
0.258145,0.011,202,-1,-1
0.012531,0,4,-1,-1
0.007519,0,4,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.182957,0.01,197,-1,-1
0.017544,0,4,-1,-1
0.002506,0,4,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.067669,0,0,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.032581,0,3,-1,-1
0.057644,0.002,1,-1,-1
0.042607,0.001,1,-1,-1
0.047619,0,1,-1,-1
0.042607,0.003,1,-1,-1
0.027569,0,3,-1,-1
0.162907,0.01,207,-1,-1
0.022556,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.087719,0.005,9,-1,-1
0.062657,0.004,0,-1,-1
0.062657,0.001,0,-1,-1
0.042607,0,1,-1,-1
0.112782,0.006,61,-1,-1
0.12782,0.011,124,-1,-1
0.042607,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.042607,0,1,-1,-1
0.012531,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.002506,0,4,-1,-1
0.007519,0,4,-1,-1
0.092732,0.005,9,-1,-1
0.007519,0,4,-1,-1
0.037594,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.057644,0.001,1,-1,-1
0.037594,0.002,3,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.16792,0.016,207,-1,-1
0.177945,0,207,-1,-1
0.077694,0.002,0,-1,-1
0.24812,0.007,202,-1,-1
0.002506,0,4,-1,-1
0.092732,0.008,9,-1,-1
0.062657,0.002,0,-1,-1
0.047619,0,1,-1,-1
0.032581,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.037594,0.002,3,-1,-1
0.037594,0,3,-1,-1
0.062657,0.003,0,-1,-1
0.007519,0,4,-1,-1
0.052632,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.052632,0.002,1,-1,-1
0.062657,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.052632,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.062657,0.001,0,-1,-1
0.057644,0.001,1,-1,-1
0.092732,0.001,9,-1,-1
0.077694,0.003,0,-1,-1
0.092732,0.004,9,-1,-1
0.017544,0,4,-1,-1
0.087719,0.002,9,-1,-1
0.12782,0.012,124,-1,-1
0.087719,0.002,9,-1,-1
0.137845,0.01,124,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.082707,0.329,240,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.022556,0,3,-1,-1
0.037594,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.042607,0,1,-1,-1
0.117794,0.001,61,-1,-1
0.017544,0,4,-1,-1
0.057644,0.002,1,-1,-1
0.047619,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.082707,0.002,9,-1,-1
0.027569,0,3,-1,-1
0.263158,0.01,208,-1,-1
0.042607,0.002,1,-1,-1
0.092732,0.005,9,-1,-1
0.047619,0.001,1,-1,-1
0.047619,0,1,-1,-1
0.047619,0.001,1,-1,-1
0.052632,0,1,-1,-1
0.057644,0.001,1,-1,-1
0.092732,0.004,9,-1,-1
0.112782,0.008,61,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.072682,0.001,0,-1,-1
0.122807,0.003,124,-1,-1
0.032581,0,3,-1,-1
0.117794,0.007,61,-1,-1
0.062657,0.003,0,-1,-1
0.042607,0.001,1,-1,-1
0.052632,0,1,-1,-1
0.12782,0.004,124,-1,-1
0.027569,0,3,-1,-1
0.072682,0.003,0,-1,-1
0.047619,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.012531,0,4,-1,-1
0.097744,0.01,9,-1,-1
0.042607,0,1,-1,-1
0.017544,0,4,-1,-1
0.107769,0.011,61,-1,-1
0.047619,0,1,-1,-1
0.047619,0,1,-1,-1
0.057644,0,1,-1,-1
0.052632,0.002,1,-1,-1
0.097744,0.007,9,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.16792,0.007,207,-1,-1
0.032581,0.001,3,-1,-1
0.253133,0.009,202,-1,-1
0.027569,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.037594,0.001,3,-1,-1
0.067669,0.001,0,-1,-1
0.218045,0.01,203,-1,-1
0.027569,0,3,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.072682,0.001,0,-1,-1
0.007519,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.007519,0,4,-1,-1
0.057644,0.002,1,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.007519,0,4,-1,-1
0.052632,0,1,-1,-1
0.072682,0.001,0,-1,-1
0.082707,0.004,9,-1,-1
0.072682,0.002,0,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.002506,0,4,-1,-1
0.218045,0.011,203,-1,-1
0.137845,0.011,124,-1,-1
0.017544,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.052632,0.002,1,-1,-1
0.017544,0,4,-1,-1
0.112782,0.009,61,-1,-1
0.027569,0.001,3,-1,-1
0.032581,0,3,-1,-1
0.027569,0.001,3,-1,-1
0.097744,0.006,9,-1,-1
0.042607,0,1,-1,-1
0.002506,0,4,-1,-1
0.067669,0.002,0,-1,-1
0.072682,0.004,0,-1,-1
0.132832,0.011,124,-1,-1
0.042607,0.001,1,-1,-1
0.082707,0.003,9,-1,-1
0.052632,0.002,1,-1,-1
0.032581,0.001,3,-1,-1
0.092732,0.01,9,-1,-1
0.112782,0.002,61,-1,-1
0.107769,0.011,61,-1,-1
0.042607,0.055,14,-1,-1
0.047619,0.003,1,-1,-1
0.037594,0.001,3,-1,-1
0.047619,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.022556,0,3,-1,-1
0.082707,0.003,9,-1,-1
0.052632,0.001,1,-1,-1
0.102757,0.005,61,-1,-1
0.037594,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.067669,0.001,0,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.057644,0.003,1,-1,-1
0.012531,0,4,-1,-1
0.107769,0.01,61,-1,-1
0.017544,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.082707,0.003,9,-1,-1
0.107769,0.003,61,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.24812,0.018,202,-1,-1
0.047619,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.042607,0,1,-1,-1
0.182957,0.011,197,-1,-1
0.14787,0.01,121,-1,-1
0.047619,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.052632,0.003,1,-1,-1
0.022556,0,3,-1,-1
0.102757,0.002,61,-1,-1
0.057644,0.002,1,-1,-1
0.017544,0,4,-1,-1
0.112782,0.01,61,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.042607,0,1,-1,-1
0.047619,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.057644,0.002,1,-1,-1
0.052632,0,1,-1,-1
0.042607,0.002,1,-1,-1
0.16792,0.009,207,-1,-1
0.017544,0,4,-1,-1
0.057644,0.002,1,-1,-1
0.057644,0,1,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.012531,0,4,-1,-1
0.027569,0.001,3,-1,-1
0.102757,0.01,61,-1,-1
0.042607,0,1,-1,-1
0.047619,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.067669,0.001,0,-1,-1
0.047619,0.002,1,-1,-1
0.052632,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.077694,0.001,0,-1,-1
0.012531,0,4,-1,-1
0.117794,0.01,61,-1,-1
0.017544,0,4,-1,-1
0.062657,0.002,0,-1,-1
0.017544,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.097744,0.009,9,-1,-1
0.027569,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.047619,0,1,-1,-1
0.18797,0.01,197,-1,-1
0.057644,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.027569,0,3,-1,-1
0.042607,0,1,-1,-1
0.077694,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.087719,0.006,9,-1,-1
0.022556,0,3,-1,-1
0.20802,0.011,203,-1,-1
0.032581,0.001,3,-1,-1
0.032581,0,3,-1,-1
0.112782,0.008,61,-1,-1
0.062657,0.001,0,-1,-1
0.017544,0,4,-1,-1
0.122807,0.003,124,-1,-1
0.062657,0.001,0,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.037594,0,3,-1,-1
0.14787,0.003,121,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.072682,0.003,0,-1,-1
0.218045,0.011,203,-1,-1
0.057644,0.001,1,-1,-1
0.057644,0.001,1,-1,-1
0.067669,0.003,0,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.122807,0.012,124,-1,-1
0.027569,0,3,-1,-1
0.067669,0.004,0,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.077694,0,0,-1,-1
0.012531,0,4,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.223058,0.013,206,-1,-1
0.047619,0.001,1,-1,-1
0.057644,0.003,1,-1,-1
0.022556,0,3,-1,-1
0.092732,0.002,9,-1,-1
0.022556,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.107769,0.004,61,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.067669,0.003,0,-1,-1
0.122807,0.011,124,-1,-1
0.047619,0,1,-1,-1
0.062657,0,0,-1,-1
0.067669,0.001,0,-1,-1
0.002506,0,4,-1,-1
0.082707,0.003,9,-1,-1
0.032581,0,3,-1,-1
0.032581,0,3,-1,-1
0.042607,0,1,-1,-1
0.007519,0,4,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.047619,0,1,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0.001,3,-1,-1
0.197995,0.007,197,-1,-1
0.12782,0.005,124,-1,-1
0.308271,0.029,241,-1,-1
0.017544,0,4,-1,-1
0.072682,0.001,0,-1,-1
0.243108,0.011,202,-1,-1
0.012531,0,4,-1,-1
0.022556,0,3,-1,-1
0.067669,0.003,0,-1,-1
0.047619,0.001,1,-1,-1
0.12782,0.011,124,-1,-1
0.087719,0.002,9,-1,-1
0.032581,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.087719,0.001,9,-1,-1
0.067669,0.004,0,-1,-1
0.027569,0.001,3,-1,-1
0.042607,0.002,1,-1,-1
0.087719,0.003,9,-1,-1
0.012531,0,4,-1,-1
0.092732,0.007,9,-1,-1
0.057644,0.001,1,-1,-1
0.152882,0.01,121,-1,-1
0.082707,0.002,9,-1,-1
0.097744,0.008,9,-1,-1
0.057644,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.218045,0.009,203,-1,-1
0.052632,0.001,1,-1,-1
0.057644,0,1,-1,-1
0.042607,0.001,1,-1,-1
0.042607,0.001,1,-1,-1
0.087719,0.002,9,-1,-1
0.117794,0.003,61,-1,-1
0.047619,0.003,1,-1,-1
0.037594,0.001,3,-1,-1
0.092732,0.01,9,-1,-1
0.072682,0.003,0,-1,-1
0.042607,0.001,1,-1,-1
0.032581,0.001,3,-1,-1
0.042607,0,1,-1,-1
0.037594,0.001,3,-1,-1
0.037594,0.001,3,-1,-1
0.047619,0.001,1,-1,-1
0.057644,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.042607,0.001,1,-1,-1
0.052632,0.001,1,-1,-1
0.203008,0.01,203,-1,-1
0.152882,0.003,121,-1,-1
0.20802,0.008,203,-1,-1
0.057644,0.001,1,-1,-1
0.112782,0.01,61,-1,-1
0.037594,0,3,-1,-1
0.082707,0.001,9,-1,-1
0.067669,0.002,0,-1,-1
0.017544,0,4,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.072682,0.002,0,-1,-1
0.117794,0.011,61,-1,-1
0.052632,0,1,-1,-1
0.042607,0,1,-1,-1
0.238095,0.01,206,-1,-1
0.022556,0,3,-1,-1
0.112782,0.003,61,-1,-1
0.062657,0.004,0,-1,-1
0.082707,0.001,9,-1,-1
0.012531,0,4,-1,-1
0.197995,0.011,197,-1,-1
0.037594,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.087719,0.007,9,-1,-1
0.057644,0.003,1,-1,-1
0.032581,0.001,3,-1,-1
0.26817,0.016,208,-1,-1
0.027569,0,3,-1,-1
0.017544,0,4,-1,-1
0.152882,0.009,121,-1,-1
0.042607,0.001,1,-1,-1
0.007519,0,4,-1,-1
0.037594,0.001,3,-1,-1
0.027569,0,3,-1,-1
0.087719,0.003,9,-1,-1
0.027569,0,3,-1,-1
0.097744,0.007,9,-1,-1
0.072682,0.001,0,-1,-1
0.233083,0.01,206,-1,-1
0.087719,0.002,9,-1,-1
0.072682,0.001,0,-1,-1
0.293233,0.009,205,-1,-1
0.027569,0,3,-1,-1
0.042607,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.032581,0,3,-1,-1
0.132832,0.005,124,-1,-1
0.037594,0,3,-1,-1
0.132832,0.011,124,-1,-1
0.027569,0,3,-1,-1
0.017544,0,4,-1,-1
0.20802,0.01,203,-1,-1
0.042607,0.001,1,-1,-1
0.122807,0.004,124,-1,-1
0.087719,0.001,9,-1,-1
0.017544,0,4,-1,-1
0.082707,0.005,9,-1,-1
0.082707,0.002,9,-1,-1
0.012531,0,4,-1,-1
0.042607,0.002,1,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.107769,0.01,61,-1,-1
0.223058,0.011,206,-1,-1
0.012531,0,4,-1,-1
0.052632,0,1,-1,-1
0.057644,0.003,1,-1,-1
0.077694,0.002,0,-1,-1
0.062657,0.001,0,-1,-1
0.032581,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.16792,0.008,207,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.177945,0.008,207,-1,-1
0.032581,0,3,-1,-1
0.137845,0.011,124,-1,-1
0.042607,0.211,242,-1,-1
0.132832,0.01,124,-1,-1
0.062657,0.001,0,-1,-1
0.052632,0.001,1,-1,-1
0.087719,0.001,9,-1,-1
0.072682,0.002,0,-1,-1
0.047619,0.003,1,-1,-1
0.017544,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.117794,0.003,61,-1,-1
0.022556,0,3,-1,-1
0.062657,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.067669,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.12782,0.01,124,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.042607,0.001,1,-1,-1
0.097744,0.005,9,-1,-1
0.032581,0.001,3,-1,-1
0.052632,0.001,1,-1,-1
0.072682,0.002,0,-1,-1
0.072682,0.003,0,-1,-1
0.012531,0,4,-1,-1
0.032581,0.001,3,-1,-1
0.002506,0,4,-1,-1
0.017544,0,4,-1,-1
0.002506,0,4,-1,-1
0.007519,0,4,-1,-1
0.072682,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.047619,0.002,1,-1,-1
0.072682,0.002,0,-1,-1
0.092732,0.003,9,-1,-1
0.017544,0,4,-1,-1
0.037594,0.001,3,-1,-1
0.012531,0,4,-1,-1
0.107769,0.009,61,-1,-1
0.027569,0.001,3,-1,-1
0.12782,0.007,124,-1,-1
0.082707,0.001,9,-1,-1
0.097744,0.002,9,-1,-1
0.007519,0,4,-1,-1
0.142857,0.007,121,-1,-1
0.117794,0.007,61,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.238095,0.007,206,-1,-1
0.112782,0.004,61,-1,-1
0.037594,0.001,3,-1,-1
0.072682,0,0,-1,-1
0.012531,0,4,-1,-1
0.067669,0.001,0,-1,-1
0.052632,0.001,1,-1,-1
0.18797,0.01,197,-1,-1
0.052632,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.082707,0.003,9,-1,-1
0.017544,0,4,-1,-1
0.142857,0.01,121,-1,-1
0.077694,0.002,0,-1,-1
0.077694,0.001,0,-1,-1
0.087719,0.001,9,-1,-1
0.062657,0,0,-1,-1
0.062657,0.004,0,-1,-1
0.057644,0,1,-1,-1
0.007519,0,4,-1,-1
0.112782,0.003,61,-1,-1
0.047619,0,1,-1,-1
0.032581,0.001,3,-1,-1
0.077694,0.002,0,-1,-1
0.142857,0.009,121,-1,-1
0.117794,0.011,61,-1,-1
0.057644,0.003,1,-1,-1
0.047619,0,1,-1,-1
0.082707,0.005,9,-1,-1
0.002506,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.042607,0.001,1,-1,-1
0.082707,0.001,9,-1,-1
0.052632,0.001,1,-1,-1
0.077694,0.003,0,-1,-1
0.12782,0.006,124,-1,-1
0.072682,0.005,0,-1,-1
0.012531,0,4,-1,-1
0.062657,0.001,0,-1,-1
0.002506,0,4,-1,-1
0.077694,0.003,0,-1,-1
0.022556,0,3,-1,-1
0.067669,0.002,0,-1,-1
0.007519,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.052632,0.002,1,-1,-1
0.047619,0,1,-1,-1
0.213033,0.009,203,-1,-1
0.037594,0.002,3,-1,-1
0.057644,0.001,1,-1,-1
0.047619,0,1,-1,-1
0.002506,0,4,-1,-1
0.077694,0.001,0,-1,-1
0.017544,0,4,-1,-1
0.102757,0.004,61,-1,-1
0.107769,0.01,61,-1,-1
0.037594,0.001,3,-1,-1
0.062657,0.004,0,-1,-1
0.082707,0.002,9,-1,-1
0.057644,0.001,1,-1,-1
0.142857,0.011,121,-1,-1
0.243108,0.011,202,-1,-1
0.027569,0,3,-1,-1
0.137845,0.002,124,-1,-1
0.12782,0.011,124,-1,-1
0.037594,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.087719,0,9,-1,-1
0.052632,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.072682,0.004,0,-1,-1
0.057644,0.005,1,-1,-1
0.052632,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.017544,0,4,-1,-1
0.082707,0.002,9,-1,-1
0.047619,0.003,1,-1,-1
0.047619,0.003,1,-1,-1
0.107769,0.01,61,-1,-1
0.082707,0.001,9,-1,-1
0.002506,0,4,-1,-1
0.037594,0,3,-1,-1
0.082707,0.003,9,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0.002,3,-1,-1
0.072682,0.005,0,-1,-1
0.057644,0,1,-1,-1
0.012531,0,4,-1,-1
0.132832,0,124,-1,-1
0.022556,0,3,-1,-1
0.132832,0.011,124,-1,-1
0.012531,0,4,-1,-1
0.057644,0.002,1,-1,-1
0.102757,0.003,61,-1,-1
0.022556,0,3,-1,-1
0.203008,0.01,203,-1,-1
0.137845,0.011,124,-1,-1
0.022556,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.062657,0.001,0,-1,-1
0.057644,0.001,1,-1,-1
0.052632,0.001,1,-1,-1
0.057644,0,1,-1,-1
0.042607,0,1,-1,-1
0.057644,0.003,1,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.007519,0,4,-1,-1
0.067669,0.001,0,-1,-1
0.037594,0,3,-1,-1
0.182957,0.005,197,-1,-1
0.037594,0.001,3,-1,-1
0.087719,0.005,9,-1,-1
0.042607,0.002,1,-1,-1
0.022556,0,3,-1,-1
0.057644,0.002,1,-1,-1
0.057644,0.002,1,-1,-1
0.042607,0.001,1,-1,-1
0.142857,0.002,121,-1,-1
0.012531,0,4,-1,-1
0.037594,0,3,-1,-1
0.062657,0.001,0,-1,-1
0.082707,0.003,9,-1,-1
0.092732,0.002,9,-1,-1
0.022556,0,3,-1,-1
0.092732,0.002,9,-1,-1
0.22807,0.009,206,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.14787,0.01,121,-1,-1
0.057644,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.097744,0.002,9,-1,-1
0.057644,0.001,1,-1,-1
0.042607,0,1,-1,-1
0.057644,0.003,1,-1,-1
0.052632,0,1,-1,-1
0.022556,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.067669,0,0,-1,-1
0.042607,0,1,-1,-1
0.012531,0,4,-1,-1
0.007519,0,4,-1,-1
0.14787,0.01,121,-1,-1
0.052632,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.017544,0,4,-1,-1
0.012531,0,4,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.027569,0,3,-1,-1
0.052632,0.002,1,-1,-1
0.097744,0.003,9,-1,-1
0.047619,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.037594,0.001,3,-1,-1
0.057644,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.057644,0.001,1,-1,-1
0.057644,0.003,1,-1,-1
0.022556,0,3,-1,-1
0.047619,0,1,-1,-1
0.037594,0.002,3,-1,-1
0.032581,0,3,-1,-1
0.137845,0.002,124,-1,-1
0.137845,0.003,124,-1,-1
0.037594,0,3,-1,-1
0.082707,0.002,9,-1,-1
0.022556,0,3,-1,-1
0.007519,0,4,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.162907,0.011,207,-1,-1
0.097744,0.002,9,-1,-1
0.097744,0.004,9,-1,-1
0.102757,0.003,61,-1,-1
0.137845,0.002,124,-1,-1
0.062657,0.004,0,-1,-1
0.032581,0.001,3,-1,-1
0.037594,0,3,-1,-1
0.047619,0.002,1,-1,-1
0.022556,0,3,-1,-1
0.052632,0,1,-1,-1
0.027569,0,3,-1,-1
0.097744,0.004,9,-1,-1
0.097744,0.005,9,-1,-1
0.067669,0.003,0,-1,-1
0.107769,0.006,61,-1,-1
0.037594,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.057644,0.002,1,-1,-1
0.077694,0.004,0,-1,-1
0.057644,0.001,1,-1,-1
0.082707,0.001,9,-1,-1
0.062657,0.002,0,-1,-1
0.062657,0.002,0,-1,-1
0.042607,0.001,1,-1,-1
0.057644,0.003,1,-1,-1
0.062657,0.001,0,-1,-1
0.047619,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.408521,0.018,229,-1,-1
0.052632,0.003,1,-1,-1
0.017544,0,4,-1,-1
0.047619,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.157895,0.01,121,-1,-1
0.012531,0,4,-1,-1
0.082707,0.002,9,-1,-1
0.067669,0.002,0,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.047619,0,1,-1,-1
0.017544,0,4,-1,-1
0.062657,0.003,0,-1,-1
0.062657,0.003,0,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.012531,0,4,-1,-1
0.052632,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.007519,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.112782,0.007,61,-1,-1
0.062657,0.003,0,-1,-1
0.203008,0.01,203,-1,-1
0.032581,0,3,-1,-1
0.258145,0.014,202,-1,-1
0.072682,0.002,0,-1,-1
0.037594,0,3,-1,-1
0.022556,0,3,-1,-1
0.027569,0,3,-1,-1
0.072682,0.001,0,-1,-1
0.057644,0,1,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.092732,0.001,9,-1,-1
0.057644,0,1,-1,-1
0.057644,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.097744,0.001,9,-1,-1
0.012531,0,4,-1,-1
0.152882,0.008,121,-1,-1
0.062657,0.003,0,-1,-1
