id,Label,Number_Points,x,y
873,873,12,0.848005,0.351135
874,874,22,0.848725,0.251238
875,875,13,0.849243,0.054530
876,876,25,0.849644,0.331113
877,877,14,0.849728,0.270009
878,878,13,0.851163,0.128299
879,879,22,0.849704,0.211764
880,880,15,0.848895,0.149208
881,881,16,0.850015,0.109772
882,882,12,0.850683,0.089318
883,883,15,0.851295,0.226353
884,884,16,0.849390,0.290535
885,885,9,0.849764,0.186966
886,886,14,0.850868,0.169045
887,887,12,0.853831,0.368457
888,888,13,0.850544,0.309850
889,889,11,0.870218,0.288693
890,890,15,0.868868,0.089134
891,891,11,0.872143,0.192025
892,892,7,0.868958,0.312028
893,893,16,0.868888,0.369590
894,894,15,0.869388,0.249766
895,895,23,0.870947,0.110769
896,896,10,0.869773,0.231771
897,897,15,0.870009,0.269702
898,898,15,0.869725,0.331871
899,899,8,0.871048,0.349368
900,900,16,0.868830,0.130630
901,901,16,0.870397,0.150245
902,902,18,0.870693,0.168629
903,903,19,0.871785,0.211409
904,904,13,0.869278,0.069126
905,905,4,0.876525,0.383071
906,906,11,0.884488,0.169682
907,907,4,0.886252,0.212875
908,908,8,0.887407,0.313941
909,909,16,0.890292,0.108201
910,910,14,0.887239,0.148281
911,911,18,0.888547,0.369293
912,912,9,0.887455,0.089979
913,913,11,0.893084,0.130532
914,914,16,0.887984,0.350353
915,915,10,0.890717,0.289936
916,916,9,0.889312,0.329855
917,917,2,0.888428,0.382815
918,918,4,0.902431,0.334222
919,919,5,0.904978,0.346270
